DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
30.18:51:14,100,0.0,1.0083,0.0,33003,14233,9763,4470,1.4166,0.0,32830,32746,34.563,93.832,82.68,42561,39723,26460,543,0,0,20056,0.0
30.18:51:24,110,0.0,1.0076,0.0,33130,14244,9765,4479,1.4166,0.0,32831,32753,34.563,93.832,82.68,42580,39716,26427,527,0,0,20056,0.0
30.18:51:34,120,0.0,1.0069,0.0,34295,14235,9762,4473,1.4166,0.0,32810,32786,34.563,93.833,82.68,42579,39717,26417,530,0,0,20056,0.0
30.18:51:44,130,0.0,1.0069,0.0,30324,14229,9753,4476,1.4166,0.0,32791,32770,34.563,93.833,82.68,42573,39719,26397,555,0,0,20056,0.0
30.18:51:54,140,0.0,1.0069,0.0,30205,14245,9774,4471,1.418,0.0,32764,32786,34.563,93.833,82.68,42564,39720,26310,533,0,0,20056,0.0
30.18:52:04,150,0.0,1.0076,0.0,30359,14259,9775,4484,1.4166,0.0,32811,32770,34.531,93.832,82.68,42582,39730,26367,528,0,0,20056,0.0
30.18:52:14,160,0.0,1.0076,0.0,29808,14244,9779,4465,1.4166,0.0,32847,32771,34.531,93.833,82.68,42592,39724,26450,545,0,0,20056,0.0
30.18:52:24,170,0.0,1.0076,0.0,30322,14255,9769,4486,1.4166,0.0,32814,32778,34.531,93.832,82.68,42590,39734,26409,541,0,0,20056,0.0
30.18:52:34,180,0.0,1.0076,0.0,30259,14269,9775,4494,1.4166,0.0,32829,32756,34.531,93.832,82.68,42592,39736,26411,531,0,0,20056,0.0
30.18:52:44,190,0.0,1.0076,0.0,33163,14242,9781,4461,1.4166,0.0,32821,32795,34.531,93.832,82.68,42592,39738,26404,538,0,0,20056,0.0
30.18:52:54,200,0.0,1.0069,0.0,34224,14259,9785,4474,1.4166,0.0,32811,32753,34.563,93.833,82.68,42595,39731,26378,533,0,0,20056,0.0
30.18:53:04,210,0.0,1.0076,0.0,30138,14256,9773,4483,1.4166,0.0,32807,32767,34.531,93.832,82.68,42597,39733,26358,536,0,0,20056,0.0
30.18:53:14,220,0.0,1.0069,0.0,30356,14248,9778,4470,1.4166,0.0,32833,32793,34.531,93.832,82.68,42599,39734,26437,526,0,0,20056,0.0
30.18:53:24,230,0.0,1.0069,0.0,33166,14253,9753,4500,1.418,0.0,32836,32748,34.531,93.832,82.68,42601,39735,26473,551,0,0,20056,0.0
30.18:53:34,240,0.0,1.0076,0.0,33107,14253,9773,4480,1.4166,0.0,32837,32747,34.563,93.833,82.68,42598,39729,26429,535,0,0,20056,0.0
30.18:53:44,250,0.0,1.0076,0.0,33020,14240,9769,4471,1.418,0.0,32845,32754,34.531,93.832,82.68,42596,39730,26447,542,0,0,20056,0.0
30.18:53:54,260,0.0,1.0069,0.0,33030,14241,9778,4463,1.4166,0.0,32823,32762,34.563,93.832,82.68,42597,39738,26413,539,0,0,20056,0.0
30.18:54:04,270,0.0,1.0063,0.0,32902,14241,9777,4464,1.4166,0.0,32769,32747,34.563,93.832,82.68,42574,39731,26317,532,0,0,20056,0.0
30.18:54:14,280,0.0,1.0069,0.0,29707,14234,9775,4459,1.4166,0.0,32780,32765,34.531,93.833,82.68,42584,39732,26309,547,0,0,20056,0.0
30.18:54:24,290,0.0,1.0076,0.0,33020,14263,9780,4483,1.418,0.0,32874,32761,34.563,93.832,82.68,42605,39740,26474,531,0,0,20056,0.0
30.18:54:34,300,0.0,1.0063,0.0,33028,14260,9762,4498,1.4166,0.0,32817,32745,34.563,93.832,82.68,42593,39741,26385,529,0,0,20056,0.0
30.18:54:44,310,0.0,1.0076,0.0,32998,14236,9781,4455,1.4166,0.0,32814,32743,34.531,93.832,82.68,42591,39733,26387,553,0,0,20056,0.0
30.18:54:54,320,0.0,1.0076,0.0,33062,14253,9781,4472,1.4166,0.0,32813,32758,34.531,93.833,82.68,42594,39741,26374,538,0,0,20056,0.0
30.18:55:04,330,0.0,1.0069,0.0,32981,14264,9788,4476,1.418,0.0,32833,32747,34.531,93.832,82.68,42597,39734,26433,545,0,0,20056,0.0
30.18:55:14,340,0.0,1.0069,0.0,33068,14234,9761,4473,1.4166,0.0,32832,32761,34.531,93.833,82.68,42598,39742,26447,562,0,0,20056,0.0
30.18:55:24,350,0.0,1.0076,0.0,33071,14245,9783,4462,1.4166,0.0,32839,32725,34.531,93.832,82.68,42602,39735,26449,552,0,0,20056,0.0
30.18:55:34,360,0.0,1.0069,0.0,32998,14234,9792,4442,1.4166,0.0,32848,32762,34.531,93.833,82.68,42600,39735,26476,536,0,0,20056,0.0
30.18:55:44,370,0.0,1.0069,0.0,32932,14253,9770,4483,1.418,0.0,32823,32771,34.531,93.833,82.68,42599,39735,26403,543,0,0,20056,0.0
30.18:55:54,380,0.0,1.0076,0.0,33240,14239,9775,4464,1.4166,0.0,32806,32737,34.563,93.833,82.68,42595,39743,26382,551,0,0,20056,0.0
30.18:56:04,390,0.0,1.0083,0.0,32949,14245,9774,4471,1.418,0.0,32859,32731,34.531,93.832,82.68,42601,39751,26433,548,0,0,20056,0.0
30.18:56:14,400,0.0,1.0069,0.0,33089,14244,9773,4471,1.4166,0.0,32813,32745,34.563,93.833,82.68,42600,39736,26400,537,0,0,20056,0.0
30.18:56:24,410,0.0,1.0076,0.0,33111,14240,9776,4464,1.4166,0.0,32817,32762,34.531,93.833,82.681,42599,39728,26390,546,0,0,20056,0.0
30.18:56:34,420,0.0,1.0069,0.0,33040,14248,9792,4456,1.4166,0.0,32810,32744,34.563,93.832,82.68,42590,39736,26338,550,0,0,20056,0.0
30.18:56:44,430,0.0,1.0076,0.0,33536,14253,9777,4476,1.4166,0.0,32805,32751,34.531,93.833,82.681,42597,39728,26397,541,0,0,20056,0.0
30.18:56:54,440,0.0,1.0069,0.0,33009,14258,9787,4471,1.4166,0.0,32808,32705,34.531,93.833,82.68,42586,39736,26364,546,0,0,20056,0.0
30.18:57:04,450,0.0,1.0083,0.0,33214,14256,9770,4486,1.4166,0.0,32804,32738,34.563,93.832,82.68,42592,39735,26394,537,0,0,20056,0.0
30.18:57:14,460,0.0,1.0069,0.0,33130,14267,9776,4491,1.418,0.0,32851,32738,34.563,93.832,82.681,42596,39727,26468,568,0,0,20056,0.0
30.18:57:24,470,0.0,1.0076,0.0,33083,14271,9803,4468,1.418,0.0,32825,32749,34.563,93.832,82.681,42599,39727,26422,534,0,0,20056,0.0
30.18:57:34,480,0.0,1.0076,0.0,33030,14253,9772,4481,1.4166,0.0,32799,32748,34.531,93.833,82.68,42586,39735,26384,540,0,0,20056,0.0
30.18:57:44,490,0.0,1.0083,0.0,33004,14250,9761,4489,1.4166,0.0,32825,32731,34.563,93.832,82.68,42592,39735,26416,530,0,0,20056,0.0
30.18:57:54,500,0.0,1.0076,0.0,33101,14234,9775,4459,1.4166,0.0,32815,32713,34.563,93.832,82.68,42594,39734,26370,548,0,0,20056,0.0
30.18:58:04,510,0.0,1.0069,0.0,33106,14242,9789,4453,1.4166,0.0,32826,32725,34.563,93.833,82.68,42598,39734,26449,548,0,0,20056,0.0
30.18:58:14,520,0.0,1.0076,0.0,33106,14281,9789,4492,1.4166,0.0,32793,32692,34.563,93.833,82.68,42592,39734,26340,541,0,0,20056,0.0
30.18:58:24,530,0.0,1.0069,0.0,33106,14252,9787,4465,1.4166,0.0,32802,32728,34.563,93.833,82.68,42591,39733,26358,548,0,0,20056,0.0
30.18:58:34,540,0.0,1.0076,0.0,32967,14243,9781,4462,1.4166,0.0,32836,32732,34.563,93.833,82.68,42590,39733,26452,543,0,0,20056,0.0
30.18:58:44,550,0.0,1.0083,0.0,33491,14239,9758,4481,1.4166,0.0,32819,32691,34.563,93.833,82.68,42596,39733,26436,542,0,0,20056,0.0
30.18:58:54,560,0.0,1.0069,0.0,33107,14246,9796,4450,1.4166,0.0,32804,32716,34.563,93.833,82.68,42587,39733,26365,534,0,0,20056,0.0
30.18:59:04,570,0.0,1.0076,0.0,33059,14251,9772,4479,1.4166,0.0,32810,32714,34.563,93.832,82.68,42594,39732,26363,529,0,0,20056,0.0
30.18:59:14,580,0.0,1.0069,0.0,33159,14256,9795,4461,1.4166,0.0,32851,32736,34.531,93.832,82.68,42594,39732,26413,547,0,0,20056,0.0
30.18:59:24,590,0.0,1.0076,0.0,33009,14267,9765,4502,1.4166,0.0,32825,32727,34.563,93.832,82.68,42594,39725,26399,542,0,0,20056,0.0
30.18:59:34,600,0.0,1.0076,0.0,33106,14245,9768,4477,1.4166,0.0,32831,32716,34.563,93.833,82.68,42592,39732,26419,536,0,0,20056,0.0
30.18:59:44,610,0.0,1.0076,0.0,33076,14255,9788,4467,1.418,0.0,32847,32731,34.563,93.832,82.68,42592,39732,26454,565,0,0,20056,0.0
30.18:59:54,620,0.0,1.0083,0.0,33136,14258,9773,4485,1.4166,0.0,32813,32707,34.563,93.832,82.68,42592,39740,26377,529,0,0,20056,0.0
30.19:00:04,630,0.0,1.0076,0.0,32941,14250,9779,4471,1.4166,0.0,32840,32722,34.563,93.833,82.68,42591,39732,26441,556,0,0,20056,0.0
30.19:00:14,640,0.0,1.0076,0.0,33017,14255,9779,4476,1.4166,0.0,32864,32730,34.563,93.833,82.68,42590,39731,26453,542,0,0,20056,0.0
30.19:00:24,650,0.0,1.0069,0.0,33248,14240,9783,4457,1.418,0.0,32826,32706,34.594,93.832,82.68,42591,39731,26422,540,0,0,20056,0.0
30.19:00:34,660,0.0,1.0076,0.0,33101,14254,9787,4467,1.4166,0.0,32857,32661,34.563,93.832,82.68,42590,39731,26472,531,0,0,20056,0.0
30.19:00:44,670,0.0,1.0069,0.0,33080,14245,9772,4473,1.4166,0.0,32849,32681,34.563,93.833,82.68,42590,39730,26461,551,0,0,20056,0.0
30.19:00:54,680,0.0,1.0069,0.0,32985,14254,9778,4476,1.418,0.0,32848,32696,34.563,93.833,82.681,42586,39722,26468,533,0,0,20056,0.0
30.19:01:04,690,0.0,1.0069,0.0,32986,14241,9779,4462,1.4166,0.0,32837,32718,34.594,93.833,82.681,42588,39722,26432,562,0,0,20056,0.0
30.19:01:14,700,0.0,1.0076,0.0,33064,14230,9778,4452,1.4166,0.0,32848,32687,34.594,93.832,82.68,42588,39729,26414,545,0,0,20056,0.0
30.19:01:24,710,0.0,1.0069,0.0,33059,14249,9753,4496,1.4166,0.0,32813,32697,34.563,93.833,82.681,42585,39720,26385,557,0,0,20056,0.0
30.19:01:34,720,0.0,1.0069,0.0,33167,14249,9793,4456,1.4166,0.0,32811,32690,34.594,93.833,82.68,42571,39728,26359,530,0,0,20056,0.0
30.19:01:44,730,0.0,1.0083,0.0,33104,14236,9762,4474,1.4166,0.0,32863,32700,34.594,93.833,82.68,42585,39727,26455,573,0,0,20056,0.0
30.19:01:54,740,0.0,1.0069,0.0,33027,14242,9779,4463,1.4166,0.0,32814,32679,34.594,93.833,82.68,42580,39726,26368,552,0,0,20056,0.0
30.19:02:04,750,0.0,1.0069,0.0,33111,14259,9774,4485,1.418,0.0,32807,32691,34.594,93.832,82.681,42584,39718,26354,535,0,0,20056,0.0
30.19:02:14,760,0.0,1.0069,0.0,33127,14261,9777,4484,1.418,0.0,32815,32682,34.594,93.833,82.681,42586,39717,26423,525,0,0,20056,0.0
30.19:02:24,770,0.0,1.0069,0.0,33168,14252,9777,4475,1.4166,0.0,32866,32673,34.594,93.833,82.681,42577,39717,26514,550,0,0,20056,0.0
30.19:02:34,780,0.0,1.0069,0.0,33105,14244,9778,4466,1.418,0.0,32820,32676,34.594,93.833,82.68,42580,39724,26413,566,0,0,20056,0.0
30.19:02:44,790,0.0,1.0069,0.0,33009,14253,9766,4487,1.4166,0.0,32775,32700,34.594,93.834,82.681,42571,39715,26347,536,0,0,20056,0.0
30.19:02:54,800,0.0,1.0069,0.0,33047,14248,9775,4473,1.4166,0.0,32799,32681,34.594,93.833,82.68,42573,39722,26364,549,0,0,20056,0.0
30.19:03:04,810,0.0,1.0076,0.0,32917,14271,9781,4490,1.4166,0.0,32842,32696,34.594,93.833,82.681,42580,39714,26459,549,0,0,20056,0.0
30.19:03:14,820,0.0,1.0076,0.0,33036,14241,9778,4463,1.4166,0.0,32825,32682,34.625,93.833,82.68,42575,39721,26391,562,0,0,20056,0.0
30.19:03:24,830,0.0,1.0069,0.0,33104,14224,9771,4453,1.4166,0.0,32842,32662,34.594,93.834,82.681,42579,39712,26454,549,0,0,20056,0.0
30.19:03:34,840,0.0,1.0076,0.0,33089,14254,9790,4464,1.4166,0.0,32835,32668,34.594,93.833,82.681,42574,39712,26399,552,0,0,20056,0.0
30.19:03:44,850,0.0,1.0076,0.0,33031,14255,9788,4467,1.4166,0.0,32830,32678,34.625,93.833,82.681,42575,39711,26404,540,0,0,20056,0.0
30.19:03:54,860,0.0,1.0076,0.0,33106,14259,9768,4491,1.4166,0.0,32841,32678,34.594,93.832,82.681,42575,39710,26441,538,0,0,20056,0.0
30.19:04:04,870,0.0,1.0069,0.0,33232,14258,9777,4481,1.4166,0.0,32823,32677,34.594,93.833,82.68,42577,39718,26410,542,0,0,20056,0.0
30.19:04:14,880,0.0,1.0069,0.0,33122,14253,9787,4466,1.4166,0.0,32863,32659,34.625,93.832,82.68,42576,39717,26376,547,0,0,20056,0.0
30.19:04:24,890,0.0,1.0076,0.0,32994,14269,9771,4498,1.4166,0.0,32830,32641,34.594,93.832,82.68,42574,39716,26388,536,0,0,20056,0.0
30.19:04:34,900,0.0,1.0076,0.0,33092,14235,9771,4464,1.4166,0.0,32833,32674,34.625,93.833,82.68,42577,39716,26459,539,0,0,20056,0.0
30.19:04:44,910,0.0,1.0076,0.0,32996,14249,9773,4476,1.4166,0.0,32850,32684,34.594,93.833,82.68,42574,39716,26482,537,0,0,20056,0.0
30.19:04:54,920,0.0,1.0076,0.0,33001,14251,9771,4480,1.4166,0.0,32813,32661,34.594,93.833,82.68,42577,39716,26432,561,0,0,20056,0.0
30.19:05:04,930,0.0,1.0076,0.0,33116,14249,9775,4474,1.4166,0.0,32846,32644,34.594,93.833,82.68,42574,39715,26515,536,0,0,20056,0.0
30.19:05:14,940,0.0,1.0069,0.0,33124,14247,9766,4481,1.418,0.0,32874,32679,34.625,93.832,82.68,42575,39715,26462,541,0,0,20056,0.0
30.19:05:24,950,0.0,1.0069,0.0,33129,14216,9759,4457,1.4166,0.0,32781,32653,34.625,93.833,82.68,42561,39723,26351,526,0,0,20056,0.0
30.19:05:34,960,0.0,1.0083,0.0,32987,14258,9765,4493,1.4166,0.0,32806,32664,34.625,93.833,82.68,42572,39715,26384,539,0,0,20056,0.0
30.19:05:44,970,0.0,1.0069,0.0,33118,14241,9783,4458,1.4166,0.0,32864,32670,34.594,93.832,82.681,42571,39707,26522,556,0,0,20056,0.0
30.19:05:54,980,0.0,1.0069,0.0,33086,14250,9788,4462,1.418,0.0,32830,32652,34.625,93.832,82.681,42570,39706,26435,558,0,0,20056,0.0
30.19:06:04,990,0.0,1.0069,0.0,33063,14253,9767,4486,1.4166,0.0,32836,32639,34.625,93.833,82.68,42573,39714,26431,563,0,0,20056,0.0
30.19:06:14,1000,0.0,1.0069,0.0,33159,14245,9768,4477,1.418,0.0,32824,32659,34.625,93.833,82.68,42573,39714,26393,550,0,0,20056,0.0
30.19:06:24,1010,0.0,1.0076,0.0,33050,14254,9764,4490,1.4166,0.0,32823,32658,34.625,93.833,82.68,42573,39713,26409,534,0,0,20056,0.0
30.19:06:34,1020,0.0,1.0076,0.0,33052,14250,9772,4478,1.4166,0.0,32819,32647,34.625,93.832,82.681,42571,39705,26376,541,0,0,20056,0.0
30.19:06:44,1030,0.0,1.0083,0.0,30411,14244,9763,4481,1.4166,0.0,32835,32665,34.625,93.834,82.68,42577,39713,26440,543,0,0,20056,0.0
30.19:06:54,1040,0.0,1.0069,0.0,33023,14244,9789,4455,1.4166,0.0,32825,32640,34.625,93.833,82.68,42572,39712,26393,542,0,0,20056,0.0
30.19:07:04,1050,0.0,1.0076,0.0,33004,14241,9777,4464,1.4166,0.0,32828,32646,34.625,93.832,82.68,42573,39712,26381,552,0,0,20056,0.0
30.19:07:14,1060,0.0,1.0069,0.0,30363,14247,9771,4476,1.4166,0.0,32854,32680,34.625,93.832,82.68,42573,39712,26475,535,0,0,20056,0.0
30.19:07:24,1070,0.0,1.0076,0.0,30274,14250,9772,4478,1.4166,0.0,32814,32655,34.625,93.834,82.68,42569,39712,26394,546,0,0,20056,0.0
30.19:07:34,1080,0.0,1.0069,0.0,33188,14259,9780,4479,1.4166,0.0,32813,32672,34.625,93.832,82.68,42561,39711,26412,562,0,0,20056,0.0
30.19:07:44,1090,0.0,1.0076,0.0,30391,14255,9772,4483,1.4166,0.0,32821,32641,34.625,93.832,82.68,42564,39711,26430,526,0,0,20056,0.0
30.19:07:54,1100,0.0,1.0076,0.0,33102,14241,9764,4477,1.4166,0.0,32809,32648,34.625,93.832,82.68,42565,39711,26394,565,0,0,20056,0.0
30.19:08:04,1110,0.0,1.0069,0.0,33988,14242,9780,4462,1.4166,0.0,32803,32654,34.656,93.833,82.681,42562,39703,26409,554,0,0,20056,0.0
30.19:08:14,1120,0.0,1.0069,0.0,30223,14244,9776,4468,1.4166,0.0,32815,32657,34.625,93.832,82.68,42570,39710,26372,563,0,0,20056,0.0
30.19:08:24,1130,0.0,1.0076,0.0,30410,14262,9767,4495,1.4166,0.0,32842,32670,34.625,93.832,82.68,42566,39710,26471,534,0,0,20056,0.0
30.19:08:34,1140,0.0,1.0069,0.0,30215,14247,9775,4472,1.4166,0.0,32795,32633,34.594,93.832,82.68,42560,39710,26361,530,0,0,20056,0.0
30.19:08:44,1150,0.0,1.0076,0.0,30360,14234,9766,4468,1.4166,0.0,32800,32657,34.625,93.833,82.68,42556,39709,26402,541,0,0,20056,0.0
30.19:08:54,1160,0.0,1.0076,0.0,33055,14262,9776,4486,1.4166,0.0,32819,32658,34.625,93.832,82.68,42564,39709,26432,542,0,0,20056,0.0
30.19:09:04,1170,0.0,1.0076,0.0,33131,14259,9769,4490,1.4166,0.0,32821,32652,34.656,93.833,82.68,42564,39708,26413,528,0,0,20056,0.0
30.19:09:14,1180,0.0,1.0076,0.0,32964,14257,9772,4485,1.4166,0.0,32789,32632,34.625,93.832,82.68,42552,39708,26331,549,0,0,20056,0.0
30.19:09:24,1190,0.0,1.0063,0.0,29696,14217,9763,4454,1.4166,0.0,32799,32624,34.625,93.833,82.681,42560,39700,26403,548,0,0,20056,0.0
30.19:09:34,1200,0.0,1.0069,0.0,30252,14253,9778,4475,1.4166,0.0,32803,32653,34.625,93.833,82.681,42563,39699,26395,553,0,0,20056,0.0
30.19:09:44,1210,0.0,1.0076,0.0,30266,14221,9772,4449,1.4166,0.0,32826,32652,34.656,93.832,82.681,42560,39699,26431,544,0,0,20056,0.0
30.19:09:54,1220,0.0,1.0076,0.0,33106,14258,9775,4483,1.4166,0.0,32859,32631,34.656,93.832,82.68,42563,39706,26459,543,0,0,20056,0.0
30.19:10:04,1230,0.0,1.0076,0.0,33114,14265,9794,4471,1.4166,0.0,32788,32644,34.656,93.833,82.68,42552,39705,26316,542,0,0,20056,0.0
30.19:10:14,1240,0.0,1.0083,0.0,33508,14228,9771,4457,1.4166,0.0,32814,32613,34.625,93.833,82.68,42556,39705,26426,564,0,0,20056,0.0
30.19:10:24,1250,0.0,1.0069,0.0,33298,14240,9768,4472,1.4166,0.0,32834,32625,34.625,93.832,82.681,42564,39697,26453,555,0,0,20056,0.0
30.19:10:34,1260,0.0,1.0076,0.0,33026,14245,9765,4480,1.4166,0.0,32808,32623,34.625,93.832,82.68,42563,39704,26397,552,0,0,20056,0.0
30.19:10:44,1270,0.0,1.0076,0.0,29757,14246,9761,4485,1.4166,0.0,32799,32630,34.625,93.833,82.68,42556,39704,26392,544,0,0,20056,0.0
30.19:10:54,1280,0.0,1.0069,0.0,33109,14254,9780,4474,1.4166,0.0,32815,32620,34.625,93.832,82.68,42555,39704,26371,549,0,0,20056,0.0
30.19:11:04,1290,0.0,1.0076,0.0,33027,14250,9777,4473,1.4166,0.0,32838,32606,34.625,93.833,82.68,42567,39704,26428,541,0,0,20056,0.0
30.19:11:14,1300,0.0,1.0076,0.0,33106,14236,9756,4480,1.4166,0.0,32819,32620,34.625,93.833,82.68,42561,39704,26393,534,0,0,20056,0.0
30.19:11:24,1310,0.0,1.0069,0.0,33104,14242,9777,4465,1.4166,0.0,32816,32595,34.625,93.833,82.68,42568,39712,26406,544,0,0,20056,0.0
30.19:11:34,1320,0.0,1.0076,0.0,33100,14245,9787,4458,1.4166,0.0,32816,32619,34.625,93.833,82.68,42567,39705,26447,572,0,0,20056,0.0
30.19:11:44,1330,0.0,1.0076,0.0,33067,14267,9786,4481,1.4166,0.0,32800,32591,34.625,93.832,82.68,42556,39705,26351,548,0,0,20056,0.0
30.19:11:54,1340,0.0,1.0076,0.0,33147,14251,9770,4481,1.4166,0.0,32827,32633,34.625,93.833,82.68,42559,39705,26459,542,0,0,20056,0.0
30.19:12:04,1350,0.0,1.0076,0.0,33054,14260,9760,4500,1.4166,0.0,32801,32605,34.625,93.833,82.68,42559,39706,26422,540,0,0,20056,0.0
30.19:12:14,1360,0.0,1.0069,0.0,33014,14243,9763,4480,1.4166,0.0,32817,32598,34.625,93.833,82.68,42571,39706,26435,545,0,0,20056,0.0
30.19:12:24,1370,0.0,1.0069,0.0,33080,14248,9769,4479,1.4166,0.0,32806,32603,34.625,93.832,82.68,42555,39714,26367,543,0,0,20056,0.0
30.19:12:34,1380,0.0,1.0069,0.0,33064,14239,9765,4474,1.4166,0.0,32770,32594,34.625,93.832,82.68,42551,39706,26348,541,0,0,20056,0.0
30.19:12:44,1390,0.0,1.0069,0.0,33026,14275,9788,4487,1.4166,0.0,32796,32603,34.625,93.833,82.68,42555,39706,26341,540,0,0,20056,0.0
30.19:12:54,1400,0.0,1.0076,0.0,33020,14244,9786,4458,1.418,0.0,32803,32606,34.625,93.832,82.68,42553,39714,26383,530,0,0,20056,0.0
30.19:13:04,1410,0.0,1.0076,0.0,33013,14259,9794,4465,1.4166,0.0,32811,32643,34.625,93.832,82.68,42573,39707,26431,530,0,0,20056,0.0
30.19:13:14,1420,0.0,1.0076,0.0,33094,14262,9795,4467,1.4166,0.0,32825,32607,34.625,93.832,82.68,42564,39707,26399,536,0,0,20056,0.0
30.19:13:24,1430,0.0,1.0076,0.0,33027,14258,9794,4464,1.4166,0.0,32843,32609,34.625,93.833,82.68,42568,39707,26459,554,0,0,20056,0.0
30.19:13:34,1440,0.0,1.0083,0.0,33117,14256,9777,4479,1.4166,0.0,32814,32659,34.625,93.833,82.68,42567,39707,26375,552,0,0,20056,0.0
30.19:13:44,1450,0.0,1.0069,0.0,33030,14258,9778,4480,1.4166,0.0,32807,32625,34.625,93.832,82.681,42571,39699,26452,545,0,0,20056,0.0
30.19:13:54,1460,0.0,1.0076,0.0,33083,14240,9759,4481,1.4166,0.0,32795,32606,34.625,93.832,82.681,42557,39700,26386,556,0,0,20056,0.0
30.19:14:04,1470,0.0,1.0069,0.0,33102,14252,9776,4476,1.4166,0.0,32811,32595,34.594,93.833,82.681,42566,39700,26445,549,0,0,20056,0.0
30.19:14:14,1480,0.0,1.0069,0.0,33097,14255,9794,4461,1.4166,0.0,32784,32596,34.625,93.832,82.68,42567,39716,26382,561,0,0,20056,0.0
30.19:14:24,1490,0.0,1.0069,0.0,33043,14253,9782,4471,1.4166,0.0,32799,32605,34.625,93.832,82.68,42554,39708,26334,549,0,0,20056,0.0
30.19:14:34,1500,0.0,1.0076,0.0,33026,14258,9768,4490,1.4166,0.0,32827,32609,34.594,93.833,82.68,42571,39708,26417,537,0,0,20056,0.0
30.19:14:44,1510,0.0,1.0076,0.0,33104,14249,9782,4467,1.4166,0.0,32818,32623,34.625,93.833,82.68,42567,39716,26426,555,0,0,20056,0.0
30.19:14:54,1520,0.0,1.0069,0.0,32969,14227,9771,4456,1.4166,0.0,32858,32584,34.625,93.832,82.68,42575,39708,26485,525,0,0,20056,0.0
30.19:15:04,1530,0.0,1.0069,0.0,33136,14253,9785,4468,1.4166,0.0,32827,32584,34.625,93.832,82.68,42572,39709,26431,531,0,0,20056,0.0
30.19:15:14,1540,0.0,1.0076,0.0,33105,14236,9776,4460,1.4166,0.0,32834,32630,34.594,93.832,82.681,42573,39701,26418,536,0,0,20056,0.0
30.19:15:24,1550,0.0,1.0069,0.0,33056,14233,9773,4460,1.4166,0.0,32805,32600,34.594,93.833,82.68,42563,39709,26421,559,0,0,20056,0.0
30.19:15:34,1560,0.0,1.0083,0.0,33040,14261,9777,4484,1.4166,0.0,32829,32576,34.625,93.832,82.681,42571,39701,26418,547,0,0,20056,0.0
30.19:15:44,1570,0.0,1.0076,0.0,33154,14244,9781,4463,1.4166,0.0,32801,32576,34.625,93.832,82.68,42569,39709,26417,556,0,0,20056,0.0
30.19:15:54,1580,0.0,1.0069,0.0,33021,14254,9781,4473,1.4166,0.0,32817,32604,34.594,93.832,82.68,42572,39717,26383,537,0,0,20056,0.0
30.19:16:04,1590,0.0,1.0083,0.0,33091,14269,9805,4464,1.4166,0.0,32809,32578,34.594,93.833,82.68,42566,39718,26396,557,0,0,20056,0.0
30.19:16:14,1600,0.0,1.0076,0.0,33122,14238,9768,4470,1.4166,0.0,32818,32594,34.594,93.832,82.68,42565,39710,26422,533,0,0,20056,0.0
30.19:16:24,1610,0.0,1.0076,0.0,33066,14241,9761,4480,1.4166,0.0,32815,32603,34.594,93.832,82.68,42573,39710,26399,534,0,0,20056,0.0
30.19:16:34,1620,0.0,1.0069,0.0,33017,14263,9775,4488,1.4166,0.0,32833,32570,34.594,93.832,82.68,42576,39719,26447,524,0,0,20056,0.0
