DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
28.16:55:20,360,0.0,1.5326,0.0,33172,15696,7049,8647,1.4399,0.0,30484,28884,34.469,91.894,82.852,41301,42910,25156,578,0,0,19650,0.0
28.16:55:30,370,0.0,1.5319,0.0,33466,15707,7071,8636,1.4399,0.0,30523,28886,34.469,91.889,82.852,41300,42902,25202,598,0,0,19650,0.0
28.16:55:40,380,0.0,1.5319,0.0,33288,15679,7066,8613,1.4399,0.0,30494,28889,34.469,91.891,82.852,41296,42902,25187,646,0,0,19650,0.0
28.16:55:50,390,0.0,1.5326,0.0,33472,15687,7083,8604,1.4399,0.0,30532,28848,34.469,91.892,82.852,41303,42902,25222,596,0,0,19650,0.0
28.16:56:00,400,0.0,1.5326,0.0,33486,15698,7038,8660,1.4399,0.0,30528,28890,34.469,91.894,82.852,41296,42902,25259,620,0,0,19650,0.0
28.16:56:10,410,0.0,1.5326,0.0,27557,15703,7041,8662,1.4399,0.0,30492,28873,34.469,91.894,82.852,41290,42902,25140,611,0,0,19650,0.0
28.16:56:20,420,0.0,1.5333,0.0,33495,15680,7052,8628,1.4399,0.0,30545,28908,34.469,91.893,82.852,41294,42894,25261,624,0,0,19650,0.0
28.16:56:30,430,0.0,1.5326,0.0,32992,15689,7063,8626,1.4399,0.0,30696,28913,34.469,91.891,82.852,41292,42902,25282,610,0,0,19650,0.0
28.16:56:40,440,0.0,1.5306,0.0,33424,15770,7077,8693,1.4399,0.0,30630,28886,34.469,91.892,82.852,41282,42902,25311,644,0,0,19650,0.0
28.16:56:50,450,0.0,1.5333,0.0,33645,15743,7075,8668,1.4399,0.0,30518,28867,34.469,91.894,82.852,41310,42902,25167,631,0,0,19650,0.0
28.16:57:00,460,0.0,1.5306,0.0,33301,15701,7067,8634,1.4399,0.0,30576,28884,34.469,91.894,82.852,41306,42910,25228,589,0,0,19650,0.0
28.16:57:10,470,0.0,1.5319,0.0,33502,15723,7071,8652,1.4399,0.0,30428,28874,34.469,91.89,82.852,41287,42901,25077,596,0,0,19650,0.0
28.16:57:21,480,0.0,1.5306,0.0,33305,15685,7078,8607,1.4399,0.0,30493,28877,34.5,91.897,82.852,41289,42902,25165,647,0,0,19650,0.0
28.16:57:31,490,0.0,1.5313,0.0,33613,15708,7071,8637,1.4412,0.0,30663,28860,34.469,91.892,82.852,41280,42901,25273,558,0,0,19650,0.0
28.16:57:41,500,0.0,1.5319,0.0,33641,15672,7053,8619,1.4399,0.0,30677,28922,34.5,91.894,82.852,41286,42901,25247,595,0,0,19650,0.0
28.16:57:51,510,0.0,1.5333,0.0,33514,15813,7220,8593,1.4399,0.0,30701,28888,34.5,91.892,82.852,41321,42900,25226,612,0,0,19650,0.0
28.16:58:01,520,0.0,1.5313,0.0,27645,15711,7120,8591,1.4399,0.0,30666,28894,34.469,91.893,82.852,41328,42900,25215,630,0,0,19650,0.0
28.16:58:11,530,0.0,1.5326,0.0,33197,15759,7097,8662,1.4399,0.0,30652,28892,34.469,91.889,82.852,41278,42899,25247,636,0,0,19650,0.0
28.16:58:21,540,0.0,1.5319,0.0,33358,15657,7050,8607,1.4399,0.0,30531,28877,34.5,91.889,82.852,41324,42891,25053,644,0,0,19650,0.0
28.16:58:31,550,0.0,1.5319,0.0,33394,15687,7063,8624,1.4412,0.0,30636,28867,34.469,91.891,82.852,41290,42891,25207,562,0,0,19650,0.0
28.16:58:41,560,0.0,1.5319,0.0,33350,15724,7080,8644,1.4399,0.0,30641,28870,34.469,91.89,82.852,41263,42898,25267,597,0,0,19650,0.0
28.16:58:51,570,0.0,1.5326,0.0,33311,15697,7073,8624,1.4412,0.0,30646,28890,34.5,91.89,82.852,41281,42890,25262,678,0,0,19650,0.0
28.16:59:01,580,0.0,1.5313,0.0,33499,15675,7050,8625,1.4412,0.0,30671,28872,34.5,91.891,82.852,41280,42897,25341,630,0,0,19650,0.0
28.16:59:11,590,0.0,1.5326,0.0,33076,15712,7091,8621,1.4412,0.0,30696,28902,34.5,91.891,82.852,41326,42889,25230,621,0,0,19650,0.0
28.16:59:21,600,0.0,1.5319,0.0,33239,15742,7140,8602,1.4399,0.0,30666,28878,34.469,91.89,82.852,41269,42896,25188,579,0,0,19650,0.0
28.16:59:31,610,0.0,1.5326,0.0,33468,15715,7097,8618,1.4412,0.0,30701,28885,34.5,91.895,82.852,41302,42896,25254,625,0,0,19650,0.0
28.16:59:41,620,0.0,1.5319,0.0,33536,15681,7052,8629,1.4412,0.0,30649,28880,34.5,91.893,82.852,41271,42888,25250,629,0,0,19650,0.0
28.16:59:51,630,0.0,1.5326,0.0,33625,15649,7009,8640,1.4399,0.0,30692,28896,34.469,91.893,82.852,41301,42895,25237,606,0,0,19650,0.0
28.17:00:01,640,0.0,1.5319,0.0,27312,15681,7039,8642,1.4399,0.0,30616,28861,34.5,91.893,82.852,41298,42895,25114,651,0,0,19650,0.0
28.17:00:11,650,0.0,1.5319,0.0,33606,15718,7092,8626,1.4399,0.0,30658,28872,34.469,91.893,82.852,41298,42895,25263,636,0,0,19650,0.0
28.17:00:22,660,0.0,1.5333,0.0,33593,15796,7198,8598,1.4399,0.0,30637,28857,34.5,91.895,82.852,41280,42895,25220,640,0,0,19650,0.0
28.17:00:32,670,0.0,1.5319,0.0,33606,15706,7066,8640,1.4399,0.0,30612,28858,34.469,91.891,82.852,41297,42894,25169,589,0,0,19650,0.0
28.17:00:42,680,0.0,1.5326,0.0,33113,15697,7049,8648,1.4412,0.0,30662,28870,34.5,91.892,82.852,41288,42894,25255,608,0,0,19650,0.0
28.17:00:52,690,0.0,1.5326,0.0,33411,15655,7022,8633,1.4412,0.0,30671,28891,34.469,91.889,82.852,41273,42902,25282,612,0,0,19650,0.0
28.17:01:02,700,0.0,1.5347,0.0,33388,15730,7101,8629,1.4412,0.0,30661,28854,34.5,91.892,82.852,41287,42902,25241,556,0,0,19650,0.0
28.17:01:12,710,0.0,1.5333,0.0,33274,15695,7070,8625,1.4399,0.0,30683,28873,34.5,91.891,82.852,41310,42894,25279,624,0,0,19650,0.0
28.17:01:22,720,0.0,1.5319,0.0,27405,15669,7072,8597,1.4399,0.0,30628,28864,34.469,91.891,82.852,41283,42895,25124,658,0,0,19650,0.0
28.17:01:32,730,0.0,1.5313,0.0,33337,15721,7079,8642,1.4399,0.0,30660,28883,34.469,91.894,82.852,41283,42895,25248,630,0,0,19650,0.0
28.17:01:42,740,0.0,1.5306,0.0,27441,15704,7065,8639,1.4399,0.0,30663,28920,34.5,91.89,82.852,41307,42895,25284,599,0,0,19650,0.0
28.17:01:52,750,0.0,1.5313,0.0,33279,15688,7075,8613,1.4399,0.0,30668,28879,34.469,91.894,82.852,41272,42895,25252,660,0,0,19650,0.0
28.17:02:02,760,0.0,1.5319,0.0,33514,15690,7048,8642,1.4399,0.0,30644,28862,34.469,91.893,82.852,41279,42896,25200,634,0,0,19650,0.0
28.17:02:12,770,0.0,1.5313,0.0,33535,15689,7084,8605,1.4399,0.0,30684,28880,34.469,91.889,82.852,41311,42896,25315,654,0,0,19650,0.0
28.17:02:22,780,0.0,1.5319,0.0,33568,15709,7053,8656,1.4399,0.0,30623,28883,34.469,91.889,82.852,41298,42896,25235,591,0,0,19650,0.0
28.17:02:32,790,0.0,1.5319,0.0,33487,15725,7072,8653,1.4399,0.0,30686,28860,34.469,91.892,82.852,41282,42896,25315,608,0,0,19650,0.0
28.17:02:42,800,0.0,1.5313,0.0,33487,15737,7021,8716,1.4412,0.0,30648,28892,34.469,91.887,82.852,41278,42905,25291,640,0,0,19650,0.0
28.17:02:52,810,0.0,1.5326,0.0,33322,15687,7083,8604,1.4399,0.0,30702,28861,34.469,91.89,82.852,41300,42897,25228,586,0,0,19650,0.0
28.17:03:02,820,0.0,1.5319,0.0,33536,15702,7102,8600,1.4399,0.0,30679,28873,34.469,91.887,82.852,41291,42897,25286,575,0,0,19650,0.0
28.17:03:12,830,0.0,1.5306,0.0,33419,15714,7120,8594,1.4412,0.0,30672,28878,34.469,91.891,82.852,41312,42898,25224,656,0,0,19650,0.0
28.17:03:22,840,0.0,1.5313,0.0,33655,15712,7098,8614,1.4412,0.0,30677,28866,34.469,91.894,82.852,41333,42898,25304,635,0,0,19650,0.0
28.17:03:32,850,0.0,1.5306,0.0,33496,15711,7060,8651,1.4412,0.0,30697,28875,34.469,91.889,82.852,41297,42898,25266,645,0,0,19650,0.0
28.17:03:43,860,0.0,1.5333,0.0,33374,15680,7010,8670,1.4412,0.0,30714,28862,34.5,91.892,82.852,41329,42898,25185,629,0,0,19650,0.0
28.17:03:53,870,0.0,1.5326,0.0,27521,15694,7083,8611,1.4412,0.0,30650,28854,34.469,91.888,82.852,41285,42907,25162,610,0,0,19650,0.0
28.17:04:03,880,0.0,1.5326,0.0,33330,15681,7059,8622,1.4399,0.0,30697,28889,34.469,91.891,82.852,41304,42899,25353,555,0,0,19650,0.0
28.17:04:13,890,0.0,1.5313,0.0,33507,15724,7241,8483,1.4399,0.0,30624,28841,34.469,91.888,82.852,41286,42899,25110,610,0,0,19650,0.0
28.17:04:23,900,0.0,1.5319,0.0,27962,15750,7074,8676,1.4399,0.0,30655,28887,34.469,91.895,82.852,41292,42899,25265,649,0,0,19650,0.0
28.17:04:33,910,0.0,1.5326,0.0,33512,15647,6998,8649,1.4412,0.0,30662,28869,34.5,91.89,82.852,41285,42899,25238,649,0,0,19650,0.0
28.17:04:43,920,0.0,1.5313,0.0,33363,15687,7059,8628,1.4412,0.0,30661,28849,34.5,91.892,82.852,41278,42908,25226,649,0,0,19650,0.0
28.17:04:53,930,0.0,1.5326,0.0,33265,15736,7084,8652,1.4412,0.0,30666,28890,34.469,91.89,82.852,41285,42900,25290,588,0,0,19650,0.0
28.17:05:03,940,0.0,1.5326,0.0,33400,15696,7035,8661,1.4399,0.0,30700,28881,34.469,91.892,82.852,41331,42900,25312,626,0,0,19650,0.0
28.17:05:13,950,0.0,1.5319,0.0,33478,15720,7037,8683,1.4399,0.0,30641,28869,34.438,91.891,82.852,41256,42892,25287,567,0,0,19650,0.0
28.17:05:23,960,0.0,1.5313,0.0,33503,15705,7045,8660,1.4412,0.0,30661,28884,34.469,91.89,82.852,41292,42900,25249,644,0,0,19650,0.0
28.17:05:33,970,0.0,1.5319,0.0,27576,15698,7045,8653,1.4412,0.0,30649,28910,34.438,91.891,82.852,41279,42900,25244,640,0,0,19650,0.0
28.17:05:43,980,0.0,1.5319,0.0,33426,15757,7165,8592,1.4412,0.0,30657,28858,34.469,91.891,82.852,41288,42900,25160,635,0,0,19650,0.0
28.17:05:53,990,0.0,1.5319,0.0,27647,15643,7025,8618,1.4399,0.0,30662,28875,34.469,91.888,82.852,41291,42901,25210,623,0,0,19650,0.0
28.17:06:03,1000,0.0,1.5319,0.0,33474,15715,7026,8689,1.4399,0.0,30740,28868,34.438,91.889,82.852,41319,42909,25332,609,0,0,19650,0.0
28.17:06:13,1010,0.0,1.5326,0.0,27635,15717,7075,8642,1.4399,0.0,30706,28908,34.438,91.888,82.852,41336,42901,25311,631,0,0,19650,0.0
28.17:06:23,1020,0.0,1.5326,0.0,33406,15650,7029,8621,1.4399,0.0,30636,28890,34.438,91.891,82.852,41270,42902,25212,627,0,0,19650,0.0
28.17:06:33,1030,0.0,1.5306,0.0,33360,15676,7078,8598,1.4412,0.0,30650,28888,34.469,91.892,82.852,41297,42911,25176,603,0,0,19650,0.0
28.17:06:43,1040,0.0,1.5313,0.0,33392,15668,7085,8583,1.4399,0.0,30667,28895,34.438,91.892,82.852,41309,42911,25265,636,0,0,19650,0.0
28.17:06:53,1050,0.0,1.5326,0.0,33677,15675,7094,8581,1.4399,0.0,30657,28873,34.438,91.888,82.852,41303,42912,25198,611,0,0,19650,0.0
28.17:07:03,1060,0.0,1.5313,0.0,33417,15708,7064,8644,1.4399,0.0,30672,28866,34.438,91.89,82.852,41283,42913,25365,643,0,0,19650,0.0
28.17:07:13,1070,0.0,1.5333,0.0,33516,15713,7080,8633,1.4399,0.0,30657,28876,34.438,91.892,82.852,41285,42906,25304,590,0,0,19650,0.0
28.17:07:23,1080,0.0,1.5306,0.0,33520,15708,7099,8609,1.4412,0.0,30651,28916,34.438,91.893,82.852,41318,42907,25259,654,0,0,19650,0.0
28.17:07:34,1090,0.0,1.5326,0.0,35640,15560,7088,8472,1.4399,0.0,30624,28883,34.438,91.889,82.852,41304,42907,25204,618,0,0,19650,0.0
28.17:07:44,1100,0.0,1.5319,0.0,33478,15696,7059,8637,1.4412,0.0,30666,28898,34.406,91.889,82.852,41297,42900,25268,624,0,0,19650,0.0
28.17:07:54,1110,0.0,1.5319,0.0,33125,15687,7118,8569,1.4412,0.0,30607,28863,34.438,91.891,82.852,41309,42908,25198,604,0,0,19650,0.0
28.17:08:04,1120,0.0,1.5333,0.0,35592,15649,6982,8667,1.4399,0.0,30541,28914,34.438,91.894,82.852,41320,42916,25299,601,0,0,19650,0.0
