DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
06.19:53:45,270,0.0,0.672,0.0,32822,13274,11543,1731,1.3029,0.0,35127,32694,34.219,93.761,80.08,40696,37408,24454,529,0,0,20390,0.0
06.19:53:55,280,0.0,0.6733,0.0,32874,13295,11559,1736,1.3042,0.0,35171,32646,34.219,93.761,80.08,40697,37410,24389,541,0,0,20390,0.0
06.19:54:05,290,0.0,0.6727,0.0,32890,13278,11559,1719,1.3042,0.0,35208,32668,34.219,93.761,80.08,40694,37403,24364,549,0,0,20390,0.0
06.19:54:15,300,0.0,0.6727,0.0,32819,13280,11546,1734,1.3042,0.0,35166,32678,34.25,93.761,80.08,40704,37405,24386,529,0,0,20390,0.0
06.19:54:25,310,0.0,0.6727,0.0,32845,13265,11546,1719,1.3042,0.0,35132,32658,34.25,93.761,80.079,40696,37422,24430,523,0,0,20390,0.0
06.19:54:35,320,0.0,0.6727,0.0,32850,13267,11563,1704,1.3029,0.0,35118,32623,34.219,93.761,80.079,40695,37423,24379,528,0,0,20390,0.0
06.19:54:45,330,0.0,0.6727,0.0,32836,13279,11552,1727,1.3042,0.0,35147,32638,34.219,93.76,80.08,40698,37408,24398,541,0,0,20390,0.0
06.19:54:55,340,0.0,0.6727,0.0,32840,13281,11555,1726,1.3042,0.0,35125,32622,34.25,93.762,80.08,40694,37409,24364,543,0,0,20390,0.0
06.19:55:05,350,0.0,0.6727,0.0,32845,13269,11555,1714,1.3042,0.0,35120,32639,34.219,93.76,80.08,40698,37401,24386,539,0,0,20390,0.0
06.19:55:15,360,0.0,0.6727,0.0,32827,13274,11561,1713,1.3042,0.0,35167,32670,34.25,93.76,80.08,40697,37409,24378,533,0,0,20390,0.0
06.19:55:25,370,0.0,0.672,0.0,32758,13313,11563,1750,1.3042,0.0,35103,32623,34.219,93.76,80.08,40693,37410,24320,533,0,0,20390,0.0
06.19:55:35,380,0.0,0.6727,0.0,32860,13285,11545,1740,1.3029,0.0,35155,32619,34.25,93.761,80.08,40693,37410,24376,541,0,0,20390,0.0
06.19:55:45,390,0.0,0.672,0.0,32879,13286,11585,1701,1.3042,0.0,35195,32625,34.25,93.762,80.08,40691,37410,24383,548,0,0,20390,0.0
06.19:55:55,400,0.0,0.6727,0.0,32869,13301,11565,1736,1.3042,0.0,35222,32606,34.25,93.761,80.08,40694,37418,24404,520,0,0,20390,0.0
06.19:56:05,410,0.0,0.6727,0.0,32911,13279,11562,1717,1.3042,0.0,35263,32677,34.25,93.762,80.08,40693,37410,24405,535,0,0,20390,0.0
06.19:56:15,420,0.0,0.6727,0.0,32879,13279,11567,1712,1.3042,0.0,35217,32604,34.25,93.762,80.08,40691,37410,24387,548,0,0,20390,0.0
06.19:56:25,430,0.0,0.6727,0.0,32862,13292,11563,1729,1.3042,0.0,35231,32611,34.25,93.762,80.08,40690,37410,24397,545,0,0,20390,0.0
06.19:56:35,440,0.0,0.672,0.0,32812,13309,11572,1737,1.3042,0.0,35212,32599,34.25,93.761,80.08,40690,37402,24282,525,0,0,20390,0.0
06.19:56:45,450,0.0,0.672,0.0,32825,13303,11570,1733,1.3042,0.0,35257,32631,34.281,93.761,80.08,40690,37402,24373,523,0,0,20390,0.0
06.19:56:55,460,0.0,0.672,0.0,32818,13296,11572,1724,1.3042,0.0,35261,32595,34.25,93.761,80.08,40687,37410,24445,549,0,0,20390,0.0
06.19:57:05,470,0.0,0.6727,0.0,32808,13288,11556,1732,1.3042,0.0,35287,32632,34.25,93.76,80.08,40689,37401,24442,521,0,0,20390,0.0
06.19:57:15,480,0.0,0.6727,0.0,32868,13296,11566,1730,1.3042,0.0,35250,32560,34.281,93.761,80.08,40688,37401,24402,535,0,0,20390,0.0
06.19:57:25,490,0.0,0.672,0.0,32851,13264,11544,1720,1.3042,0.0,35226,32643,34.25,93.761,80.08,40688,37408,24378,537,0,0,20390,0.0
06.19:57:35,500,0.0,0.6727,0.0,32834,13280,11544,1736,1.3042,0.0,35246,32644,34.281,93.761,80.08,40685,37407,24445,526,0,0,20390,0.0
06.19:57:45,510,0.0,0.6727,0.0,32781,13261,11550,1711,1.3042,0.0,35214,32574,34.25,93.761,80.08,40683,37399,24342,538,0,0,20390,0.0
06.19:57:55,520,0.0,0.672,0.0,32865,13297,11569,1728,1.3042,0.0,35262,32599,34.281,93.762,80.08,40685,37406,24458,530,0,0,20390,0.0
06.19:58:05,530,0.0,0.6733,0.0,32771,13302,11553,1749,1.3042,0.0,35239,32612,34.281,93.761,80.08,40682,37398,24366,543,0,0,20390,0.0
06.19:58:15,540,0.0,0.6727,0.0,32890,13302,11562,1740,1.3042,0.0,35239,32564,34.25,93.761,80.08,40681,37397,24357,560,0,0,20390,0.0
06.19:58:25,550,0.0,0.672,0.0,32947,13305,11584,1721,1.3029,0.0,35257,32565,34.25,93.761,80.08,40678,37396,24357,534,0,0,20390,0.0
06.19:58:35,560,0.0,0.6727,0.0,32857,13281,11560,1721,1.3042,0.0,35257,32609,34.281,93.761,80.08,40677,37403,24340,535,0,0,20390,0.0
06.19:58:45,570,0.0,0.6727,0.0,32848,13287,11545,1742,1.3042,0.0,35238,32557,34.281,93.761,80.08,40677,37402,24280,523,0,0,20390,0.0
06.19:58:55,580,0.0,0.6727,0.0,32834,13281,11568,1713,1.3042,0.0,35273,32609,34.313,93.762,80.08,40675,37401,24344,524,0,0,20390,0.0
06.19:59:05,590,0.0,0.6727,0.0,32883,13291,11568,1723,1.3042,0.0,35278,32615,34.281,93.761,80.08,40679,37393,24369,530,0,0,20390,0.0
06.19:59:15,600,0.0,0.6727,0.0,32955,13289,11538,1751,1.3029,0.0,35222,32546,34.313,93.762,80.081,40679,37384,24354,531,0,0,20390,0.0
06.19:59:25,610,0.0,0.6727,0.0,32861,13303,11569,1734,1.3042,0.0,35292,32553,34.281,93.761,80.08,40683,37391,24448,533,0,0,20390,0.0
06.19:59:35,620,0.0,0.6727,0.0,32862,13287,11572,1715,1.3042,0.0,35262,32558,34.281,93.761,80.08,40673,37390,24346,541,0,0,20390,0.0
06.19:59:45,630,0.0,0.6727,0.0,32914,13294,11530,1764,1.3042,0.0,35227,32595,34.281,93.761,80.08,40678,37397,24349,535,0,0,20390,0.0
06.19:59:55,640,0.0,0.6727,0.0,32842,13302,11548,1754,1.3042,0.0,35258,32571,34.281,93.761,80.08,40671,37389,24471,540,0,0,20390,0.0
06.20:00:05,650,0.0,0.672,0.0,32789,13292,11564,1728,1.3042,0.0,35244,32595,34.281,93.762,80.08,40674,37388,24356,528,0,0,20390,0.0
06.20:00:15,660,0.0,0.672,0.0,32910,13289,11555,1734,1.3042,0.0,35238,32575,34.313,93.762,80.08,40673,37395,24390,535,0,0,20390,0.0
06.20:00:25,670,0.0,0.672,0.0,32922,13278,11549,1729,1.3042,0.0,35185,32591,34.281,93.762,80.08,40675,37395,24375,536,0,0,20390,0.0
06.20:00:35,680,0.0,0.6727,0.0,32906,13317,11570,1747,1.3042,0.0,35225,32549,34.281,93.761,80.08,40675,37394,24371,540,0,0,20390,0.0
06.20:00:45,690,0.0,0.6727,0.0,32869,13267,11546,1721,1.3042,0.0,35223,32578,34.281,93.763,80.08,40668,37394,24417,529,0,0,20390,0.0
06.20:00:55,700,0.0,0.6727,0.0,32804,13272,11558,1714,1.3042,0.0,35193,32524,34.281,93.761,80.08,40676,37393,24369,523,0,0,20390,0.0
06.20:01:05,710,0.0,0.672,0.0,32803,13277,11563,1714,1.3029,0.0,35214,32507,34.313,93.761,80.081,40674,37377,24301,525,0,0,20390,0.0
06.20:01:15,720,0.0,0.6727,0.0,32860,13303,11562,1741,1.3042,0.0,35266,32545,34.313,93.76,80.08,40669,37384,24447,520,0,0,20390,0.0
06.20:01:25,730,0.0,0.6727,0.0,32811,13284,11564,1720,1.3029,0.0,35200,32515,34.313,93.763,80.08,40671,37384,24324,550,0,0,20390,0.0
06.20:01:35,740,0.0,0.6727,0.0,32888,13297,11577,1720,1.3042,0.0,35168,32534,34.313,93.761,80.08,40667,37391,24339,517,0,0,20390,0.0
06.20:01:45,750,0.0,0.6727,0.0,32868,13280,11582,1698,1.3042,0.0,35246,32578,34.281,93.761,80.08,40667,37398,24286,553,0,0,20390,0.0
06.20:01:55,760,0.0,0.6727,0.0,32881,13278,11561,1717,1.3029,0.0,35240,32529,34.281,93.761,80.08,40668,37390,24363,532,0,0,20390,0.0
06.20:02:05,770,0.0,0.672,0.0,32890,13287,11556,1731,1.3042,0.0,35271,32524,34.313,93.763,80.08,40667,37381,24501,518,0,0,20390,0.0
06.20:02:15,780,0.0,0.6727,0.0,32847,13278,11551,1727,1.3042,0.0,35255,32539,34.313,93.761,80.08,40672,37389,24398,520,0,0,20390,0.0
06.20:02:25,790,0.0,0.6727,0.0,32851,13300,11563,1737,1.3042,0.0,35270,32537,34.281,93.761,80.08,40667,37389,24378,547,0,0,20390,0.0
06.20:02:35,800,0.0,0.6733,0.0,32928,13281,11556,1725,1.3042,0.0,35246,32552,34.281,93.761,80.08,40669,37381,24401,526,0,0,20390,0.0
06.20:02:45,810,0.0,0.672,0.0,32012,13283,11554,1729,1.3042,0.0,35256,32540,34.281,93.763,80.08,40664,37389,24317,557,0,0,20390,0.0
06.20:02:55,820,0.0,0.672,0.0,32905,13279,11550,1729,1.3042,0.0,35267,32507,34.281,93.762,80.08,40674,37397,24355,541,0,0,20390,0.0
06.20:03:05,830,0.0,0.6727,0.0,32856,13270,11555,1715,1.3042,0.0,35260,32550,34.281,93.762,80.08,40673,37396,24399,539,0,0,20390,0.0
06.20:03:15,840,0.0,0.6727,0.0,32851,13287,11565,1722,1.3042,0.0,35322,32551,34.281,93.761,80.08,40681,37397,24515,522,0,0,20390,0.0
06.20:03:25,850,0.0,0.672,0.0,32091,13282,11569,1713,1.3042,0.0,35223,32522,34.281,93.762,80.08,40672,37397,24274,563,0,0,20390,0.0
06.20:03:35,860,0.0,0.6727,0.0,32875,13294,11565,1729,1.3029,0.0,35265,32545,34.281,93.761,80.08,40672,37390,24340,544,0,0,20390,0.0
06.20:03:45,870,0.0,0.6727,0.0,32065,13282,11557,1725,1.3042,0.0,35309,32505,34.281,93.76,80.08,40675,37390,24488,526,0,0,20390,0.0
06.20:03:55,880,0.0,0.6733,0.0,31993,13278,11561,1717,1.3042,0.0,35306,32541,34.281,93.76,80.08,40682,37391,24424,538,0,0,20390,0.0
06.20:04:05,890,0.0,0.6727,0.0,33316,13292,11570,1722,1.3042,0.0,35303,32536,34.281,93.762,80.08,40680,37391,24418,523,0,0,20390,0.0
06.20:04:15,900,0.0,0.6727,0.0,32166,13295,11563,1732,1.3042,0.0,35299,32511,34.281,93.76,80.08,40673,37384,24435,558,0,0,20390,0.0
06.20:04:25,910,0.0,0.672,0.0,32167,13287,11555,1732,1.3042,0.0,35225,32526,34.281,93.761,80.08,40670,37392,24225,528,0,0,20390,0.0
06.20:04:35,920,0.0,0.6727,0.0,32254,13285,11564,1721,1.3042,0.0,35246,32486,34.281,93.761,80.08,40671,37399,24373,527,0,0,20390,0.0
06.20:04:45,930,0.0,0.6727,0.0,32040,13263,11576,1687,1.3042,0.0,35294,32527,34.281,93.763,80.08,40683,37400,24387,556,0,0,20390,0.0
06.20:04:55,940,0.0,0.6727,0.0,32864,13287,11553,1734,1.3042,0.0,35307,32507,34.313,93.761,80.08,40674,37400,24449,529,0,0,20390,0.0
06.20:05:05,950,0.0,0.6727,0.0,32895,13278,11560,1718,1.3042,0.0,35277,32564,34.281,93.761,80.08,40677,37384,24364,520,0,0,20390,0.0
06.20:05:15,960,0.0,0.6727,0.0,32841,13273,11552,1721,1.3042,0.0,35283,32543,34.313,93.762,80.08,40669,37384,24386,558,0,0,20390,0.0
06.20:05:25,970,0.0,0.6727,0.0,33218,13276,11556,1720,1.3029,0.0,35256,32483,34.313,93.762,80.08,40667,37392,24334,539,0,0,20390,0.0
06.20:05:35,980,0.0,0.6727,0.0,32009,13298,11564,1734,1.3042,0.0,35293,32518,34.313,93.761,80.081,40678,37376,24427,525,0,0,20390,0.0
06.20:05:45,990,0.0,0.6727,0.0,32018,13266,11543,1723,1.3029,0.0,35241,32509,34.313,93.761,80.08,40670,37383,24324,529,0,0,20390,0.0
06.20:05:55,1000,0.0,0.672,0.0,32042,13281,11541,1740,1.3042,0.0,35247,32543,34.313,93.761,80.08,40667,37390,24438,518,0,0,20390,0.0
06.20:06:05,1010,0.0,0.6727,0.0,32883,13302,11554,1748,1.3029,0.0,35236,32541,34.313,93.761,80.08,40665,37382,24368,534,0,0,20390,0.0
06.20:06:15,1020,0.0,0.672,0.0,32869,13280,11553,1727,1.3042,0.0,35267,32518,34.281,93.761,80.08,40668,37382,24458,528,0,0,20390,0.0
06.20:06:25,1030,0.0,0.6727,0.0,32887,13299,11579,1720,1.3042,0.0,35298,32508,34.313,93.761,80.08,40664,37389,24426,544,0,0,20390,0.0
06.20:06:35,1040,0.0,0.6727,0.0,32932,13286,11549,1737,1.3042,0.0,35277,32500,34.313,93.761,80.08,40668,37389,24331,539,0,0,20390,0.0
06.20:06:45,1050,0.0,0.6727,0.0,31507,13303,11553,1750,1.3042,0.0,35268,32519,34.313,93.763,80.08,40669,37381,24327,554,0,0,20390,0.0
06.20:06:55,1060,0.0,0.6727,0.0,32086,13282,11546,1736,1.3042,0.0,35302,32498,34.313,93.762,80.08,40664,37381,24393,513,0,0,20390,0.0
06.20:07:05,1070,0.0,0.672,0.0,32766,13291,11576,1715,1.3029,0.0,35231,32518,34.313,93.761,80.08,40669,37381,24293,551,0,0,20390,0.0
06.20:07:15,1080,0.0,0.672,0.0,32913,13312,11569,1743,1.3042,0.0,35246,32475,34.313,93.761,80.08,40669,37388,24267,556,0,0,20390,0.0
06.20:07:25,1090,0.0,0.6727,0.0,32903,13291,11563,1728,1.3042,0.0,35248,32498,34.281,93.762,80.08,40670,37396,24349,548,0,0,20390,0.0
06.20:07:35,1100,0.0,0.672,0.0,32883,13265,11552,1713,1.3042,0.0,35244,32490,34.281,93.761,80.08,40664,37388,24292,532,0,0,20390,0.0
06.20:07:45,1110,0.0,0.6727,0.0,32868,13299,11557,1742,1.3042,0.0,35289,32419,34.313,93.761,80.08,40667,37388,24385,536,0,0,20390,0.0
06.20:07:55,1120,0.0,0.6727,0.0,32865,13316,11569,1747,1.3042,0.0,35303,32456,34.313,93.76,80.08,40682,37389,24381,527,0,0,20390,0.0
06.20:08:05,1130,0.0,0.6727,0.0,32855,13285,11555,1730,1.3042,0.0,35278,32541,34.281,93.762,80.08,40667,37388,24355,528,0,0,20390,0.0
06.20:08:15,1140,0.0,0.6727,0.0,32912,13292,11582,1710,1.3042,0.0,35264,32458,34.281,93.761,80.08,40667,37388,24411,536,0,0,20390,0.0
06.20:08:25,1150,0.0,0.672,0.0,32909,13289,11568,1721,1.3042,0.0,35272,32469,34.313,93.761,80.08,40669,37396,24369,529,0,0,20390,0.0
06.20:08:35,1160,0.0,0.672,0.0,32846,13297,11573,1724,1.3042,0.0,35278,32515,34.281,93.76,80.08,40675,37381,24439,535,0,0,20390,0.0
06.20:08:45,1170,0.0,0.6727,0.0,32769,13281,11545,1736,1.3042,0.0,35257,32535,34.313,93.762,80.08,40666,37381,24409,531,0,0,20390,0.0
06.20:08:55,1180,0.0,0.6733,0.0,32835,13300,11560,1740,1.3042,0.0,35315,32510,34.281,93.761,80.08,40684,37389,24498,538,0,0,20390,0.0
06.20:09:05,1190,0.0,0.6727,0.0,32905,13287,11554,1733,1.3042,0.0,35288,32528,34.281,93.76,80.08,40675,37389,24417,519,0,0,20390,0.0
06.20:09:15,1200,0.0,0.6727,0.0,32857,13277,11553,1724,1.3042,0.0,35290,32507,34.281,93.761,80.08,40674,37389,24465,542,0,0,20390,0.0
06.20:09:25,1210,0.0,0.6727,0.0,32888,13294,11560,1734,1.3029,0.0,35244,32506,34.313,93.761,80.08,40673,37389,24354,519,0,0,20390,0.0
06.20:09:35,1220,0.0,0.6727,0.0,32753,13286,11562,1724,1.3042,0.0,35279,32511,34.281,93.76,80.079,40676,37405,24413,531,0,0,20390,0.0
06.20:09:45,1230,0.0,0.6727,0.0,32793,13285,11581,1704,1.3042,0.0,35277,32530,34.281,93.76,80.08,40674,37398,24439,525,0,0,20390,0.0
06.20:09:55,1240,0.0,0.672,0.0,32868,13286,11557,1729,1.3042,0.0,35266,32497,34.281,93.76,80.08,40669,37398,24403,528,0,0,20390,0.0
06.20:10:05,1250,0.0,0.672,0.0,32923,13294,11567,1727,1.3042,0.0,35267,32454,34.281,93.761,80.08,40672,37398,24439,530,0,0,20390,0.0
06.20:10:15,1260,0.0,0.6727,0.0,32868,13297,11544,1753,1.3042,0.0,35270,32498,34.281,93.761,80.08,40679,37391,24450,539,0,0,20390,0.0
06.20:10:25,1270,0.0,0.6727,0.0,32846,13278,11577,1701,1.3042,0.0,35239,32456,34.281,93.761,80.08,40674,37399,24371,540,0,0,20390,0.0
06.20:10:35,1280,0.0,0.6727,0.0,32785,13309,11553,1756,1.3042,0.0,35179,32489,34.281,93.76,80.08,40673,37392,24378,537,0,0,20390,0.0
06.20:10:45,1290,0.0,0.6727,0.0,32852,13308,11553,1755,1.3042,0.0,35244,32544,34.281,93.76,80.08,40674,37392,24353,526,0,0,20390,0.0
06.20:10:55,1300,0.0,0.6727,0.0,32908,13293,11567,1726,1.3042,0.0,35263,32521,34.313,93.761,80.08,40675,37392,24471,534,0,0,20390,0.0
06.20:11:05,1310,0.0,0.6727,0.0,32857,13301,11586,1715,1.3042,0.0,35277,32496,34.281,93.761,80.081,40675,37376,24415,564,0,0,20390,0.0
06.20:11:15,1320,0.0,0.6727,0.0,32887,13297,11561,1736,1.3042,0.0,35251,32489,34.281,93.761,80.08,40670,37392,24325,529,0,0,20390,0.0
06.20:11:25,1330,0.0,0.6727,0.0,32893,13307,11570,1737,1.3042,0.0,35289,32457,34.281,93.761,80.08,40674,37400,24460,528,0,0,20390,0.0
06.20:11:35,1340,0.0,0.6727,0.0,32819,13281,11551,1730,1.3042,0.0,35243,32475,34.281,93.76,80.08,40672,37392,24380,537,0,0,20390,0.0
06.20:11:45,1350,0.0,0.6727,0.0,32891,13308,11592,1716,1.3042,0.0,35289,32458,34.281,93.761,80.08,40671,37392,24388,541,0,0,20390,0.0
06.20:11:55,1360,0.0,0.6727,0.0,32854,13295,11582,1713,1.3042,0.0,35292,32457,34.313,93.76,80.08,40679,37392,24433,518,0,0,20390,0.0
06.20:12:05,1370,0.0,0.6733,0.0,32932,13291,11565,1726,1.3042,0.0,35306,32444,34.281,93.76,80.08,40672,37392,24433,533,0,0,20390,0.0
06.20:12:15,1380,0.0,0.6727,0.0,32914,13315,11570,1745,1.3042,0.0,35287,32463,34.281,93.761,80.08,40670,37392,24338,553,0,0,20390,0.0
06.20:12:25,1390,0.0,0.6727,0.0,32865,13289,11559,1730,1.3042,0.0,35262,32434,34.281,93.761,80.08,40668,37392,24359,516,0,0,20390,0.0
06.20:12:35,1400,0.0,0.6727,0.0,32869,13314,11578,1736,1.3042,0.0,35266,32468,34.281,93.761,80.08,40673,37377,24333,536,0,0,20390,0.0
06.20:12:45,1410,0.0,0.6727,0.0,32869,13287,11568,1719,1.3042,0.0,35305,32476,34.313,93.76,80.081,40682,37376,24487,528,0,0,20390,0.0
06.20:12:55,1420,0.0,0.6727,0.0,32888,13302,11557,1745,1.3042,0.0,35255,32458,34.313,93.761,80.08,40668,37384,24473,527,0,0,20390,0.0
06.20:13:05,1430,0.0,0.6727,0.0,32913,13291,11562,1729,1.3042,0.0,35169,32478,34.281,93.761,80.08,40668,37391,24345,522,0,0,20390,0.0
06.20:13:15,1440,0.0,0.6733,0.0,32824,13278,11540,1738,1.3042,0.0,35149,32474,34.313,93.761,80.081,40678,37376,24271,522,0,0,20390,0.0
06.20:13:25,1450,0.0,0.6727,0.0,32837,13289,11568,1721,1.3042,0.0,35243,32489,34.313,93.762,80.08,40666,37391,24376,525,0,0,20390,0.0
06.20:13:35,1460,0.0,0.6727,0.0,32885,13299,11549,1750,1.3042,0.0,35236,32435,34.313,93.76,80.08,40667,37382,24363,540,0,0,20390,0.0
06.20:13:45,1470,0.0,0.6727,0.0,32863,13278,11555,1723,1.3042,0.0,35285,32446,34.313,93.761,80.08,40668,37382,24412,528,0,0,20390,0.0
06.20:13:55,1480,0.0,0.6727,0.0,32893,13296,11562,1734,1.3042,0.0,35254,32474,34.313,93.762,80.08,40661,37389,24407,535,0,0,20390,0.0
06.20:14:05,1490,0.0,0.6727,0.0,32855,13283,11555,1728,1.3042,0.0,35205,32492,34.313,93.761,80.08,40668,37389,24436,535,0,0,20390,0.0
06.20:14:15,1500,0.0,0.6733,0.0,32841,13291,11555,1736,1.3042,0.0,35202,32479,34.313,93.761,80.08,40668,37388,24345,526,0,0,20390,0.0
06.20:14:25,1510,0.0,0.6727,0.0,32826,13281,11573,1708,1.3042,0.0,35249,32461,34.313,93.76,80.08,40667,37380,24406,547,0,0,20390,0.0
06.20:14:35,1520,0.0,0.6727,0.0,32855,13319,11548,1771,1.3042,0.0,35267,32458,34.344,93.761,80.08,40666,37379,24429,529,0,0,20390,0.0
06.20:14:45,1530,0.0,0.672,0.0,32858,13282,11567,1715,1.3042,0.0,35271,32421,34.313,93.762,80.08,40664,37395,24397,538,0,0,20390,0.0
06.20:14:55,1540,0.0,0.6727,0.0,32927,13308,11557,1751,1.3042,0.0,35263,32435,34.313,93.761,80.08,40663,37378,24413,537,0,0,20390,0.0
06.20:15:05,1550,0.0,0.6733,0.0,32927,13282,11568,1714,1.3042,0.0,35239,32469,34.313,93.761,80.08,40666,37378,24325,521,0,0,20390,0.0
06.20:15:15,1560,0.0,0.6727,0.0,32792,13287,11544,1743,1.3042,0.0,35260,32480,34.313,93.762,80.08,40663,37377,24386,539,0,0,20390,0.0
06.20:15:25,1570,0.0,0.6727,0.0,32796,13287,11561,1726,1.3042,0.0,35236,32441,34.313,93.762,80.08,40663,37385,24340,535,0,0,20390,0.0
06.20:15:35,1580,0.0,0.6727,0.0,32897,13313,11566,1747,1.3042,0.0,35279,32424,34.313,93.761,80.08,40661,37377,24378,536,0,0,20390,0.0
06.20:15:45,1590,0.0,0.6727,0.0,32841,13278,11545,1733,1.3042,0.0,35211,32408,34.313,93.761,80.08,40665,37376,24374,515,0,0,20390,0.0
06.20:15:55,1600,0.0,0.6727,0.0,32781,13298,11573,1725,1.3042,0.0,35254,32458,34.313,93.762,80.079,40664,37399,24370,520,0,0,20390,0.0
06.20:16:05,1610,0.0,0.6733,0.0,32774,13289,11573,1716,1.3042,0.0,35274,32490,34.313,93.761,80.08,40666,37376,24418,520,0,0,20390,0.0
06.20:16:15,1620,0.0,0.6727,0.0,32875,13312,11565,1747,1.3042,0.0,35271,32416,34.313,93.761,80.08,40660,37376,24426,541,0,0,20390,0.0
