DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
28.16:51:59,160,0.0,1.292,0.0,33274,15231,7963,7268,1.481,0.0,30687,29000,34.125,89.524,84.2,38716,41170,25600,567,0,0,19273,0.0
28.16:52:09,170,0.0,1.2927,0.0,33348,15203,7926,7277,1.4796,0.0,30610,28955,34.094,89.524,84.2,38715,41170,25463,567,0,0,19273,0.0
28.16:52:19,180,0.0,1.2927,0.0,33176,15206,7933,7273,1.4796,0.0,30655,28960,34.125,89.524,84.2,38719,41186,25579,562,0,0,19273,0.0
28.16:52:29,190,0.0,1.292,0.0,33752,15217,7939,7278,1.4796,0.0,30602,28964,34.125,89.524,84.2,38708,41170,25463,566,0,0,19273,0.0
28.16:52:39,200,0.0,1.2934,0.0,33210,15223,7947,7276,1.4796,0.0,30606,28982,34.125,89.524,84.2,38723,41178,25466,565,0,0,19273,0.0
28.16:52:49,210,0.0,1.2934,0.0,35163,15223,7943,7280,1.4796,0.0,30684,28969,34.125,89.524,84.2,38749,41171,25584,557,0,0,19273,0.0
28.16:52:59,220,0.0,1.2934,0.0,33421,15233,7962,7271,1.4796,0.0,30704,28978,34.125,89.523,84.2,38734,41170,25679,564,0,0,19273,0.0
28.16:53:09,230,0.0,1.2927,0.0,33263,15228,7973,7255,1.4796,0.0,30623,28959,34.125,89.524,84.2,38719,41163,25508,582,0,0,19273,0.0
28.16:53:19,240,0.0,1.2927,0.0,33363,15246,7965,7281,1.4796,0.0,30669,28975,34.125,89.524,84.2,38717,41178,25618,569,0,0,19273,0.0
28.16:53:29,250,0.0,1.294,0.0,33245,15228,7963,7265,1.4796,0.0,30644,28980,34.125,89.524,84.2,38719,41178,25563,571,0,0,19273,0.0
28.16:53:39,260,0.0,1.2927,0.0,33438,15249,7970,7279,1.481,0.0,30629,28966,34.125,89.524,84.2,38707,41171,25459,578,0,0,19273,0.0
28.16:53:49,270,0.0,1.292,0.0,33204,15236,7951,7285,1.4796,0.0,30625,28972,34.125,89.524,84.2,38715,41163,25564,552,0,0,19273,0.0
28.16:53:59,280,0.0,1.2927,0.0,33320,15253,7948,7305,1.4796,0.0,30588,28978,34.125,89.524,84.2,38715,41170,25419,580,0,0,19273,0.0
28.16:54:10,290,0.0,1.2927,0.0,33228,15217,7948,7269,1.4796,0.0,30667,28981,34.125,89.524,84.2,38721,41170,25587,545,0,0,19273,0.0
28.16:54:20,300,0.0,1.2927,0.0,33360,15223,7949,7274,1.4796,0.0,30650,28968,34.125,89.524,84.2,38716,41162,25551,561,0,0,19273,0.0
28.16:54:30,310,0.0,1.292,0.0,33206,15227,7959,7268,1.4796,0.0,30567,28949,34.156,89.524,84.2,38708,41162,25413,578,0,0,19273,0.0
28.16:54:40,320,0.0,1.2927,0.0,28311,15259,7962,7297,1.4796,0.0,30666,28969,34.125,89.524,84.2,38718,41162,25590,555,0,0,19273,0.0
28.16:54:50,330,0.0,1.2927,0.0,33345,15246,7963,7283,1.4796,0.0,30584,28957,34.156,89.524,84.2,38709,41169,25469,556,0,0,19273,0.0
28.16:55:00,340,0.0,1.2927,0.0,33459,15238,7946,7292,1.481,0.0,30651,28982,34.156,89.524,84.2,38703,41169,25550,566,0,0,19273,0.0
28.16:55:10,350,0.0,1.2927,0.0,33214,15232,7943,7289,1.4796,0.0,30673,28971,34.125,89.524,84.201,38707,41153,25533,548,0,0,19273,0.0
28.16:55:20,360,0.0,1.2913,0.0,33363,15216,7931,7285,1.4796,0.0,30608,28959,34.125,89.524,84.2,38698,41168,25479,578,0,0,19273,0.0
28.16:55:30,370,0.0,1.2927,0.0,33285,15240,7938,7302,1.4796,0.0,30694,28974,34.125,89.524,84.2,38716,41168,25637,563,0,0,19273,0.0
28.16:55:40,380,0.0,1.292,0.0,33509,15221,7953,7268,1.4796,0.0,30651,28967,34.125,89.524,84.2,38707,41160,25529,583,0,0,19273,0.0
28.16:55:50,390,0.0,1.292,0.0,28675,15228,7951,7277,1.4796,0.0,30642,28955,34.125,89.524,84.2,38709,41167,25527,542,0,0,19273,0.0
28.16:56:00,400,0.0,1.2927,0.0,33370,15200,7918,7282,1.4796,0.0,30646,28959,34.125,89.524,84.2,38709,41175,25543,563,0,0,19273,0.0
28.16:56:10,410,0.0,1.294,0.0,33082,15215,7970,7245,1.4796,0.0,30689,28965,34.125,89.524,84.2,38712,41176,25556,559,0,0,19273,0.0
28.16:56:20,420,0.0,1.292,0.0,33235,15228,7935,7293,1.4796,0.0,30614,28969,34.125,89.524,84.2,38714,41160,25515,568,0,0,19273,0.0
28.16:56:30,430,0.0,1.294,0.0,33216,15232,7963,7269,1.4796,0.0,30702,28950,34.125,89.524,84.2,38715,41167,25580,570,0,0,19273,0.0
28.16:56:40,440,0.0,1.292,0.0,33192,15240,7946,7294,1.4796,0.0,30630,28972,34.125,89.524,84.2,38707,41167,25513,575,0,0,19273,0.0
28.16:56:50,450,0.0,1.2934,0.0,34045,15244,7949,7295,1.4796,0.0,30666,28960,34.156,89.524,84.2,38712,41167,25567,558,0,0,19273,0.0
28.16:57:00,460,0.0,1.2927,0.0,33206,15217,7946,7271,1.4796,0.0,30667,28964,34.156,89.524,84.2,38712,41167,25533,571,0,0,19273,0.0
28.16:57:10,470,0.0,1.2934,0.0,28336,15221,7955,7266,1.4796,0.0,30673,28976,34.156,89.524,84.2,38700,41167,25576,562,0,0,19273,0.0
28.16:57:21,480,0.0,1.2934,0.0,33222,15236,7941,7295,1.4796,0.0,30651,28968,34.156,89.524,84.2,38710,41159,25569,578,0,0,19273,0.0
28.16:57:31,490,0.0,1.2934,0.0,33356,15226,7949,7277,1.4796,0.0,30662,28945,34.125,89.524,84.2,38704,41159,25510,559,0,0,19273,0.0
28.16:57:41,500,0.0,1.2927,0.0,33356,15231,7964,7267,1.4796,0.0,30680,28958,34.156,89.524,84.2,38711,41166,25544,572,0,0,19273,0.0
28.16:57:51,510,0.0,1.2927,0.0,33354,15225,7947,7278,1.4796,0.0,30656,28988,34.125,89.524,84.2,38700,41166,25530,585,0,0,19273,0.0
28.16:58:01,520,0.0,1.2913,0.0,33345,15249,7948,7301,1.4796,0.0,30658,28979,34.156,89.523,84.2,38718,41166,25639,561,0,0,19273,0.0
28.16:58:11,530,0.0,1.2927,0.0,33556,15250,7950,7300,1.4796,0.0,30690,28934,34.156,89.524,84.2,38708,41173,25612,578,0,0,19273,0.0
28.16:58:21,540,0.0,1.2927,0.0,33353,15236,7950,7286,1.4796,0.0,30634,28975,34.156,89.524,84.2,38704,41165,25468,560,0,0,19273,0.0
28.16:58:31,550,0.0,1.2927,0.0,33359,15220,7956,7264,1.4796,0.0,30651,28972,34.156,89.524,84.2,38701,41157,25541,555,0,0,19273,0.0
28.16:58:41,560,0.0,1.294,0.0,33327,15201,7934,7267,1.4796,0.0,30615,28952,34.156,89.524,84.2,38690,41164,25446,569,0,0,19273,0.0
28.16:58:51,570,0.0,1.292,0.0,33364,15218,7953,7265,1.4796,0.0,30695,28971,34.156,89.524,84.2,38714,41163,25581,544,0,0,19273,0.0
28.16:59:01,580,0.0,1.292,0.0,33166,15217,7932,7285,1.4796,0.0,30639,28965,34.188,89.524,84.2,38697,41171,25513,567,0,0,19273,0.0
28.16:59:11,590,0.0,1.2927,0.0,33915,15237,7960,7277,1.4796,0.0,30643,28952,34.156,89.524,84.2,38705,41155,25508,563,0,0,19273,0.0
28.16:59:21,600,0.0,1.2927,0.0,33209,15246,7990,7256,1.4796,0.0,30610,28946,34.156,89.524,84.2,38700,41154,25507,561,0,0,19273,0.0
28.16:59:31,610,0.0,1.2927,0.0,33414,15230,7963,7267,1.4796,0.0,30671,28943,34.156,89.523,84.2,38709,41154,25546,580,0,0,19273,0.0
28.16:59:41,620,0.0,1.2927,0.0,33318,15215,7963,7252,1.4796,0.0,30672,28972,34.125,89.524,84.2,38697,41161,25553,577,0,0,19273,0.0
28.16:59:51,630,0.0,1.2927,0.0,27906,15217,7944,7273,1.4796,0.0,30625,28967,34.156,89.524,84.2,38701,41153,25405,575,0,0,19273,0.0
28.17:00:01,640,0.0,1.2927,0.0,33353,15249,7949,7300,1.4796,0.0,30611,28955,34.156,89.524,84.2,38707,41161,25448,562,0,0,19273,0.0
28.17:00:11,650,0.0,1.2934,0.0,33399,15212,7974,7238,1.4796,0.0,30652,28965,34.156,89.524,84.2,38700,41153,25454,573,0,0,19273,0.0
28.17:00:22,660,0.0,1.2934,0.0,33268,15212,7950,7262,1.4796,0.0,30686,28966,34.125,89.524,84.2,38702,41168,25608,589,0,0,19273,0.0
28.17:00:32,670,0.0,1.294,0.0,33430,15223,7946,7277,1.4796,0.0,30689,28957,34.125,89.524,84.2,38700,41152,25518,574,0,0,19273,0.0
28.17:00:42,680,0.0,1.2934,0.0,35168,15124,7964,7160,1.4796,0.0,30687,28953,34.156,89.524,84.2,38719,41168,25577,566,0,0,19273,0.0
28.17:00:52,690,0.0,1.2927,0.0,33297,15224,7942,7282,1.4796,0.0,30621,28953,34.156,89.524,84.2,38707,41168,25408,587,0,0,19273,0.0
28.17:01:02,700,0.0,1.292,0.0,33312,15222,7939,7283,1.4796,0.0,30625,28968,34.156,89.524,84.2,38698,41153,25430,566,0,0,19273,0.0
28.17:01:12,710,0.0,1.2934,0.0,33163,15206,7946,7260,1.4796,0.0,30710,28985,34.125,89.523,84.2,38703,41161,25640,533,0,0,19273,0.0
28.17:01:22,720,0.0,1.292,0.0,33031,15233,7948,7285,1.4796,0.0,30641,28999,34.125,89.524,84.2,38695,41169,25520,558,0,0,19273,0.0
28.17:01:32,730,0.0,1.2927,0.0,27949,15230,7928,7302,1.4796,0.0,30642,28966,34.156,89.524,84.2,38699,41161,25484,589,0,0,19273,0.0
28.17:01:42,740,0.0,1.2927,0.0,33108,15213,7916,7297,1.4796,0.0,30626,28972,34.156,89.524,84.2,38697,41169,25438,576,0,0,19273,0.0
28.17:01:52,750,0.0,1.2927,0.0,33026,15239,7960,7279,1.481,0.0,30726,28989,34.125,89.523,84.2,38718,41161,25675,572,0,0,19273,0.0
28.17:02:02,760,0.0,1.2927,0.0,33544,15224,7951,7273,1.4796,0.0,30722,28959,34.156,89.523,84.2,38721,41169,25613,580,0,0,19273,0.0
28.17:02:12,770,0.0,1.292,0.0,33327,15213,7949,7264,1.4796,0.0,30648,28935,34.125,89.524,84.2,38699,41162,25445,577,0,0,19273,0.0
28.17:02:22,780,0.0,1.2927,0.0,33198,15246,7958,7288,1.4796,0.0,30697,28980,34.156,89.522,84.2,38725,41170,25648,565,0,0,19273,0.0
28.17:02:32,790,0.0,1.2927,0.0,33266,15213,7956,7257,1.4796,0.0,30682,28973,34.156,89.524,84.2,38712,41154,25557,563,0,0,19273,0.0
28.17:02:42,800,0.0,1.2927,0.0,33251,15216,7948,7268,1.4796,0.0,30651,28980,34.125,89.524,84.2,38703,41155,25462,588,0,0,19273,0.0
28.17:02:52,810,0.0,1.2927,0.0,28639,15243,7973,7270,1.481,0.0,30683,28951,34.125,89.524,84.2,38739,41171,25532,564,0,0,19273,0.0
28.17:03:02,820,0.0,1.2927,0.0,33210,15211,7950,7261,1.4796,0.0,30614,28986,34.125,89.524,84.2,38706,41163,25410,550,0,0,19273,0.0
28.17:03:12,830,0.0,1.292,0.0,33239,15229,7950,7279,1.4796,0.0,30675,28974,34.125,89.523,84.2,38717,41163,25587,555,0,0,19273,0.0
28.17:03:22,840,0.0,1.292,0.0,33361,15206,7942,7264,1.4796,0.0,30654,28951,34.125,89.524,84.2,38706,41163,25484,571,0,0,19273,0.0
28.17:03:32,850,0.0,1.2927,0.0,33190,15247,7961,7286,1.4796,0.0,30682,28983,34.125,89.523,84.2,38722,41164,25564,571,0,0,19273,0.0
28.17:03:43,860,0.0,1.2927,0.0,33330,15234,7968,7266,1.4796,0.0,30648,28967,34.125,89.524,84.2,38702,41164,25505,554,0,0,19273,0.0
28.17:03:53,870,0.0,1.2927,0.0,33502,15220,7953,7267,1.4796,0.0,30678,28970,34.125,89.524,84.2,38710,41164,25552,577,0,0,19273,0.0
28.17:04:03,880,0.0,1.2934,0.0,33430,15218,7950,7268,1.4796,0.0,30595,28984,34.125,89.524,84.2,38703,41164,25350,577,0,0,19273,0.0
28.17:04:13,890,0.0,1.2934,0.0,33126,15241,7967,7274,1.4796,0.0,30631,28964,34.125,89.524,84.2,38704,41172,25457,583,0,0,19273,0.0
28.17:04:23,900,0.0,1.2934,0.0,33423,15241,7961,7280,1.4796,0.0,30645,28969,34.125,89.524,84.2,38711,41164,25479,576,0,0,19273,0.0
28.17:04:33,910,0.0,1.2934,0.0,33306,15233,7951,7282,1.4796,0.0,30658,28973,34.125,89.523,84.2,38701,41165,25460,576,0,0,19273,0.0
28.17:04:43,920,0.0,1.2934,0.0,33302,15225,7948,7277,1.4796,0.0,30671,28967,34.125,89.524,84.2,38712,41157,25590,545,0,0,19273,0.0
28.17:04:53,930,0.0,1.292,0.0,33239,15227,7953,7274,1.4796,0.0,30664,28988,34.125,89.524,84.2,38727,41165,25575,579,0,0,19273,0.0
28.17:05:03,940,0.0,1.2927,0.0,33338,15231,7972,7259,1.4796,0.0,30650,28949,34.125,89.524,84.2,38710,41165,25495,552,0,0,19273,0.0
28.17:05:13,950,0.0,1.2934,0.0,33230,15237,7966,7271,1.4796,0.0,30620,28954,34.125,89.524,84.2,38712,41165,25429,583,0,0,19273,0.0
28.17:05:23,960,0.0,1.2927,0.0,28537,15211,7957,7254,1.4796,0.0,30669,28983,34.125,89.524,84.2,38711,41165,25541,551,0,0,19273,0.0
28.17:05:33,970,0.0,1.2927,0.0,33071,15207,7936,7271,1.4796,0.0,30654,28991,34.125,89.524,84.2,38706,41173,25498,572,0,0,19273,0.0
28.17:05:43,980,0.0,1.2927,0.0,28508,15224,7944,7280,1.4796,0.0,30658,28986,34.125,89.524,84.2,38698,41165,25500,573,0,0,19273,0.0
28.17:05:53,990,0.0,1.2927,0.0,33248,15239,7975,7264,1.4796,0.0,30663,28975,34.125,89.524,84.2,38719,41157,25537,576,0,0,19273,0.0
28.17:06:03,1000,0.0,1.292,0.0,33340,15233,7959,7274,1.481,0.0,30674,28981,34.125,89.524,84.2,38712,41173,25536,575,0,0,19273,0.0
28.17:06:13,1010,0.0,1.292,0.0,33418,15220,7919,7301,1.4796,0.0,30663,28972,34.125,89.524,84.2,38702,41166,25601,543,0,0,19273,0.0
28.17:06:23,1020,0.0,1.2934,0.0,33475,15239,7967,7272,1.4796,0.0,30653,28966,34.125,89.524,84.2,38706,41174,25491,577,0,0,19273,0.0
28.17:06:33,1030,0.0,1.294,0.0,33685,15224,7943,7281,1.4796,0.0,30663,28978,34.125,89.524,84.2,38714,41167,25547,575,0,0,19273,0.0
28.17:06:43,1040,0.0,1.2934,0.0,33152,15211,7945,7266,1.4796,0.0,30627,28984,34.125,89.524,84.2,38715,41167,25413,574,0,0,19273,0.0
28.17:06:53,1050,0.0,1.292,0.0,33229,15223,7959,7264,1.4796,0.0,30657,28973,34.125,89.524,84.2,38700,41168,25495,547,0,0,19273,0.0
28.17:07:03,1060,0.0,1.2934,0.0,33294,15214,7958,7256,1.4796,0.0,30628,29003,34.094,89.524,84.2,38718,41168,25424,573,0,0,19273,0.0
28.17:07:13,1070,0.0,1.2927,0.0,33428,15241,7950,7291,1.4796,0.0,30633,28953,34.125,89.524,84.2,38705,41169,25436,581,0,0,19273,0.0
28.17:07:23,1080,0.0,1.292,0.0,33174,15233,7950,7283,1.4796,0.0,30612,28994,34.125,89.523,84.2,38717,41170,25451,581,0,0,19273,0.0
28.17:07:34,1090,0.0,1.294,0.0,33294,15238,7947,7291,1.4796,0.0,30655,28971,34.125,89.524,84.2,38716,41170,25541,555,0,0,19273,0.0
28.17:07:44,1100,0.0,1.2934,0.0,33305,15222,7942,7280,1.4796,0.0,30653,28963,34.125,89.524,84.2,38716,41171,25473,584,0,0,19273,0.0
28.17:07:54,1110,0.0,1.2927,0.0,33360,15229,7964,7265,1.4796,0.0,30653,28977,34.125,89.523,84.2,38718,41179,25536,579,0,0,19273,0.0
28.17:08:04,1120,0.0,1.292,0.0,33347,15227,7946,7281,1.4796,0.0,30684,28971,34.125,89.524,84.2,38729,41180,25578,579,0,0,19273,0.0
28.17:08:14,1130,0.0,1.292,0.0,33388,15246,7967,7279,1.4796,0.0,30646,28969,34.125,89.524,84.2,38717,41164,25497,575,0,0,19273,0.0
28.17:08:24,1140,0.0,1.2927,0.0,33514,15219,7942,7277,1.4796,0.0,30659,28952,34.094,89.523,84.2,38723,41164,25525,570,0,0,19273,0.0
28.17:08:34,1150,0.0,1.294,0.0,28494,15239,7942,7297,1.4796,0.0,30690,28976,34.125,89.523,84.2,38727,41172,25629,562,0,0,19273,0.0
28.17:08:44,1160,0.0,1.292,0.0,33408,15207,7938,7269,1.4796,0.0,30644,28962,34.125,89.524,84.2,38719,41173,25480,575,0,0,19273,0.0
28.17:08:54,1170,0.0,1.2927,0.0,33082,15224,7939,7285,1.4796,0.0,30642,28980,34.094,89.524,84.2,38716,41173,25448,569,0,0,19273,0.0
28.17:09:04,1180,0.0,1.2927,0.0,33273,15227,7960,7267,1.4796,0.0,30675,28976,34.125,89.523,84.2,38718,41181,25513,569,0,0,19273,0.0
28.17:09:14,1190,0.0,1.2934,0.0,33355,15222,7939,7283,1.4796,0.0,30701,28962,34.125,89.523,84.201,38734,41157,25641,561,0,0,19273,0.0
28.17:09:24,1200,0.0,1.292,0.0,33401,15219,7945,7274,1.4796,0.0,30684,28981,34.125,89.523,84.2,38728,41173,25604,579,0,0,19273,0.0
28.17:09:34,1210,0.0,1.2927,0.0,33363,15243,7965,7278,1.4796,0.0,30661,28956,34.094,89.523,84.2,38724,41181,25529,562,0,0,19273,0.0
28.17:09:44,1220,0.0,1.2927,0.0,33464,15182,7941,7241,1.4796,0.0,30673,28938,34.125,89.524,84.2,38710,41181,25572,567,0,0,19273,0.0
28.17:09:54,1230,0.0,1.2927,0.0,33307,15247,7960,7287,1.4796,0.0,30741,28965,34.094,89.523,84.2,38739,41166,25589,562,0,0,19273,0.0
28.17:10:04,1240,0.0,1.2927,0.0,33135,15248,7975,7273,1.4796,0.0,30628,28978,34.125,89.524,84.2,38708,41181,25394,583,0,0,19273,0.0
28.17:10:14,1250,0.0,1.2927,0.0,33326,15224,7940,7284,1.4796,0.0,30687,28967,34.125,89.523,84.2,38718,41173,25528,583,0,0,19273,0.0
28.17:10:24,1260,0.0,1.2927,0.0,33221,15233,7969,7264,1.4796,0.0,30677,28957,34.125,89.523,84.2,38716,41173,25560,560,0,0,19273,0.0
28.17:10:34,1270,0.0,1.292,0.0,28430,15202,7948,7254,1.4796,0.0,30686,28965,34.125,89.523,84.2,38711,41181,25580,549,0,0,19273,0.0
28.17:10:44,1280,0.0,1.2927,0.0,33358,15239,7960,7279,1.4796,0.0,30673,28935,34.125,89.523,84.2,38713,41166,25526,555,0,0,19273,0.0
28.17:10:54,1290,0.0,1.2934,0.0,33854,15221,7941,7280,1.4796,0.0,30646,28939,34.125,89.524,84.2,38710,41173,25467,565,0,0,19273,0.0
28.17:11:05,1300,0.0,1.2927,0.0,28651,15236,7951,7285,1.4796,0.0,30662,28976,34.125,89.524,84.2,38719,41173,25482,582,0,0,19273,0.0
28.17:11:15,1310,0.0,1.2927,0.0,33094,15219,7946,7273,1.4796,0.0,30691,28957,34.125,89.524,84.2,38722,41173,25517,578,0,0,19273,0.0
28.17:11:25,1320,0.0,1.2934,0.0,33343,15225,7952,7273,1.4796,0.0,30734,28950,34.125,89.523,84.2,38733,41173,25591,560,0,0,19273,0.0
28.17:11:35,1330,0.0,1.2934,0.0,33172,15188,7935,7253,1.4796,0.0,30648,28966,34.125,89.524,84.2,38710,41181,25586,554,0,0,19273,0.0
28.17:11:45,1340,0.0,1.2927,0.0,33191,15226,7952,7274,1.4796,0.0,30690,28992,34.094,89.524,84.2,38709,41165,25550,582,0,0,19273,0.0
28.17:11:55,1350,0.0,1.2927,0.0,33303,15217,7937,7280,1.4796,0.0,30683,28971,34.125,89.524,84.2,38714,41165,25561,574,0,0,19273,0.0
28.17:12:05,1360,0.0,1.292,0.0,33315,15212,7935,7277,1.4796,0.0,30583,28955,34.125,89.523,84.2,38707,41165,25369,584,0,0,19273,0.0
28.17:12:15,1370,0.0,1.292,0.0,33308,15231,7936,7295,1.4796,0.0,30631,28971,34.125,89.524,84.2,38713,41172,25408,566,0,0,19273,0.0
28.17:12:25,1380,0.0,1.292,0.0,33334,15215,7951,7264,1.4796,0.0,30602,28963,34.125,89.523,84.2,38711,41172,25376,583,0,0,19273,0.0
28.17:12:35,1390,0.0,1.292,0.0,33390,15234,7940,7294,1.4796,0.0,30637,28956,34.125,89.523,84.2,38710,41171,25480,565,0,0,19273,0.0
28.17:12:45,1400,0.0,1.2927,0.0,33256,15238,7950,7288,1.4796,0.0,30682,28959,34.125,89.523,84.2,38717,41171,25517,544,0,0,19273,0.0
28.17:12:55,1410,0.0,1.2927,0.0,33389,15234,7939,7295,1.4796,0.0,30666,28946,34.125,89.524,84.2,38717,41171,25479,577,0,0,19273,0.0
28.17:13:05,1420,0.0,1.292,0.0,32986,15216,7941,7275,1.4796,0.0,30648,28984,34.125,89.524,84.2,38708,41171,25485,564,0,0,19273,0.0
28.17:13:15,1430,0.0,1.2913,0.0,33358,15226,7960,7266,1.4796,0.0,30692,28961,34.125,89.524,84.2,38715,41171,25556,549,0,0,19273,0.0
28.17:13:25,1440,0.0,1.2927,0.0,33199,15241,7960,7281,1.4796,0.0,30655,28967,34.125,89.524,84.2,38710,41178,25515,550,0,0,19273,0.0
28.17:13:35,1450,0.0,1.2934,0.0,33200,15194,7945,7249,1.4796,0.0,30686,28962,34.125,89.524,84.2,38715,41178,25599,556,0,0,19273,0.0
28.17:13:45,1460,0.0,1.294,0.0,33351,15217,7951,7266,1.4796,0.0,30691,28952,34.125,89.524,84.2,38720,41170,25562,560,0,0,19273,0.0
28.17:13:55,1470,0.0,1.2927,0.0,33146,15241,7949,7292,1.4796,0.0,30699,28968,34.125,89.523,84.2,38718,41162,25525,578,0,0,19273,0.0
28.17:14:06,1480,0.0,1.2927,0.0,27828,15172,7946,7226,1.4796,0.0,30654,28972,34.125,89.524,84.2,38706,41162,25488,551,0,0,19273,0.0
28.17:14:16,1490,0.0,1.2927,0.0,33341,15214,7933,7281,1.4796,0.0,30609,28953,34.125,89.524,84.2,38710,41162,25419,564,0,0,19273,0.0
28.17:14:26,1500,0.0,1.2927,0.0,33292,15228,7948,7280,1.4796,0.0,30591,28942,34.125,89.524,84.2,38712,41178,25376,593,0,0,19273,0.0
28.17:14:36,1510,0.0,1.2927,0.0,33331,15209,7967,7242,1.4796,0.0,30643,28968,34.125,89.524,84.2,38709,41170,25464,560,0,0,19273,0.0
28.17:14:46,1520,0.0,1.2934,0.0,33922,15230,7956,7274,1.4796,0.0,30692,28939,34.125,89.524,84.2,38720,41170,25594,567,0,0,19273,0.0
28.17:14:56,1530,0.0,1.294,0.0,27790,15140,7939,7201,1.4796,0.0,30683,28983,34.125,89.524,84.2,38722,41170,25546,565,0,0,19273,0.0
28.17:15:06,1540,0.0,1.2934,0.0,33304,15238,7951,7287,1.4796,0.0,30687,28970,34.094,89.523,84.2,38713,41178,25545,551,0,0,19273,0.0
28.17:15:16,1550,0.0,1.2927,0.0,33358,15193,7928,7265,1.4796,0.0,30673,28960,34.094,89.524,84.2,38707,41170,25494,583,0,0,19273,0.0
28.17:15:26,1560,0.0,1.2927,0.0,33291,15217,7948,7269,1.4796,0.0,30657,28975,34.125,89.524,84.2,38712,41170,25432,560,0,0,19273,0.0
28.17:15:36,1570,0.0,1.2927,0.0,33323,15244,7970,7274,1.4796,0.0,30641,28926,34.125,89.524,84.2,38711,41170,25435,572,0,0,19273,0.0
28.17:15:46,1580,0.0,1.2927,0.0,33205,15224,7947,7277,1.4796,0.0,30659,28964,34.125,89.524,84.2,38710,41162,25527,561,0,0,19273,0.0
28.17:15:56,1590,0.0,1.292,0.0,33374,15219,7930,7289,1.4796,0.0,30718,28963,34.125,89.523,84.2,38729,41163,25607,566,0,0,19273,0.0
28.17:16:06,1600,0.0,1.2927,0.0,28592,15253,7960,7293,1.4796,0.0,30675,28968,34.125,89.524,84.2,38707,41163,25534,568,0,0,19273,0.0
28.17:16:16,1610,0.0,1.2927,0.0,33555,15226,7937,7289,1.4796,0.0,30640,28951,34.125,89.524,84.2,38709,41162,25488,552,0,0,19273,0.0
28.17:16:26,1620,0.0,1.2927,0.0,33191,15209,7932,7277,1.4796,0.0,30668,28977,34.125,89.524,84.2,38702,41170,25539,580,0,0,19273,0.0
