DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
13.20:31:55,4900,0.0,0.8285,0.0,32855,13431,11345,2086,1.3371,0.0,36331,31835,34.125,91.84,84.2,39212,38740,31855,533,0,0,19179,0.0
13.20:33:35,5000,0.0,0.8285,0.0,31855,13425,11353,2072,1.3371,0.0,36300,31885,34.094,91.841,84.2,39214,38759,31854,536,0,0,19179,0.0
13.20:35:15,5100,0.0,0.8285,0.0,31809,13430,11358,2072,1.3371,0.0,36276,31847,34.125,91.841,84.2,39212,38764,31838,528,0,0,19179,0.0
13.20:36:55,5200,0.0,0.8278,0.0,32890,13435,11358,2077,1.3371,0.0,36323,31816,34.125,91.84,84.202,39233,38717,31866,527,0,0,19179,0.0
13.20:38:35,5300,0.0,0.8285,0.0,32881,13433,11341,2092,1.3371,0.0,36298,31823,34.125,91.841,84.2,39216,38750,31854,528,0,0,19179,0.0
13.20:40:15,5400,0.0,0.8285,0.0,32918,13427,11356,2071,1.3371,0.0,36369,31824,34.125,91.838,84.2,39230,38766,31839,515,0,0,19179,0.0
13.20:41:55,5500,0.0,0.8285,0.0,32979,13412,11339,2073,1.3371,0.0,36320,31787,34.094,91.839,84.2,39225,38777,31792,525,0,0,19179,0.0
13.20:43:35,5600,0.0,0.8285,0.0,32852,13405,11314,2091,1.3371,0.0,36331,31794,34.094,91.839,84.2,39226,38753,31879,522,0,0,19179,0.0
13.20:45:15,5700,0.0,0.8285,0.0,33005,13428,11343,2085,1.3371,0.0,36355,31768,34.094,91.839,84.2,39232,38751,31811,547,0,0,19179,0.0
13.20:46:55,5800,0.0,0.8285,0.0,32886,13416,11322,2094,1.3371,0.0,36329,31786,34.094,91.838,84.2,39217,38777,31837,517,0,0,19179,0.0
13.20:48:35,5900,0.0,0.8285,0.0,32849,13446,11359,2087,1.3371,0.0,36330,31778,34.125,91.839,84.201,39222,38738,31800,525,0,0,19179,0.0
13.20:50:15,6000,0.0,0.8292,0.0,31871,13424,11345,2079,1.3371,0.0,36337,31753,34.094,91.838,84.2,39220,38769,31840,532,0,0,19179,0.0
13.20:51:55,6100,0.0,0.8292,0.0,32805,13407,11327,2080,1.3371,0.0,36318,31777,34.094,91.839,84.202,39221,38707,31848,540,0,0,19179,0.0
13.20:53:35,6200,0.0,0.8285,0.0,31345,13423,11352,2071,1.3371,0.0,36312,31743,34.094,91.84,84.201,39218,38746,31858,526,0,0,19179,0.0
13.20:55:15,6300,0.0,0.8285,0.0,32866,13409,11336,2073,1.3358,0.0,36293,31730,34.094,91.841,84.2,39223,38764,31839,531,0,0,19179,0.0
13.20:56:55,6400,0.0,0.8278,0.0,32882,13442,11341,2101,1.3371,0.0,36300,31723,34.094,91.84,84.2,39221,38756,31829,534,0,0,19179,0.0
13.20:58:35,6500,0.0,0.8285,0.0,32860,13434,11349,2085,1.3371,0.0,36318,31736,34.094,91.841,84.2,39220,38763,31842,526,0,0,19179,0.0
13.21:00:15,6600,0.0,0.8292,0.0,32893,13435,11345,2090,1.3371,0.0,36294,31735,34.094,91.841,84.2,39222,38768,31791,530,0,0,19179,0.0
13.21:01:55,6700,0.0,0.8292,0.0,32929,13408,11331,2077,1.3371,0.0,36351,31709,34.094,91.839,84.201,39239,38752,31878,533,0,0,19179,0.0
13.21:03:35,6800,0.0,0.8278,0.0,32809,13416,11348,2068,1.3371,0.0,36309,31736,34.063,91.841,84.201,39220,38735,31865,539,0,0,19179,0.0
13.21:05:15,6900,0.0,0.8285,0.0,32891,13445,11348,2097,1.3358,0.0,36299,31748,34.094,91.841,84.2,39225,38773,31850,512,0,0,19179,0.0
13.21:06:55,7000,0.0,0.8285,0.0,31932,13439,11346,2093,1.3358,0.0,36312,31715,34.063,91.841,84.2,39226,38766,31883,537,0,0,19179,0.0
13.21:08:35,7100,0.0,0.8285,0.0,32936,13441,11349,2092,1.3371,0.0,36313,31683,34.094,91.841,84.201,39234,38743,31862,539,0,0,19179,0.0
13.21:10:15,7200,0.0,0.8292,0.0,32858,13433,11353,2080,1.3371,0.0,36310,31647,34.094,91.839,84.201,39225,38749,31851,532,0,0,19179,0.0
13.21:11:55,7300,0.0,0.8285,0.0,32879,13426,11350,2076,1.3371,0.0,36316,31688,34.031,91.84,84.2,39239,38784,31804,538,0,0,19179,0.0
13.21:13:35,7400,0.0,0.8285,0.0,32890,13389,11310,2079,1.3371,0.0,36339,31724,33.75,91.836,84.199,39302,38847,31808,543,0,0,19179,0.0
13.21:15:15,7500,0.0,0.8285,0.0,32893,13472,11387,2085,1.3371,0.0,36356,31674,33.375,91.833,84.196,39440,38999,31829,522,0,0,19179,0.0
13.21:16:55,7600,0.0,0.8292,0.0,32826,13432,11312,2120,1.3371,0.0,36331,31681,32.969,91.833,84.197,39553,39079,31791,517,0,0,19179,0.0
13.21:18:35,7700,0.0,0.8285,0.0,31884,13407,11340,2067,1.3371,0.0,36334,31712,32.5,91.827,84.196,39735,39264,31786,545,0,0,19179,0.0
13.21:20:15,7800,0.0,0.8292,0.0,31868,13414,11333,2081,1.3371,0.0,36322,31717,31.969,91.826,84.196,39907,39419,31775,519,0,0,19179,0.0
13.21:21:55,7900,0.0,0.8285,0.0,32881,13424,11341,2083,1.3371,0.0,36333,31760,31.469,91.821,84.196,40102,39590,31771,489,0,0,19179,0.0
13.21:23:35,8000,0.0,0.8292,0.0,32879,13417,11336,2081,1.3385,0.0,36335,31822,30.906,91.818,84.195,40292,39814,31745,522,0,0,19179,0.0
13.21:25:15,8100,0.0,0.8285,0.0,32936,13430,11339,2091,1.3385,0.0,36314,31880,30.344,91.813,84.197,40494,39933,31720,503,0,0,19179,0.0
13.21:26:55,8200,0.0,0.8292,0.0,32833,13459,11374,2085,1.3385,0.0,36380,31927,29.813,91.81,84.198,40667,40090,31703,502,0,0,19179,0.0
13.21:28:35,8300,0.0,0.8285,0.0,32901,13424,11341,2083,1.3385,0.0,36529,31920,29.281,91.803,84.196,40851,40306,31729,511,0,0,19179,0.0
13.21:30:15,8400,0.0,0.8285,0.0,32889,13438,11333,2105,1.3385,0.0,36396,31990,28.781,91.803,84.197,41039,40462,31710,525,0,0,19179,0.0
13.21:31:55,8500,0.0,0.8285,0.0,32900,13407,11318,2089,1.3399,0.0,36385,32088,28.188,91.797,84.196,41232,40670,31664,531,0,0,19179,0.0
13.21:33:35,8600,0.0,0.8285,0.0,32884,13432,11318,2114,1.3399,0.0,36473,32111,27.625,91.795,84.197,41406,40819,31671,566,0,0,19179,0.0
13.21:35:15,8700,0.0,0.8285,0.0,31805,13406,11321,2085,1.3399,0.0,36575,32137,27.094,91.788,84.195,41598,41050,31669,557,0,0,19179,0.0
13.21:36:55,8800,0.0,0.8292,0.0,32824,13419,11343,2076,1.3399,0.0,36567,32082,26.563,91.786,84.195,41779,41216,31618,558,0,0,19179,0.0
13.21:38:35,8900,0.0,0.8285,0.0,32867,13430,11357,2073,1.3399,0.0,36551,32046,26.031,91.781,84.196,41954,41375,31588,566,0,0,19179,0.0
13.21:40:15,9000,0.0,0.8285,0.0,32880,13440,11356,2084,1.3412,0.0,36544,32056,25.469,91.779,84.195,42136,41560,31599,561,0,0,19179,0.0
13.21:41:55,9100,0.0,0.8278,0.0,32834,13422,11332,2090,1.3412,0.0,36378,32002,25.063,91.775,84.196,42293,41699,31551,549,0,0,19179,0.0
13.21:43:35,9200,0.0,0.8278,0.0,32825,13418,11322,2096,1.3399,0.0,36384,31934,24.781,91.773,84.197,42401,41784,31564,553,0,0,19179,0.0
13.21:45:15,9300,0.0,0.8292,0.0,32890,13414,11325,2089,1.3399,0.0,36361,31921,24.594,91.773,84.199,42473,41823,31539,545,0,0,19179,0.0
13.21:46:55,9400,0.0,0.8285,0.0,32822,13441,11342,2099,1.3412,0.0,36329,31869,24.469,91.773,84.199,42525,41880,31569,541,0,0,19179,0.0
13.21:48:35,9500,0.0,0.8285,0.0,32880,13439,11335,2104,1.3399,0.0,36334,31843,24.406,91.773,84.199,42551,41918,31529,547,0,0,19179,0.0
13.21:50:15,9600,0.0,0.8278,0.0,32843,13419,11334,2085,1.3399,0.0,36323,31808,24.313,91.771,84.2,42572,41935,31541,551,0,0,19179,0.0
13.21:51:55,9700,0.0,0.8278,0.0,32927,13450,11369,2081,1.3412,0.0,36329,31791,24.281,91.772,84.2,42576,41951,31536,546,0,0,19179,0.0
13.21:53:35,9800,0.0,0.8285,0.0,32864,13423,11345,2078,1.3399,0.0,36329,31756,24.281,91.771,84.2,42580,41944,31517,522,0,0,19179,0.0
13.21:55:15,9900,0.0,0.8285,0.0,33079,13425,11329,2096,1.3412,0.0,36332,31783,24.281,91.77,84.2,42589,41967,31539,536,0,0,19179,0.0
13.21:56:55,10000,0.0,0.8292,0.0,31806,13396,11332,2064,1.3399,0.0,36324,31732,24.25,91.768,84.2,42595,41970,31504,543,0,0,19179,0.0
13.21:58:35,10100,0.0,0.8278,0.0,32858,13365,11272,2093,1.3412,0.0,36281,31716,24.25,91.772,84.2,42575,41956,31506,530,0,0,19179,0.0
13.22:00:15,10200,0.0,0.8285,0.0,32899,13429,11330,2099,1.3412,0.0,36291,31696,24.281,91.772,84.2,42591,41969,31508,549,0,0,19179,0.0
13.22:01:55,10300,0.0,0.8285,0.0,32907,13430,11349,2081,1.3412,0.0,36302,31726,24.25,91.772,84.201,42588,41930,31524,555,0,0,19179,0.0
13.22:03:35,10400,0.0,0.8285,0.0,32825,13434,11353,2081,1.3399,0.0,36300,31712,24.25,91.772,84.201,42595,41942,31525,548,0,0,19179,0.0
13.22:05:15,10500,0.0,0.8285,0.0,32875,13428,11342,2086,1.3412,0.0,36310,31685,24.281,91.771,84.2,42600,41968,31560,544,0,0,19179,0.0
13.22:06:55,10600,0.0,0.8278,0.0,32859,13421,11325,2096,1.3412,0.0,36305,31689,24.25,91.772,84.2,42579,41968,31491,547,0,0,19179,0.0
13.22:08:35,10700,0.0,0.8278,0.0,32818,13401,11293,2108,1.3412,0.0,36325,31664,24.25,91.769,84.2,42593,41975,31543,535,0,0,19179,0.0
13.22:10:15,10800,0.0,0.8292,0.0,32838,13457,11368,2089,1.3399,0.0,36355,31649,24.219,91.77,84.2,42620,41980,31546,557,0,0,19179,0.0
13.22:11:55,10900,0.0,0.8285,0.0,31802,13436,11346,2090,1.3412,0.0,36313,31671,24.219,91.771,84.2,42616,41983,31559,530,0,0,19179,0.0
13.22:13:35,11000,0.0,0.8278,0.0,31846,13455,11361,2094,1.3399,0.0,36304,31655,24.219,91.772,84.2,42611,41976,31520,552,0,0,19179,0.0
13.22:15:15,11100,0.0,0.8285,0.0,32903,13423,11335,2088,1.3412,0.0,36266,31643,24.219,91.771,84.2,42611,41988,31501,538,0,0,19179,0.0
13.22:16:55,11200,0.0,0.8278,0.0,32910,13442,11353,2089,1.3412,0.0,36296,31642,24.188,91.771,84.2,42598,41966,31504,546,0,0,19179,0.0
13.22:18:35,11300,0.0,0.8278,0.0,32920,13423,11344,2079,1.3412,0.0,36316,31630,24.219,91.769,84.2,42613,41973,31504,528,0,0,19179,0.0
13.22:20:15,11400,0.0,0.8285,0.0,32818,13408,11335,2073,1.3412,0.0,36337,31626,24.219,91.77,84.2,42600,41970,31527,514,0,0,19179,0.0
13.22:21:55,11500,0.0,0.8278,0.0,32874,13455,11337,2118,1.3412,0.0,36277,31594,24.219,91.772,84.201,42605,41945,31508,553,0,0,19179,0.0
13.22:23:35,11600,0.0,0.8292,0.0,32905,13431,11342,2089,1.3412,0.0,36344,31611,24.219,91.769,84.2,42629,41987,31524,550,0,0,19179,0.0
13.22:25:15,11700,0.0,0.8285,0.0,32848,13395,11314,2081,1.3412,0.0,36343,31583,24.219,91.769,84.2,42622,41978,31619,553,0,0,19179,0.0
13.22:26:55,11800,0.0,0.8285,0.0,32779,13494,11395,2099,1.3412,0.0,36323,31575,24.219,91.769,84.2,42612,41968,31558,532,0,0,19179,0.0
13.22:28:35,11900,0.0,0.8285,0.0,32791,13390,11332,2058,1.3399,0.0,36321,31602,24.219,91.771,84.2,42590,41969,31499,533,0,0,19179,0.0
13.22:30:15,12000,0.0,0.8278,0.0,32918,13375,11288,2087,1.3412,0.0,36325,31590,24.188,91.769,84.2,42616,41969,31592,538,0,0,19179,0.0
13.22:31:55,12100,0.0,0.8285,0.0,32808,13441,11338,2103,1.3412,0.0,36347,31554,24.219,91.768,84.2,42610,41980,31536,525,0,0,19179,0.0
13.22:33:35,12200,0.0,0.8285,0.0,33116,13433,11350,2083,1.3412,0.0,36291,31574,24.219,91.772,84.2,42604,41981,31488,549,0,0,19179,0.0
13.22:35:15,12300,0.0,0.8278,0.0,32821,13429,11339,2090,1.3412,0.0,36336,31579,24.219,91.769,84.202,42600,41916,31515,540,0,0,19179,0.0
13.22:36:55,12400,0.0,0.8292,0.0,32874,13420,11321,2099,1.3399,0.0,36347,31550,24.188,91.769,84.2,42624,41970,31535,550,0,0,19179,0.0
13.22:38:35,12500,0.0,0.8285,0.0,32879,13430,11356,2074,1.3412,0.0,36269,31552,24.219,91.772,84.2,42608,41964,31519,531,0,0,19179,0.0
13.22:40:15,12600,0.0,0.8285,0.0,32854,13436,11350,2086,1.3399,0.0,36270,31521,24.219,91.771,84.2,42603,41961,31521,530,0,0,19179,0.0
13.22:41:55,12700,0.0,0.8285,0.0,32890,13428,11329,2099,1.3399,0.0,36254,31518,24.219,91.773,84.2,42607,41968,31519,533,0,0,19179,0.0
13.22:43:35,12800,0.0,0.8285,0.0,31860,13428,11354,2074,1.3399,0.0,36264,31513,24.188,91.771,84.2,42614,41981,31521,541,0,0,19179,0.0
13.22:45:15,12900,0.0,0.8278,0.0,31867,13416,11333,2083,1.3399,0.0,36232,31521,24.188,91.773,84.2,42614,41985,31538,544,0,0,19179,0.0
13.22:46:55,13000,0.0,0.8278,0.0,33388,13412,11331,2081,1.3412,0.0,36244,31490,24.156,91.771,84.2,42619,41987,31537,532,0,0,19179,0.0
13.22:48:35,13100,0.0,0.8278,0.0,32888,13418,11342,2076,1.3399,0.0,36226,31532,24.188,91.772,84.2,42619,41982,31508,545,0,0,19179,0.0
13.22:50:15,13200,0.0,0.8285,0.0,32865,13417,11329,2088,1.3412,0.0,36291,31479,24.219,91.772,84.201,42615,41964,31535,545,0,0,19179,0.0
13.22:51:55,13300,0.0,0.8278,0.0,32829,13412,11340,2072,1.3412,0.0,36279,31475,24.188,91.772,84.2,42615,41978,31525,545,0,0,19179,0.0
13.22:53:35,13400,0.0,0.8285,0.0,32820,13432,11335,2097,1.3412,0.0,36316,31495,24.188,91.771,84.2,42612,41987,31536,551,0,0,19179,0.0
13.22:55:15,13500,0.0,0.8278,0.0,32825,13437,11348,2089,1.3412,0.0,36294,31493,24.188,91.772,84.2,42614,41979,31529,547,0,0,19179,0.0
13.22:56:55,13600,0.0,0.8285,0.0,32880,13443,11361,2082,1.3412,0.0,36298,31441,24.188,91.772,84.2,42616,41978,31529,548,0,0,19179,0.0
13.22:58:35,13700,0.0,0.8278,0.0,32853,13433,11329,2104,1.3412,0.0,36304,31476,24.219,91.772,84.2,42612,41970,31553,546,0,0,19179,0.0
13.23:00:15,13800,0.0,0.8285,0.0,32898,13431,11342,2089,1.3412,0.0,36294,31448,24.188,91.771,84.2,42618,41976,31533,550,0,0,19179,0.0
13.23:01:55,13900,0.0,0.8285,0.0,31883,13434,11355,2079,1.3412,0.0,36301,31474,24.188,91.772,84.2,42619,41987,31558,541,0,0,19179,0.0
13.23:03:35,14000,0.0,0.8285,0.0,32879,13431,11340,2091,1.3412,0.0,36267,31433,24.188,91.772,84.2,42618,41996,31531,544,0,0,19179,0.0
13.23:05:15,14100,0.0,0.8285,0.0,32921,13427,11343,2084,1.3412,0.0,36285,31463,24.188,91.772,84.2,42616,41994,31537,549,0,0,19179,0.0
13.23:06:55,14200,0.0,0.8278,0.0,32846,13425,11343,2082,1.3412,0.0,36265,31449,24.188,91.772,84.2,42615,41971,31504,546,0,0,19179,0.0
13.23:08:35,14300,0.0,0.8278,0.0,32817,13437,11335,2102,1.3412,0.0,36284,31477,24.188,91.772,84.2,42615,41980,31499,546,0,0,19179,0.0
13.23:10:15,14400,0.0,0.8285,0.0,32893,13425,11351,2074,1.3412,0.0,36289,31449,24.188,91.772,84.2,42620,41989,31517,551,0,0,19179,0.0
13.23:11:55,14500,0.0,0.8285,0.0,32853,13431,11361,2070,1.3412,0.0,36281,31435,24.156,91.771,84.2,42621,41976,31516,547,0,0,19179,0.0
13.23:13:35,14600,0.0,0.8285,0.0,32813,13429,11341,2088,1.3412,0.0,36299,31429,24.188,91.772,84.2,42621,41983,31542,552,0,0,19179,0.0
13.23:15:15,14700,0.0,0.8285,0.0,33425,13406,11348,2058,1.3399,0.0,36279,31415,24.188,91.771,84.2,42621,41983,31508,534,0,0,19179,0.0
13.23:16:55,14800,0.0,0.8278,0.0,32894,13425,11344,2081,1.3399,0.0,36288,31427,24.188,91.772,84.2,42617,41974,31532,550,0,0,19179,0.0
13.23:18:35,14900,0.0,0.8278,0.0,32853,13419,11335,2084,1.3412,0.0,36287,31434,24.188,91.771,84.2,42617,41990,31501,545,0,0,19179,0.0
13.23:20:15,15000,0.0,0.8285,0.0,32875,13437,11342,2095,1.3399,0.0,36276,31392,24.156,91.772,84.199,42623,42008,31525,547,0,0,19179,0.0
13.23:21:55,15100,0.0,0.8285,0.0,32844,13420,11360,2060,1.3412,0.0,36296,31375,24.156,91.771,84.2,42626,41996,31494,536,0,0,19179,0.0
13.23:23:35,15200,0.0,0.8285,0.0,32752,13437,11336,2101,1.3412,0.0,36281,31391,24.156,91.772,84.2,42623,41995,31496,546,0,0,19179,0.0
13.23:25:15,15300,0.0,0.8285,0.0,32948,13434,11340,2094,1.3412,0.0,36281,31326,24.188,91.772,84.201,42619,41971,31512,554,0,0,19179,0.0
13.23:26:55,15400,0.0,0.8285,0.0,32907,13439,11346,2093,1.3412,0.0,36298,31390,24.188,91.771,84.2,42621,41977,31524,549,0,0,19179,0.0
13.23:28:35,15500,0.0,0.8285,0.0,32858,13445,11337,2108,1.3399,0.0,36278,31356,24.188,91.772,84.2,42623,41976,31511,553,0,0,19179,0.0
13.23:30:15,15600,0.0,0.8278,0.0,31909,13410,11354,2056,1.3412,0.0,36300,31387,24.188,91.772,84.2,42619,41969,31550,533,0,0,19179,0.0
13.23:31:55,15700,0.0,0.8278,0.0,31829,13420,11337,2083,1.3412,0.0,36282,31365,24.188,91.772,84.2,42619,41999,31532,549,0,0,19179,0.0
13.23:33:35,15800,0.0,0.8278,0.0,32869,13438,11344,2094,1.3412,0.0,36244,31363,24.188,91.773,84.199,42619,42004,31526,557,0,0,19179,0.0
13.23:35:15,15900,0.0,0.8278,0.0,32897,13425,11338,2087,1.3412,0.0,36237,31362,24.188,91.772,84.2,42622,41987,31500,546,0,0,19179,0.0
13.23:36:55,16000,0.0,0.8285,0.0,32885,13431,11344,2087,1.3412,0.0,36283,31322,24.156,91.772,84.2,42617,41974,31536,554,0,0,19179,0.0
13.23:38:35,16100,0.0,0.8285,0.0,32904,13437,11335,2102,1.3412,0.0,36274,31350,24.156,91.772,84.2,42624,41985,31516,549,0,0,19179,0.0
