DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
13.15:25:02,180,0.0,0.8982,0.0,33125,14122,10133,3989,1.3316,0.0,32724,32178,34.5,95.59,83.215,46238,42656,26255,592,0,10,19441,0.0
13.15:25:12,190,0.0,0.9003,0.0,33171,14140,10125,4015,1.3303,0.0,32734,32170,34.5,95.589,83.215,46242,42648,26258,593,0,10,19441,0.0
13.15:25:22,200,0.0,0.8996,0.0,33132,14128,10134,3994,1.3303,0.0,32726,32135,34.5,95.587,83.215,46237,42648,26248,594,0,10,19441,0.0
13.15:25:32,210,0.0,0.9003,0.0,32939,14123,10132,3991,1.3316,0.0,32744,32146,34.469,95.589,83.215,46254,42656,26281,592,0,10,19441,0.0
13.15:25:42,220,0.0,0.8989,0.0,33021,14126,10133,3993,1.3316,0.0,32711,32146,34.5,95.588,83.21600000000001,46246,42640,26228,594,0,10,19441,0.0
13.15:25:52,230,0.0,0.8989,0.0,33106,14130,10133,3997,1.3303,0.0,32732,32131,34.469,95.589,83.215,46243,42663,26300,584,0,10,19441,0.0
13.15:26:02,240,0.0,0.8996,0.0,33132,14130,10129,4001,1.3303,0.0,32709,32174,34.469,95.588,83.215,46248,42655,26221,593,0,10,19441,0.0
13.15:26:12,250,0.0,0.9003,0.0,33142,14119,10128,3991,1.3316,0.0,32707,32161,34.469,95.589,83.215,46244,42655,26183,590,0,10,19441,0.0
13.15:26:22,260,0.0,0.8989,0.0,32968,14129,10118,4011,1.3316,0.0,32737,32164,34.5,95.588,83.215,46245,42648,26271,588,0,10,19441,0.0
13.15:26:32,270,0.0,0.8989,0.0,32885,14135,10136,3999,1.3316,0.0,32710,32175,34.469,95.589,83.215,46239,42656,26207,598,0,10,19441,0.0
13.15:26:42,280,0.0,0.8989,0.0,33087,14136,10121,4015,1.3316,0.0,32695,32155,34.469,95.589,83.215,46238,42664,26242,597,0,10,19441,0.0
13.15:26:52,290,0.0,0.8996,0.0,32970,14111,10136,3975,1.3316,0.0,32718,32150,34.469,95.589,83.215,46245,42656,26234,580,0,10,19441,0.0
13.15:27:02,300,0.0,0.9003,0.0,32952,14145,10144,4001,1.3316,0.0,32736,32186,34.469,95.589,83.215,46248,42664,26283,594,0,10,19441,0.0
13.15:27:12,310,0.0,0.8989,0.0,33000,14137,10133,4004,1.3303,0.0,32729,32173,34.469,95.589,83.215,46240,42649,26234,555,0,10,19441,0.0
13.15:27:22,320,0.0,0.8996,0.0,33377,14135,10131,4004,1.3316,0.0,32742,32169,34.469,95.59,83.215,46250,42657,26309,567,0,10,19441,0.0
13.15:27:32,330,0.0,0.8996,0.0,33081,14133,10134,3999,1.3303,0.0,32704,32180,34.469,95.589,83.215,46246,42657,26213,588,0,10,19441,0.0
13.15:27:42,340,0.0,0.8989,0.0,33184,14114,10116,3998,1.3316,0.0,32726,32138,34.469,95.589,83.215,46244,42657,26290,589,0,10,19441,0.0
13.15:27:52,350,0.0,0.8996,0.0,33121,14153,10145,4008,1.3316,0.0,32720,32121,34.469,95.589,83.215,46244,42657,26297,575,0,10,19441,0.0
13.15:28:02,360,0.0,0.8989,0.0,33021,14123,10130,3993,1.3316,0.0,32703,32130,34.469,95.589,83.215,46246,42657,26215,589,0,10,19441,0.0
13.15:28:12,370,0.0,0.8989,0.0,33004,14129,10121,4008,1.3303,0.0,32683,32126,34.469,95.59,83.215,46246,42657,26205,590,0,10,19441,0.0
13.15:28:22,380,0.0,0.8996,0.0,32997,14149,10143,4006,1.3316,0.0,32725,32173,34.469,95.588,83.215,46254,42657,26316,586,0,10,19441,0.0
13.15:28:32,390,0.0,0.8989,0.0,33062,14144,10134,4010,1.3316,0.0,32707,32147,34.469,95.589,83.215,46249,42657,26229,591,0,10,19441,0.0
13.15:28:42,400,0.0,0.8989,0.0,33029,14131,10122,4009,1.3316,0.0,32725,32174,34.5,95.59,83.215,46253,42657,26286,585,0,10,19441,0.0
13.15:28:52,410,0.0,0.8996,0.0,32956,14110,10132,3978,1.3316,0.0,32700,32161,34.469,95.59,83.215,46246,42649,26251,587,0,10,19441,0.0
13.15:29:02,420,0.0,0.8989,0.0,32997,14142,10144,3998,1.3316,0.0,32711,32181,34.469,95.589,83.215,46244,42657,26241,556,0,10,19441,0.0
13.15:29:12,430,0.0,0.8996,0.0,33090,14136,10108,4028,1.3303,0.0,32683,32164,34.5,95.589,83.215,46241,42665,26220,594,0,10,19441,0.0
13.15:29:22,440,0.0,0.8989,0.0,32962,14128,10138,3990,1.3316,0.0,32703,32135,34.5,95.589,83.215,46244,42649,26239,596,0,10,19441,0.0
13.15:29:32,450,0.0,0.8989,0.0,32990,14126,10132,3994,1.3316,0.0,32723,32144,34.5,95.588,83.215,46246,42656,26262,590,0,10,19441,0.0
13.15:29:42,460,0.0,0.8996,0.0,33124,14128,10132,3996,1.3303,0.0,32716,32143,34.5,95.59,83.215,46254,42656,26279,593,0,10,19441,0.0
13.15:29:52,470,0.0,0.8989,0.0,33013,14130,10121,4009,1.3316,0.0,32732,32148,34.5,95.59,83.215,46241,42655,26320,580,0,10,19441,0.0
13.15:30:02,480,0.0,0.8989,0.0,32955,14129,10129,4000,1.3316,0.0,32709,32151,34.5,95.588,83.215,46240,42639,26176,587,0,10,19441,0.0
13.15:30:12,490,0.0,0.8996,0.0,33045,14149,10129,4020,1.3303,0.0,32743,32171,34.5,95.589,83.21600000000001,46249,42639,26314,592,0,10,19441,0.0
13.15:30:22,500,0.0,0.8996,0.0,33049,14145,10141,4004,1.3316,0.0,32716,32152,34.5,95.589,83.215,46241,42654,26250,561,0,10,19441,0.0
13.15:30:32,510,0.0,0.8989,0.0,32928,14137,10142,3995,1.3316,0.0,32699,32187,34.5,95.59,83.215,46241,42662,26254,599,0,10,19441,0.0
13.15:30:42,520,0.0,0.8989,0.0,33068,14130,10139,3991,1.3316,0.0,32713,32177,34.469,95.589,83.215,46241,42654,26250,563,0,10,19441,0.0
13.15:30:52,530,0.0,0.8996,0.0,33004,14139,10148,3991,1.3316,0.0,32718,32149,34.5,95.588,83.215,46244,42661,26240,591,0,10,19441,0.0
13.15:31:02,540,0.0,0.8996,0.0,33436,14130,10141,3989,1.3316,0.0,32725,32144,34.469,95.589,83.215,46237,42645,26236,584,0,10,19441,0.0
13.15:31:12,550,0.0,0.8989,0.0,32904,14120,10147,3973,1.3316,0.0,32723,32141,34.5,95.589,83.215,46243,42653,26245,595,0,10,19441,0.0
13.15:31:22,560,0.0,0.8989,0.0,33005,14146,10137,4009,1.3316,0.0,32735,32170,34.5,95.589,83.215,46251,42645,26330,571,0,10,19441,0.0
13.15:31:32,570,0.0,0.8989,0.0,32943,14131,10126,4005,1.3316,0.0,32683,32147,34.5,95.59,83.215,46237,42653,26223,583,0,10,19441,0.0
13.15:31:42,580,0.0,0.8989,0.0,33116,14135,10140,3995,1.3316,0.0,32720,32185,34.5,95.59,83.215,46242,42661,26237,588,0,10,19441,0.0
13.15:31:52,590,0.0,0.8996,0.0,33080,14137,10126,4011,1.3303,0.0,32687,32153,34.469,95.59,83.215,46239,42653,26173,588,0,10,19441,0.0
13.15:32:02,600,0.0,0.8989,0.0,33052,14137,10113,4024,1.3316,0.0,32728,32152,34.469,95.589,83.215,46244,42653,26285,605,0,10,19441,0.0
13.15:32:12,610,0.0,0.8989,0.0,32985,14135,10133,4002,1.3316,0.0,32717,32132,34.469,95.589,83.215,46253,42645,26269,578,0,10,19441,0.0
13.15:32:22,620,0.0,0.8989,0.0,33055,14135,10129,4006,1.3316,0.0,32710,32119,34.469,95.59,83.215,46236,42653,26210,586,0,10,19441,0.0
13.15:32:32,630,0.0,0.8996,0.0,32999,14145,10118,4027,1.3316,0.0,32744,32151,34.5,95.589,83.215,46258,42645,26293,579,0,10,19441,0.0
13.15:32:42,640,0.0,0.8996,0.0,33508,14127,10146,3981,1.3316,0.0,32679,32159,34.469,95.589,83.215,46235,42653,26165,573,0,10,19441,0.0
13.15:32:52,650,0.0,0.8989,0.0,33053,14124,10136,3988,1.3316,0.0,32723,32152,34.469,95.59,83.215,46240,42662,26256,591,0,10,19441,0.0
13.15:33:02,660,0.0,0.8989,0.0,32999,14138,10127,4011,1.3316,0.0,32721,32170,34.469,95.589,83.215,46249,42654,26267,585,0,10,19441,0.0
13.15:33:12,670,0.0,0.9003,0.0,33036,14132,10138,3994,1.3316,0.0,32706,32138,34.469,95.588,83.214,46241,42670,26220,579,0,10,19441,0.0
13.15:33:22,680,0.0,0.8982,0.0,33034,14137,10126,4011,1.3316,0.0,32720,32158,34.469,95.588,83.215,46244,42654,26234,587,0,10,19441,0.0
13.15:33:32,690,0.0,0.8996,0.0,32998,14138,10136,4002,1.3303,0.0,32727,32151,34.469,95.589,83.215,46244,42663,26215,594,0,10,19441,0.0
13.15:33:42,700,0.0,0.8996,0.0,30691,14140,10139,4001,1.3316,0.0,32720,32138,34.469,95.589,83.215,46245,42655,26237,582,0,10,19441,0.0
13.15:33:52,710,0.0,0.8989,0.0,33021,14144,10135,4009,1.3316,0.0,32739,32145,34.469,95.589,83.215,46247,42647,26280,598,0,10,19441,0.0
13.15:34:02,720,0.0,0.8989,0.0,33011,14125,10143,3982,1.3316,0.0,32697,32126,34.469,95.589,83.215,46240,42655,26211,590,0,10,19441,0.0
13.15:34:12,730,0.0,0.8989,0.0,33062,14132,10150,3982,1.3316,0.0,32724,32150,34.469,95.589,83.215,46246,42648,26230,583,0,10,19441,0.0
13.15:34:22,740,0.0,0.8996,0.0,30755,14139,10122,4017,1.3303,0.0,32738,32160,34.469,95.589,83.215,46243,42656,26346,580,0,10,19441,0.0
13.15:34:32,750,0.0,0.8996,0.0,33006,14136,10133,4003,1.3316,0.0,32752,32156,34.469,95.589,83.215,46261,42657,26324,587,0,10,19441,0.0
13.15:34:42,760,0.0,0.8989,0.0,30672,14129,10124,4005,1.3316,0.0,32706,32149,34.469,95.59,83.215,46240,42664,26205,580,0,10,19441,0.0
13.15:34:52,770,0.0,0.9003,0.0,30756,14122,10122,4000,1.3316,0.0,32727,32139,34.469,95.59,83.215,46247,42649,26278,588,0,10,19441,0.0
13.15:35:02,780,0.0,0.8996,0.0,30663,14115,10124,3991,1.3303,0.0,32721,32153,34.469,95.59,83.215,46241,42657,26253,562,0,10,19441,0.0
13.15:35:12,790,0.0,0.8989,0.0,30682,14121,10125,3996,1.3316,0.0,32708,32146,34.469,95.589,83.215,46240,42658,26282,601,0,10,19441,0.0
13.15:35:22,800,0.0,0.8989,0.0,30691,14126,10129,3997,1.3316,0.0,32694,32146,34.469,95.589,83.215,46243,42665,26191,591,0,10,19441,0.0
13.15:35:32,810,0.0,0.9003,0.0,30635,14144,10149,3995,1.3316,0.0,32710,32152,34.469,95.589,83.215,46242,42650,26219,584,0,10,19441,0.0
13.15:35:42,820,0.0,0.8996,0.0,30807,14123,10127,3996,1.3316,0.0,32732,32137,34.469,95.589,83.215,46243,42650,26275,587,0,10,19441,0.0
13.15:35:52,830,0.0,0.8989,0.0,33080,14160,10140,4020,1.3303,0.0,32688,32145,34.469,95.589,83.215,46240,42650,26213,575,0,10,19441,0.0
13.15:36:02,840,0.0,0.8996,0.0,33104,14124,10141,3983,1.3303,0.0,32705,32161,34.469,95.589,83.215,46240,42650,26241,576,0,10,19441,0.0
13.15:36:12,850,0.0,0.8989,0.0,33061,14127,10143,3984,1.3303,0.0,32716,32117,34.469,95.589,83.215,46240,42666,26216,591,0,10,19441,0.0
13.15:36:22,860,0.0,0.8989,0.0,34067,14085,10109,3976,1.3316,0.0,32714,32125,34.469,95.59,83.215,46238,42651,26258,568,0,10,19441,0.0
13.15:36:32,870,0.0,0.9003,0.0,30625,14146,10157,3989,1.3316,0.0,32753,32156,34.469,95.589,83.215,46262,42658,26294,583,0,10,19441,0.0
13.15:36:42,880,0.0,0.8989,0.0,30650,14123,10127,3996,1.3303,0.0,32712,32145,34.469,95.589,83.214,46234,42674,26245,590,0,10,19441,0.0
13.15:36:52,890,0.0,0.8996,0.0,30800,14142,10133,4009,1.3316,0.0,32717,32138,34.469,95.589,83.215,46241,42651,26256,600,0,10,19441,0.0
13.15:37:02,900,0.0,0.8996,0.0,32997,14128,10126,4002,1.3316,0.0,32711,32152,34.469,95.589,83.215,46239,42658,26229,596,0,10,19441,0.0
13.15:37:12,910,0.0,0.8989,0.0,32955,14136,10146,3990,1.3316,0.0,32756,32155,34.469,95.588,83.215,46261,42658,26307,584,0,10,19441,0.0
13.15:37:22,920,0.0,0.8996,0.0,33030,14137,10119,4018,1.3316,0.0,32728,32135,34.469,95.589,83.215,46250,42658,26260,592,0,10,19441,0.0
13.15:37:32,930,0.0,0.8996,0.0,33113,14151,10140,4011,1.3316,0.0,32732,32130,34.469,95.589,83.215,46260,42658,26260,589,0,10,19441,0.0
13.15:37:42,940,0.0,0.8996,0.0,30225,14136,10141,3995,1.3316,0.0,32724,32148,34.469,95.589,83.215,46242,42650,26252,594,0,10,19441,0.0
13.15:37:52,950,0.0,0.9003,0.0,33083,14135,10127,4008,1.3316,0.0,32718,32143,34.5,95.589,83.215,46245,42666,26232,577,0,10,19441,0.0
13.15:38:02,960,0.0,0.8996,0.0,33078,14103,10142,3961,1.3316,0.0,32737,32137,34.469,95.589,83.215,46256,42658,26257,585,0,10,19441,0.0
13.15:38:12,970,0.0,0.8989,0.0,33027,14132,10128,4004,1.3316,0.0,32714,32129,34.5,95.589,83.215,46236,42658,26253,574,0,10,19441,0.0
13.15:38:22,980,0.0,0.8996,0.0,33128,14135,10145,3990,1.3303,0.0,32713,32101,34.469,95.59,83.215,46241,42658,26264,593,0,10,19441,0.0
13.15:38:32,990,0.0,0.8996,0.0,33049,14137,10132,4005,1.3316,0.0,32714,32118,34.5,95.589,83.215,46244,42649,26242,590,0,10,19441,0.0
13.15:38:42,1000,0.0,0.9003,0.0,33033,14136,10131,4005,1.3316,0.0,32704,32113,34.5,95.588,83.215,46247,42649,26209,589,0,10,19441,0.0
13.15:38:52,1010,0.0,0.8989,0.0,33056,14133,10130,4003,1.3303,0.0,32682,32155,34.5,95.589,83.215,46245,42649,26205,583,0,10,19441,0.0
13.15:39:02,1020,0.0,0.8989,0.0,32949,14145,10147,3998,1.3303,0.0,32702,32138,34.469,95.589,83.215,46239,42665,26279,579,0,10,19441,0.0
13.15:39:12,1030,0.0,0.8989,0.0,33082,14140,10142,3998,1.3316,0.0,32726,32132,34.5,95.589,83.215,46240,42649,26261,579,0,10,19441,0.0
13.15:39:22,1040,0.0,0.8989,0.0,33177,14130,10139,3991,1.3316,0.0,32705,32137,34.5,95.588,83.215,46244,42649,26217,568,0,10,19441,0.0
13.15:39:32,1050,0.0,0.8996,0.0,32905,14136,10143,3993,1.3303,0.0,32735,32132,34.469,95.588,83.215,46254,42664,26288,593,0,10,19441,0.0
13.15:39:42,1060,0.0,0.8989,0.0,33089,14132,10124,4008,1.3316,0.0,32722,32132,34.5,95.59,83.215,46247,42656,26250,589,0,10,19441,0.0
13.15:39:52,1070,0.0,0.8996,0.0,33021,14125,10123,4002,1.3316,0.0,32691,32137,34.469,95.588,83.215,46246,42656,26239,592,0,10,19441,0.0
13.15:40:02,1080,0.0,0.8996,0.0,33003,14135,10135,4000,1.3316,0.0,32674,32149,34.469,95.588,83.215,46242,42656,26184,588,0,10,19441,0.0
13.15:40:12,1090,0.0,0.8989,0.0,32996,14128,10133,3995,1.3316,0.0,32687,32134,34.469,95.589,83.215,46242,42656,26221,593,0,10,19441,0.0
13.15:40:22,1100,0.0,0.8996,0.0,33080,14134,10123,4011,1.3316,0.0,32724,32125,34.5,95.59,83.215,46247,42656,26255,593,0,10,19441,0.0
13.15:40:32,1110,0.0,0.9003,0.0,32934,14135,10144,3991,1.3316,0.0,32675,32140,34.469,95.588,83.215,46245,42649,26163,579,0,10,19441,0.0
13.15:40:42,1120,0.0,0.8996,0.0,33066,14142,10123,4019,1.3316,0.0,32703,32144,34.469,95.589,83.214,46241,42672,26237,577,0,10,19441,0.0
13.15:40:52,1130,0.0,0.8996,0.0,33080,14136,10134,4002,1.3303,0.0,32718,32136,34.469,95.588,83.215,46243,42664,26236,581,0,10,19441,0.0
13.15:41:02,1140,0.0,0.8989,0.0,33058,14121,10128,3993,1.3303,0.0,32717,32121,34.469,95.589,83.215,46243,42657,26261,579,0,10,19441,0.0
13.15:41:12,1150,0.0,0.8996,0.0,33072,14128,10133,3995,1.3316,0.0,32726,32115,34.469,95.589,83.215,46246,42664,26250,572,0,10,19441,0.0
13.15:41:22,1160,0.0,0.8996,0.0,33029,14139,10139,4000,1.3316,0.0,32705,32133,34.469,95.588,83.215,46244,42665,26223,582,0,10,19441,0.0
13.15:41:32,1170,0.0,0.8982,0.0,33002,14129,10117,4012,1.3316,0.0,32724,32151,34.469,95.589,83.215,46242,42665,26280,589,0,10,19441,0.0
13.15:41:42,1180,0.0,0.8996,0.0,32918,14143,10131,4012,1.3316,0.0,32717,32146,34.469,95.59,83.215,46250,42657,26238,589,0,10,19441,0.0
13.15:41:52,1190,0.0,0.8996,0.0,33010,14139,10121,4018,1.3316,0.0,32703,32111,34.469,95.589,83.215,46251,42658,26248,583,0,10,19441,0.0
13.15:42:02,1200,0.0,0.8989,0.0,33080,14135,10117,4018,1.3316,0.0,32688,32125,34.469,95.589,83.215,46244,42658,26231,581,0,10,19441,0.0
13.15:42:12,1210,0.0,0.8996,0.0,33034,14141,10134,4007,1.3316,0.0,32728,32113,34.438,95.589,83.215,46260,42659,26276,579,0,10,19441,0.0
13.15:42:22,1220,0.0,0.8989,0.0,33048,14119,10142,3977,1.3316,0.0,32717,32121,34.469,95.589,83.214,46253,42674,26271,593,0,10,19441,0.0
13.15:42:32,1230,0.0,0.8996,0.0,33111,14136,10118,4018,1.3316,0.0,32716,32134,34.469,95.588,83.215,46253,42659,26294,591,0,10,19441,0.0
13.15:42:42,1240,0.0,0.8989,0.0,33078,14149,10139,4010,1.3316,0.0,32706,32144,34.469,95.589,83.215,46249,42659,26243,570,0,10,19441,0.0
13.15:42:52,1250,0.0,0.8989,0.0,33141,14136,10124,4012,1.3316,0.0,32715,32129,34.469,95.589,83.214,46247,42675,26253,588,0,10,19441,0.0
13.15:43:02,1260,0.0,0.8996,0.0,33063,14140,10138,4002,1.3303,0.0,32710,32134,34.469,95.589,83.215,46247,42651,26251,561,0,10,19441,0.0
13.15:43:12,1270,0.0,0.8996,0.0,33089,14132,10134,3998,1.3316,0.0,32736,32122,34.469,95.589,83.215,46262,42659,26338,591,0,10,19441,0.0
13.15:43:22,1280,0.0,0.8996,0.0,33080,14129,10137,3992,1.3316,0.0,32676,32113,34.5,95.588,83.215,46247,42667,26161,590,0,10,19441,0.0
13.15:43:32,1290,0.0,0.8989,0.0,33079,14125,10131,3994,1.3303,0.0,32698,32161,34.469,95.588,83.215,46247,42652,26213,591,0,10,19441,0.0
13.15:43:42,1300,0.0,0.8989,0.0,33106,14138,10123,4015,1.3316,0.0,32721,32105,34.469,95.589,83.215,46249,42659,26236,589,0,10,19441,0.0
13.15:43:52,1310,0.0,0.9003,0.0,33120,14138,10138,4000,1.3316,0.0,32741,32129,34.5,95.588,83.215,46249,42667,26314,576,0,10,19441,0.0
13.15:44:02,1320,0.0,0.8989,0.0,33351,14146,10122,4024,1.3316,0.0,32724,32137,34.469,95.588,83.215,46256,42651,26300,572,0,10,19441,0.0
13.15:44:12,1330,0.0,0.8996,0.0,33075,14131,10127,4004,1.3316,0.0,32715,32120,34.5,95.588,83.215,46248,42666,26260,601,0,10,19441,0.0
13.15:44:22,1340,0.0,0.8989,0.0,32995,14132,10145,3987,1.3316,0.0,32705,32144,34.5,95.589,83.215,46251,42650,26239,584,0,10,19441,0.0
13.15:44:32,1350,0.0,0.8996,0.0,33000,14121,10145,3976,1.3316,0.0,32680,32098,34.469,95.588,83.215,46245,42657,26187,593,0,10,19441,0.0
13.15:44:42,1360,0.0,0.8996,0.0,32995,14142,10125,4017,1.3316,0.0,32708,32114,34.5,95.589,83.215,46240,42665,26302,570,0,10,19441,0.0
13.15:44:52,1370,0.0,0.8989,0.0,33106,14145,10142,4003,1.3303,0.0,32719,32133,34.5,95.589,83.21600000000001,46247,42641,26247,592,0,10,19441,0.0
13.15:45:02,1380,0.0,0.8989,0.0,33385,14141,10143,3998,1.3303,0.0,32712,32147,34.5,95.589,83.215,46243,42648,26242,576,0,10,19441,0.0
13.15:45:12,1390,0.0,0.8989,0.0,32996,14142,10134,4008,1.3303,0.0,32694,32167,34.5,95.588,83.215,46240,42648,26237,572,0,10,19441,0.0
13.15:45:22,1400,0.0,0.8989,0.0,33080,14159,10153,4006,1.3316,0.0,32689,32145,34.5,95.588,83.215,46241,42655,26249,586,0,10,19441,0.0
13.15:45:32,1410,0.0,0.8989,0.0,32893,14132,10140,3992,1.3316,0.0,32716,32155,34.5,95.59,83.215,46239,42647,26257,568,0,10,19441,0.0
13.15:45:42,1420,0.0,0.8989,0.0,32953,14132,10135,3997,1.3316,0.0,32735,32163,34.5,95.589,83.21600000000001,46247,42639,26287,593,0,10,19441,0.0
13.15:45:52,1430,0.0,0.8989,0.0,33043,14136,10129,4007,1.3316,0.0,32726,32136,34.5,95.589,83.215,46252,42646,26285,591,0,10,19441,0.0
13.15:46:02,1440,0.0,0.8989,0.0,32978,14140,10130,4010,1.3316,0.0,32698,32131,34.5,95.589,83.215,46241,42654,26258,580,0,10,19441,0.0
13.15:46:12,1450,0.0,0.8989,0.0,32981,14114,10117,3997,1.3303,0.0,32687,32131,34.5,95.589,83.215,46237,42654,26199,583,0,10,19441,0.0
13.15:46:22,1460,0.0,0.8996,0.0,32999,14124,10126,3998,1.3316,0.0,32706,32129,34.5,95.588,83.215,46237,42653,26215,553,0,10,19441,0.0
13.15:46:32,1470,0.0,0.9003,0.0,33036,14151,10130,4021,1.3316,0.0,32751,32125,34.5,95.589,83.215,46256,42661,26325,581,0,10,19441,0.0
13.15:46:42,1480,0.0,0.8989,0.0,32979,14133,10124,4009,1.3316,0.0,32709,32119,34.469,95.588,83.215,46242,42653,26247,596,0,10,19441,0.0
13.15:46:52,1490,0.0,0.8996,0.0,32963,14129,10124,4005,1.3316,0.0,32693,32149,34.5,95.589,83.214,46247,42676,26236,589,0,10,19441,0.0
13.15:47:02,1500,0.0,0.8989,0.0,33047,14131,10136,3995,1.3303,0.0,32714,32153,34.5,95.589,83.215,46241,42660,26263,581,0,10,19441,0.0
13.15:47:12,1510,0.0,0.8989,0.0,33023,14134,10121,4013,1.3303,0.0,32725,32143,34.5,95.589,83.215,46244,42652,26276,580,0,10,19441,0.0
13.15:47:22,1520,0.0,0.8996,0.0,33486,14139,10126,4013,1.3316,0.0,32707,32104,34.5,95.588,83.215,46244,42660,26238,584,0,10,19441,0.0
13.15:47:32,1530,0.0,0.8996,0.0,32995,14137,10142,3995,1.3316,0.0,32742,32147,34.469,95.589,83.215,46246,42644,26294,592,0,10,19441,0.0
13.15:47:42,1540,0.0,0.8996,0.0,33049,14137,10136,4001,1.3316,0.0,32729,32137,34.5,95.588,83.215,46247,42644,26257,595,0,10,19441,0.0
13.15:47:52,1550,0.0,0.8996,0.0,33052,14142,10130,4012,1.3316,0.0,32702,32123,34.469,95.589,83.215,46239,42660,26250,576,0,10,19441,0.0
13.15:48:02,1560,0.0,0.8996,0.0,33051,14145,10128,4017,1.3316,0.0,32723,32148,34.469,95.589,83.215,46238,42652,26277,589,0,10,19441,0.0
13.15:48:12,1570,0.0,0.8996,0.0,33116,14114,10136,3978,1.3316,0.0,32690,32154,34.5,95.589,83.215,46239,42660,26189,571,0,10,19441,0.0
13.15:48:22,1580,0.0,0.8989,0.0,33081,14132,10138,3994,1.3303,0.0,32716,32110,34.5,95.589,83.214,46247,42668,26239,590,0,10,19441,0.0
13.15:48:32,1590,0.0,0.8996,0.0,32971,14129,10112,4017,1.3316,0.0,32707,32146,34.5,95.588,83.215,46242,42645,26269,593,0,10,19441,0.0
13.15:48:42,1600,0.0,0.8989,0.0,33012,14141,10141,4000,1.3316,0.0,32703,32147,34.5,95.588,83.215,46242,42653,26228,590,0,10,19441,0.0
13.15:48:52,1610,0.0,0.8996,0.0,33000,14125,10127,3998,1.3316,0.0,32713,32129,34.469,95.588,83.215,46241,42660,26237,580,0,10,19441,0.0
