DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,CM_mW,FAIL
02.22:22:55,34780,0.0,1.3788,0.0,33223,15001,8475,6526,1.3166,0.0,32282,29483,0.9059999999999999,95.277,84.196,59100,57353,32021,633,0,0,19781,192.2,0.0
02.22:23:05,34790,0.0,1.3795,0.0,29138,14988,8462,6526,1.3166,0.0,32274,29474,0.8440000000000001,95.277,84.197,59105,57351,31984,635,0,0,19781,192.2,0.0
02.22:23:15,34800,0.0,1.3781,0.0,28899,14981,8457,6524,1.3166,0.0,32297,29494,0.7809999999999999,95.27600000000001,84.197,59109,57373,32029,618,0,0,19781,189.1,0.0
02.22:23:25,34810,0.0,1.3788,0.0,28518,14935,8396,6539,1.3166,0.0,32271,29474,0.75,95.27600000000001,84.197,59122,57379,31964,635,0,0,19781,192.2,0.0
02.22:23:35,34820,0.0,1.3788,0.0,33302,14947,8418,6529,1.3179,0.0,32272,29480,0.688,95.277,84.197,59131,57402,31939,654,0,0,19781,192.2,0.0
02.22:23:45,34830,0.0,1.3781,0.0,33188,15062,8529,6533,1.3166,0.0,32299,29491,0.594,95.27600000000001,84.197,59167,57416,32020,671,0,0,19781,192.2,0.0
02.22:23:55,34840,0.0,1.3795,0.0,33465,15024,8492,6532,1.3179,0.0,32280,29476,0.563,95.27600000000001,84.196,59196,57438,31927,631,0,0,19781,189.1,0.0
02.22:24:05,34850,0.0,1.3781,0.0,33225,14981,8445,6536,1.3166,0.0,32278,29472,0.5,95.275,84.196,59181,57461,31983,653,0,0,19781,192.3,0.0
02.22:24:15,34860,0.0,1.3774,0.0,33227,14982,8430,6552,1.3179,0.0,32241,29472,0.43799999999999994,95.27600000000001,84.196,59195,57468,31885,638,0,0,19781,189.1,0.0
02.22:24:25,34870,0.0,1.3788,0.0,33402,14952,8458,6494,1.3166,0.0,32243,29503,0.375,95.27600000000001,84.196,59212,57499,31958,627,0,0,19781,192.3,0.0
02.22:24:35,34880,0.0,1.3788,0.0,33096,14978,8421,6557,1.3179,0.0,32252,29479,0.344,95.275,84.196,59241,57498,31957,669,0,0,19781,192.2,0.0
02.22:24:45,34890,0.0,1.3788,0.0,33292,14998,8454,6544,1.3179,0.0,32267,29484,0.281,95.275,84.197,59246,57506,31934,609,0,0,19781,192.2,0.0
02.22:24:55,34900,0.0,1.3781,0.0,33293,14982,8448,6534,1.3166,0.0,32225,29496,0.25,95.275,84.196,59252,57529,31899,633,0,0,19781,192.2,0.0
02.22:25:05,34910,0.0,1.3781,0.0,33235,15069,8485,6584,1.3179,0.0,32250,29506,0.188,95.274,84.197,59268,57536,31984,616,0,0,19781,189.2,0.0
02.22:25:15,34920,0.0,1.3788,0.0,33503,14990,8457,6533,1.3179,0.0,32286,29504,0.125,95.274,84.197,59296,57551,31984,610,0,0,19781,192.3,0.0
02.22:25:25,34930,0.0,1.3774,0.0,33306,15012,8468,6544,1.3179,0.0,32223,29480,0.063,95.274,84.196,59300,57575,31975,615,0,0,19781,189.2,0.0
02.22:25:35,34940,0.0,1.3788,0.0,33231,15028,8512,6516,1.3166,0.0,32242,29483,0.031,95.274,84.196,59320,57606,31935,661,0,0,19781,192.2,0.0
02.22:25:45,34950,0.0,1.3774,0.0,33330,15022,8478,6544,1.3179,0.0,32221,29495,-0.031,95.272,84.196,59337,57605,31898,625,0,0,19781,189.1,0.0
02.22:25:55,34960,0.0,1.3774,0.0,33241,14990,8444,6546,1.3166,0.0,32213,29478,-0.094,95.273,84.197,59342,57605,31916,627,0,0,19781,189.1,0.0
02.22:26:05,34970,0.0,1.3781,0.0,33303,15008,8448,6560,1.3179,0.0,32266,29521,-0.125,95.273,84.196,59376,57636,32010,621,0,0,19781,192.3,0.0
02.22:26:15,34980,0.0,1.3781,0.0,33830,15018,8462,6556,1.3179,0.0,32210,29494,-0.188,95.272,84.196,59375,57651,31867,635,0,0,19781,189.2,0.0
02.22:26:25,34990,0.0,1.3795,0.0,33307,14989,8434,6555,1.3179,0.0,32185,29493,-0.25,95.271,84.196,59382,57674,31862,648,0,0,19781,189.1,0.0
02.22:26:35,35000,0.0,1.3781,0.0,33247,15012,8471,6541,1.3179,0.0,32188,29501,-0.313,95.271,84.196,59413,57681,31886,633,0,0,19781,189.1,0.0
02.22:26:45,35010,0.0,1.3788,0.0,33254,14985,8422,6563,1.3179,0.0,32224,29519,-0.375,95.27,84.197,59419,57689,32029,625,0,0,19781,189.1,0.0
02.22:26:55,35020,0.0,1.3781,0.0,33221,15004,8441,6563,1.3179,0.0,32173,29519,-0.43799999999999994,95.271,84.196,59432,57727,31974,630,0,0,19781,192.2,0.0
02.22:27:05,35030,0.0,1.3795,0.0,33286,14991,8432,6559,1.3179,0.0,32113,29479,-0.5,95.27,84.196,59450,57735,31850,642,0,0,19781,189.1,0.0
02.22:27:15,35040,0.0,1.3781,0.0,33175,15010,8428,6582,1.3166,0.0,32154,29524,-0.563,95.27,84.196,59471,57742,31906,621,0,0,19781,186.1,0.0
02.22:27:25,35050,0.0,1.3788,0.0,33105,15010,8447,6563,1.3166,0.0,32120,29542,-0.625,95.271,84.197,59479,57742,31939,626,0,0,19781,192.3,0.0
02.22:27:35,35060,0.0,1.3788,0.0,33252,15009,8435,6574,1.3166,0.0,32161,29534,-0.6559999999999999,95.271,84.197,59491,57766,31930,618,0,0,19781,189.2,0.0
02.22:27:45,35070,0.0,1.3788,0.0,33278,14989,8453,6536,1.3179,0.0,32176,29532,-0.7190000000000001,95.27,84.196,59506,57797,31959,631,0,0,19781,192.3,0.0
02.22:27:55,35080,0.0,1.3781,0.0,33031,14998,8441,6557,1.3166,0.0,32100,29556,-0.7809999999999999,95.27,84.196,59525,57812,31868,614,0,0,19781,192.3,0.0
02.22:28:05,35090,0.0,1.3774,0.0,33084,14998,8440,6558,1.3179,0.0,32121,29535,-0.813,95.27,84.197,59535,57812,31905,635,0,0,19781,189.1,0.0
02.22:28:15,35100,0.0,1.3781,0.0,33287,15009,8466,6543,1.3179,0.0,32143,29522,-0.875,95.27,84.196,59559,57836,31961,609,0,0,19781,189.1,0.0
02.22:28:25,35110,0.0,1.3788,0.0,33247,14996,8441,6555,1.3166,0.0,32144,29532,-0.938,95.26799999999999,84.196,59573,57852,31977,620,0,0,19781,192.3,0.0
02.22:28:35,35120,0.0,1.3788,0.0,33082,14989,8439,6550,1.3166,0.0,32088,29546,-1.0,95.26899999999999,84.196,59583,57867,31858,613,0,0,19781,192.3,0.0
02.22:28:45,35130,0.0,1.3795,0.0,33538,14993,8450,6543,1.3166,0.0,32121,29535,-1.094,95.26899999999999,84.196,59588,57883,31988,619,0,0,19781,189.1,0.0
02.22:28:55,35140,0.0,1.3788,0.0,33234,14992,8442,6550,1.3179,0.0,32069,29572,-1.125,95.26899999999999,84.197,59611,57892,31881,613,0,0,19781,195.3,0.0
02.22:29:05,35150,0.0,1.3795,0.0,33319,14975,8412,6563,1.3179,0.0,32071,29570,-1.188,95.26799999999999,84.196,59627,57916,31892,627,0,0,19781,189.1,0.0
02.22:29:15,35160,0.0,1.3781,0.0,33236,15008,8450,6558,1.3166,0.0,32090,29569,-1.25,95.26799999999999,84.196,59639,57939,31923,615,0,0,19781,189.2,0.0
02.22:29:25,35170,0.0,1.3788,0.0,33202,15005,8453,6552,1.3166,0.0,32088,29588,-1.3130000000000002,95.26799999999999,84.196,59656,57948,31946,621,0,0,19781,192.2,0.0
02.22:29:35,35180,0.0,1.3795,0.0,33152,14996,8442,6554,1.3179,0.0,32082,29599,-1.344,95.26799999999999,84.196,59671,57964,31889,610,0,0,19781,189.2,0.0
02.22:29:45,35190,0.0,1.3781,0.0,33294,14977,8435,6542,1.3166,0.0,32036,29543,-1.406,95.26700000000001,84.196,59676,57988,31843,611,0,0,19781,189.1,0.0
02.22:29:55,35200,0.0,1.3788,0.0,33206,14999,8437,6562,1.3179,0.0,32036,29617,-1.469,95.26799999999999,84.197,59702,57988,31885,622,0,0,19781,192.2,0.0
02.22:30:05,35210,0.0,1.3795,0.0,33977,15000,8455,6545,1.3179,0.0,32051,29595,-1.5,95.26799999999999,84.196,59724,58020,31879,618,0,0,19781,192.3,0.0
02.22:30:15,35220,0.0,1.3781,0.0,33201,14995,8437,6558,1.3179,0.0,32079,29624,-1.594,95.265,84.197,59738,58012,31928,623,0,0,19781,192.3,0.0
02.22:30:25,35230,0.0,1.3788,0.0,33764,14978,8452,6526,1.3179,0.0,32033,29606,-1.656,95.26700000000001,84.196,59747,58052,31881,612,0,0,19781,192.3,0.0
02.22:30:35,35240,0.0,1.3781,0.0,33267,14995,8453,6542,1.3166,0.0,32016,29601,-1.719,95.26700000000001,84.196,59759,58060,31856,608,0,0,19781,192.3,0.0
02.22:30:45,35250,0.0,1.3774,0.0,29094,15005,8448,6557,1.3179,0.0,32025,29629,-1.781,95.266,84.196,59782,58076,31829,614,0,0,19781,189.1,0.0
02.22:30:55,35260,0.0,1.3795,0.0,35039,14988,8433,6555,1.3166,0.0,32013,29625,-1.844,95.266,84.197,59784,58085,31835,616,0,0,19781,189.2,0.0
02.22:31:05,35270,0.0,1.3788,0.0,33359,15002,8441,6561,1.3179,0.0,32015,29626,-1.906,95.265,84.196,59808,58116,31862,617,0,0,19781,189.1,0.0
02.22:31:15,35280,0.0,1.3781,0.0,33261,15002,8458,6544,1.3166,0.0,32024,29645,-1.9380000000000002,95.265,84.196,59828,58141,31885,610,0,0,19781,189.2,0.0
02.22:31:25,35290,0.0,1.3774,0.0,33362,15022,8460,6562,1.3179,0.0,32019,29669,-2.0,95.266,84.196,59838,58142,31877,616,0,0,19781,189.1,0.0
02.22:31:35,35300,0.0,1.3788,0.0,33233,14993,8458,6535,1.3166,0.0,32035,29648,-2.094,95.264,84.196,59857,58158,31935,602,0,0,19781,195.3,0.0
02.22:31:45,35310,0.0,1.3781,0.0,33235,14999,8446,6553,1.3166,0.0,32010,29659,-2.125,95.264,84.196,59871,58174,31842,618,0,0,19781,192.3,0.0
02.22:31:55,35320,0.0,1.3781,0.0,33843,15016,8454,6562,1.3179,0.0,32010,29698,-2.188,95.264,84.196,59886,58199,31859,617,0,0,19781,192.3,0.0
02.22:32:05,35330,0.0,1.3774,0.0,33105,15005,8444,6561,1.3179,0.0,31997,29682,-2.25,95.26299999999999,84.196,59900,58215,31815,619,0,0,19781,189.2,0.0
02.22:32:15,35340,0.0,1.3788,0.0,33098,14992,8435,6557,1.3166,0.0,31980,29691,-2.313,95.26299999999999,84.196,59915,58232,31810,634,0,0,19781,192.3,0.0
02.22:32:25,35350,0.0,1.3774,0.0,33249,15003,8447,6556,1.3179,0.0,31960,29696,-2.375,95.26299999999999,84.196,59921,58248,31777,616,0,0,19781,189.1,0.0
02.22:32:35,35360,0.0,1.3781,0.0,29015,14973,8428,6545,1.3166,0.0,31970,29690,-2.438,95.26299999999999,84.196,59930,58257,31775,625,0,0,19781,192.2,0.0
02.22:32:45,35370,0.0,1.3788,0.0,29312,14977,8434,6543,1.3179,0.0,32018,29720,-2.5,95.262,84.196,59971,58281,31806,625,0,0,19781,192.2,0.0
02.22:32:55,35380,0.0,1.3781,0.0,28978,14961,8405,6556,1.3179,0.0,32015,29761,-2.531,95.262,84.196,59968,58297,31862,549,0,0,19781,189.2,0.0
02.22:33:05,35390,0.0,1.3788,0.0,33338,14960,8423,6537,1.3179,0.0,31988,29757,-2.594,95.262,84.196,59964,58306,31871,620,0,0,19781,189.2,0.0
02.22:33:15,35400,0.0,1.3788,0.0,33440,14985,8441,6544,1.3179,0.0,32022,29725,-2.625,95.262,84.196,60026,58338,31823,631,0,0,19781,192.3,0.0
02.22:33:25,35410,0.0,1.3788,0.0,33324,15008,8444,6564,1.3179,0.0,32002,29753,-2.719,95.26100000000001,84.196,60027,58354,31854,646,0,0,19781,192.3,0.0
02.22:33:35,35420,0.0,1.3788,0.0,33297,14998,8422,6576,1.3179,0.0,31993,29770,-2.75,95.26100000000001,84.196,60031,58354,31769,662,0,0,19781,189.2,0.0
02.22:33:45,35430,0.0,1.3788,0.0,33194,15082,8508,6574,1.3166,0.0,32015,29807,-2.844,95.262,84.196,60044,58370,31861,638,0,0,19781,189.2,0.0
02.22:33:55,35440,0.0,1.3781,0.0,33267,14990,8429,6561,1.3179,0.0,31965,29784,-2.875,95.26100000000001,84.197,60054,58378,31727,639,0,0,19781,192.3,0.0
02.22:34:05,35450,0.0,1.3795,0.0,33263,14994,8440,6554,1.3179,0.0,31999,29819,-2.938,95.26100000000001,84.197,60072,58394,31826,635,0,0,19781,192.2,0.0
02.22:34:15,35460,0.0,1.3788,0.0,33304,14983,8475,6508,1.3179,0.0,32042,29797,-3.0,95.26100000000001,84.196,60094,58418,31887,659,0,0,19781,189.2,0.0
02.22:34:25,35470,0.0,1.3788,0.0,33179,15022,8387,6635,1.3179,0.0,31972,29802,-3.063,95.26,84.196,60093,58434,31818,627,0,0,19781,192.3,0.0
02.22:34:35,35480,0.0,1.3795,0.0,33202,14967,8412,6555,1.3179,0.0,32007,29837,-3.094,95.259,84.196,60126,58450,31872,636,0,0,19781,189.2,0.0
02.22:34:45,35490,0.0,1.3788,0.0,33679,15009,8428,6581,1.3179,0.0,31979,29865,-3.156,95.26,84.196,60126,58466,31796,635,0,0,19781,192.3,0.0
02.22:34:55,35500,0.0,1.3788,0.0,29133,14995,8433,6562,1.3179,0.0,31989,29853,-3.219,95.259,84.196,60149,58489,31820,648,0,0,19781,192.3,0.0
02.22:35:05,35510,0.0,1.3788,0.0,33298,14989,8451,6538,1.3179,0.0,31943,29837,-3.281,95.26,84.196,60143,58505,31745,635,0,0,19781,189.2,0.0
02.22:35:15,35520,0.0,1.3774,0.0,33866,15010,8441,6569,1.3179,0.0,31965,29874,-3.344,95.258,84.196,60190,58513,31774,653,0,0,19781,189.2,0.0
02.22:35:25,35530,0.0,1.3788,0.0,33302,15011,8442,6569,1.3179,0.0,31924,29881,-3.406,95.259,84.196,60188,58536,31743,652,0,0,19781,189.2,0.0
02.22:35:35,35540,0.0,1.3774,0.0,33177,14967,8419,6548,1.3179,0.0,31963,29889,-3.438,95.257,84.196,60184,58552,31822,625,0,0,19781,189.2,0.0
02.22:35:45,35550,0.0,1.3788,0.0,33165,14965,8398,6567,1.3179,0.0,31959,29900,-3.5,95.257,84.197,60215,58553,31707,660,0,0,19781,189.1,0.0
02.22:35:55,35560,0.0,1.3788,0.0,33138,14996,8448,6548,1.3179,0.0,32016,29923,-3.563,95.257,84.196,60236,58584,31878,618,0,0,19781,189.2,0.0
02.22:36:05,35570,0.0,1.3788,0.0,33325,15072,8491,6581,1.3179,0.0,31920,29935,-3.625,95.256,84.197,60227,58584,31705,656,0,0,19781,195.4,0.0
02.22:36:15,35580,0.0,1.3781,0.0,33230,15020,8406,6614,1.3179,0.0,31964,29948,-3.656,95.256,84.197,60261,58591,31854,645,0,0,19781,189.2,0.0
02.22:36:25,35590,0.0,1.3781,0.0,33748,14968,8375,6593,1.3179,0.0,31924,29939,-3.719,95.256,84.196,60278,58623,31694,665,0,0,19781,192.3,0.0
02.22:36:35,35600,0.0,1.3795,0.0,33310,14992,8417,6575,1.3179,0.0,31957,29971,-3.781,95.256,84.196,60281,58638,31773,638,0,0,19781,189.2,0.0
02.22:36:45,35610,0.0,1.3774,0.0,33338,14969,8396,6573,1.3179,0.0,31932,29999,-3.844,95.256,84.197,60291,58653,31755,672,0,0,19781,192.3,0.0
02.22:36:55,35620,0.0,1.3781,0.0,33812,14979,8414,6565,1.3179,0.0,31962,29984,-3.906,95.256,84.196,60340,58676,31746,661,0,0,19781,189.2,0.0
02.22:37:05,35630,0.0,1.3781,0.0,33108,15024,8452,6572,1.3179,0.0,31955,30024,-3.938,95.255,84.196,60340,58699,31863,673,0,0,19781,189.2,0.0
02.22:37:15,35640,0.0,1.3781,0.0,33144,14967,8392,6575,1.3179,0.0,31947,29998,-4.0,95.255,84.196,60334,58707,31808,610,0,0,19781,192.3,0.0
02.22:37:25,35650,0.0,1.3795,0.0,33145,15002,8439,6563,1.3179,0.0,32003,30033,-4.093999999999999,95.255,84.197,60392,58706,31844,661,0,0,19781,189.2,0.0
02.22:37:35,35660,0.0,1.3788,0.0,29054,14959,8409,6550,1.3179,0.0,31950,30034,-4.156000000000001,95.255,84.196,60386,58730,31756,680,0,0,19781,192.3,0.0
02.22:37:45,35670,0.0,1.3781,0.0,29028,15054,8479,6575,1.3179,0.0,31926,30034,-4.188,95.255,84.196,60384,58745,31716,664,0,0,19781,189.2,0.0
02.22:37:55,35680,0.0,1.3795,0.0,33306,15036,8468,6568,1.3179,0.0,31956,30048,-4.281000000000001,95.255,84.196,60397,58769,31820,661,0,0,19781,189.2,0.0
02.22:38:05,35690,0.0,1.3781,0.0,33302,14987,8469,6518,1.3179,0.0,31898,30063,-4.343999999999999,95.255,84.196,60396,58776,31714,650,0,0,19781,192.3,0.0
02.22:38:15,35700,0.0,1.3788,0.0,33767,14968,8402,6566,1.3179,0.0,31951,30105,-4.375,95.255,84.196,60426,58800,31807,658,0,0,19781,189.2,0.0
02.22:38:25,35710,0.0,1.3774,0.0,33182,15014,8438,6576,1.3179,0.0,31881,30084,-4.438,95.25399999999999,84.196,60449,58816,31710,657,0,0,19781,192.3,0.0
02.22:38:35,35720,0.0,1.3788,0.0,33340,14998,8414,6584,1.3179,0.0,31905,30087,-4.5,95.255,84.196,60478,58824,31761,654,0,0,19781,189.2,0.0
02.22:38:45,35730,0.0,1.3788,0.0,33175,15004,8441,6563,1.3179,0.0,31866,30119,-4.563,95.255,84.196,60481,58840,31750,671,0,0,19781,192.3,0.0
02.22:38:55,35740,0.0,1.3788,0.0,33171,14995,8416,6579,1.3179,0.0,31895,30139,-4.625,95.25299999999999,84.196,60495,58864,31731,669,0,0,19781,189.2,0.0
02.22:39:05,35750,0.0,1.3795,0.0,33265,15011,8444,6567,1.3179,0.0,31871,30138,-4.688,95.25399999999999,84.196,60508,58872,31688,670,0,0,19781,189.2,0.0
02.22:39:15,35760,0.0,1.3781,0.0,33764,14954,8391,6563,1.3179,0.0,31884,30134,-4.75,95.25299999999999,84.196,60505,58896,31694,648,0,0,19781,192.3,0.0
02.22:39:26,35770,0.0,1.3788,0.0,29067,14973,8410,6563,1.3179,0.0,31878,30150,-4.781000000000001,95.25299999999999,84.196,60528,58904,31721,677,0,0,19781,189.2,0.0
02.22:39:36,35780,0.0,1.3795,0.0,29003,15002,8432,6570,1.3179,0.0,31885,30157,-4.843999999999999,95.25200000000001,84.197,60545,58913,31717,658,0,0,19781,189.2,0.0
02.22:39:46,35790,0.0,1.3781,0.0,33297,14984,8413,6571,1.3179,0.0,31873,30182,-4.906000000000001,95.25200000000001,84.196,60553,58937,31653,668,0,0,19781,192.3,0.0
02.22:39:56,35800,0.0,1.3788,0.0,33336,15001,8422,6579,1.3179,0.0,31920,30171,-4.968999999999999,95.251,84.196,60585,58961,31733,649,0,0,19781,192.3,0.0
02.22:40:06,35810,0.0,1.3781,0.0,33362,15002,8436,6566,1.3179,0.0,31934,30194,-5.031000000000001,95.251,84.196,60592,58977,31767,661,0,0,19781,189.2,0.0
02.22:40:16,35820,0.0,1.3788,0.0,33477,14991,8427,6564,1.3179,0.0,31911,30218,-5.093999999999999,95.25,84.196,60611,58993,31714,655,0,0,19781,192.3,0.0
02.22:40:26,35830,0.0,1.3788,0.0,33063,15009,8451,6558,1.3179,0.0,31910,30253,-5.125,95.251,84.196,60618,59009,31754,654,0,0,19781,192.3,0.0
02.22:40:36,35840,0.0,1.3795,0.0,33251,14979,8427,6552,1.3179,0.0,31863,30276,-5.188,95.251,84.196,60658,59033,31658,652,0,0,19781,189.2,0.0
02.22:40:46,35850,0.0,1.3788,0.0,33168,14980,8409,6571,1.3179,0.0,31885,30271,-5.25,95.251,84.196,60645,59050,31708,638,0,0,19781,189.2,0.0
02.22:40:56,35860,0.0,1.3788,0.0,33221,15049,8473,6576,1.3179,0.0,31912,30294,-5.313,95.25,84.196,60676,59058,31722,646,0,0,19781,192.3,0.0
02.22:41:06,35870,0.0,1.3781,0.0,33099,15059,8426,6633,1.3179,0.0,31863,30326,-5.343999999999999,95.249,84.197,60692,59059,31694,665,0,0,19781,192.3,0.0
02.22:41:16,35880,0.0,1.3774,0.0,33284,15081,8503,6578,1.3179,0.0,31878,30323,-5.406000000000001,95.249,84.196,60694,59090,31716,651,0,0,19781,189.2,0.0
02.22:41:26,35890,0.0,1.3788,0.0,33140,15025,8431,6594,1.3179,0.0,31792,30311,-5.468999999999999,95.249,84.196,60712,59099,31675,648,0,0,19781,192.3,0.0
02.22:41:36,35900,0.0,1.3781,0.0,33190,14977,8422,6555,1.3179,0.0,31773,30355,-5.5,95.24799999999999,84.196,60723,59123,31652,658,0,0,19781,189.2,0.0
02.22:41:46,35910,0.0,1.3788,0.0,33294,15040,8467,6573,1.3179,0.0,31852,30336,-5.563,95.24799999999999,84.196,60747,59139,31616,660,0,0,19781,192.3,0.0
02.22:41:56,35920,0.0,1.3788,0.0,33787,14984,8424,6560,1.3179,0.0,31828,30365,-5.593999999999999,95.24799999999999,84.196,60755,59154,31707,636,0,0,19781,189.2,0.0
02.22:42:06,35930,0.0,1.3795,0.0,33358,15003,8429,6574,1.3179,0.0,31804,30394,-5.656000000000001,95.249,84.196,60765,59163,31691,632,0,0,19781,195.4,0.0
02.22:42:16,35940,0.0,1.3788,0.0,32965,15007,8432,6575,1.3179,0.0,31786,30417,-5.718999999999999,95.24799999999999,84.196,60776,59178,31636,633,0,0,19781,189.2,0.0
02.22:42:26,35950,0.0,1.3788,0.0,33299,15019,8436,6583,1.3179,0.0,31818,30396,-5.781000000000001,95.24799999999999,84.196,60786,59195,31660,644,0,0,19781,195.4,0.0
02.22:42:36,35960,0.0,1.3788,0.0,33281,14996,8425,6571,1.3179,0.0,31840,30444,-5.843999999999999,95.24799999999999,84.196,60792,59219,31783,656,0,0,19781,192.3,0.0
02.22:42:46,35970,0.0,1.3795,0.0,33229,14984,8432,6552,1.3179,0.0,31814,30482,-5.875,95.24799999999999,84.196,60814,59228,31649,632,0,0,19781,192.3,0.0
02.22:42:56,35980,0.0,1.3781,0.0,33308,15000,8427,6573,1.3179,0.0,31905,30469,-5.938,95.24700000000001,84.196,60823,59260,31705,602,0,0,19781,192.3,0.0
02.22:43:06,35990,0.0,1.3781,0.0,33209,15035,8462,6573,1.3193,0.0,31854,30468,-6.0,95.24700000000001,84.196,60827,59278,31685,604,0,0,19781,192.3,0.0
02.22:43:16,36000,0.0,1.3781,0.0,33098,14972,8393,6579,1.3179,0.0,31904,30486,-6.063,95.24700000000001,84.196,60865,59287,31705,652,0,0,19781,192.3,0.0
02.22:43:26,36010,0.0,1.3774,0.0,33310,15003,8452,6551,1.3179,0.0,31919,30519,-6.125,95.24700000000001,84.196,60880,59313,31780,641,0,0,19781,192.3,0.0
02.22:43:36,36020,0.0,1.3781,0.0,29038,14994,8427,6567,1.3179,0.0,31797,30502,-6.156000000000001,95.24700000000001,84.196,60888,59339,31595,622,0,0,19781,189.2,0.0
02.22:43:46,36030,0.0,1.3788,0.0,33309,15000,8428,6572,1.3179,0.0,31844,30517,-6.218999999999999,95.24700000000001,84.196,60890,59358,31642,640,0,0,19781,189.2,0.0
02.22:43:56,36040,0.0,1.3774,0.0,33329,15010,8428,6582,1.3179,0.0,31872,30518,-6.25,95.24600000000001,84.196,60890,59369,31670,609,0,0,19781,192.3,0.0
02.22:44:06,36050,0.0,1.3788,0.0,33421,15116,8556,6560,1.3179,0.0,31897,30522,-6.281000000000001,95.24700000000001,84.196,60950,59388,31675,656,0,0,19781,189.2,0.0
02.22:44:16,36060,0.0,1.3788,0.0,33298,14992,8423,6569,1.3179,0.0,31765,30568,-6.281000000000001,95.24700000000001,84.196,60910,59406,31645,643,0,0,19781,192.3,0.0
02.22:44:26,36070,0.0,1.3788,0.0,33213,15019,8434,6585,1.3179,0.0,31894,30539,-6.343999999999999,95.24600000000001,84.196,60949,59425,31695,634,0,0,19781,189.2,0.0
02.22:44:36,36080,0.0,1.3795,0.0,33249,14964,8400,6564,1.3179,0.0,31844,30571,-6.375,95.24600000000001,84.196,60946,59451,31671,646,0,0,19781,192.3,0.0
02.22:44:46,36090,0.0,1.3781,0.0,33260,14995,8410,6585,1.3179,0.0,31831,30578,-6.375,95.24600000000001,84.196,60953,59453,31666,627,0,0,19781,192.3,0.0
02.22:44:56,36100,0.0,1.3788,0.0,33109,15076,8492,6584,1.3179,0.0,31822,30619,-6.406000000000001,95.24600000000001,84.196,60973,59470,31696,653,0,0,19781,189.2,0.0
02.22:45:06,36110,0.0,1.3781,0.0,28947,14970,8386,6584,1.3179,0.0,31834,30590,-6.406000000000001,95.245,84.196,60972,59494,31654,620,0,0,19781,192.3,0.0
02.22:45:16,36120,0.0,1.3788,0.0,33323,15058,8487,6571,1.3179,0.0,31780,30561,-6.438,95.24600000000001,84.196,61001,59502,31643,635,0,0,19781,192.3,0.0
02.22:45:26,36130,0.0,1.3788,0.0,33412,15002,8413,6589,1.3179,0.0,31806,30583,-6.468999999999999,95.24600000000001,84.197,60984,59493,31637,609,0,0,19781,192.3,0.0
02.22:45:36,36140,0.0,1.3774,0.0,33292,14979,8403,6576,1.3179,0.0,31809,30590,-6.5,95.24600000000001,84.197,61011,59515,31576,621,0,0,19781,189.2,0.0
02.22:45:46,36150,0.0,1.3788,0.0,33308,14987,8405,6582,1.3193,0.0,31837,30647,-6.5,95.245,84.197,61006,59529,31608,623,0,0,19781,189.2,0.0
02.22:45:56,36160,0.0,1.3774,0.0,33293,15022,8431,6591,1.3193,0.0,31840,30607,-6.531000000000001,95.245,84.197,61002,59535,31658,657,0,0,19781,192.3,0.0
02.22:46:06,36170,0.0,1.3781,0.0,33386,14994,8456,6538,1.3179,0.0,31800,30596,-6.563,95.245,84.197,61016,59547,31605,652,0,0,19781,192.3,0.0
02.22:46:16,36180,0.0,1.3781,0.0,33281,15007,8442,6565,1.3179,0.0,31781,30630,-6.563,95.24600000000001,84.197,61020,59559,31663,633,0,0,19781,192.3,0.0
02.22:46:26,36190,0.0,1.3795,0.0,33440,14992,8425,6567,1.3179,0.0,31752,31023,-6.593999999999999,95.24600000000001,84.197,61020,59571,31612,643,0,0,19781,192.3,1.0
02.22:46:36,36200,0.0,1.3774,0.0,33407,15005,8412,6593,1.3179,0.0,31770,30992,-6.593999999999999,95.24600000000001,84.197,61027,59575,31648,628,0,0,19781,192.3,1.0
02.22:46:46,36210,0.0,1.3788,0.0,33144,15016,8442,6574,1.3179,0.0,31754,30983,-6.625,95.24700000000001,84.197,61033,59586,31605,630,0,0,19781,192.3,1.0
02.22:46:56,36220,0.0,1.3774,0.0,33176,15026,8432,6594,1.3179,0.0,31786,30994,-6.656000000000001,95.244,84.198,61042,59581,31690,631,0,0,19781,192.3,1.0
02.22:47:06,36230,0.0,1.3788,0.0,33165,14991,8432,6559,1.3179,0.0,31746,31000,-6.656000000000001,95.24600000000001,84.197,61043,59607,31560,634,0,0,19781,192.3,1.0
02.22:47:16,36240,0.0,1.3781,0.0,33268,14991,8431,6560,1.3179,0.0,31739,30978,-6.656000000000001,95.24600000000001,84.198,61048,59602,31617,640,0,0,19781,192.3,1.0
02.22:47:26,36250,0.0,1.3788,0.0,33182,15029,8440,6589,1.3179,0.0,31758,30999,-6.688,95.24600000000001,84.198,61054,59619,31638,632,0,0,19781,192.3,1.0
02.22:47:36,36260,0.0,1.3795,0.0,34901,15019,8448,6571,1.3193,0.0,31769,31086,-6.688,95.244,84.198,61034,59613,31612,625,0,0,19781,192.3,1.0
