DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
30.18:52:24,170,0.0,0.9919,0.0,33076,14170,9857,4313,1.47,0.0,30747,32730,33.906,93.711,81.117,41212,40498,21276,679,0,0,20219,0.0
30.18:52:34,180,0.0,0.9926,0.0,33058,14152,9851,4301,1.47,0.0,30777,32726,33.906,93.711,81.116,41238,40508,21275,623,0,0,20219,0.0
30.18:52:44,190,0.0,0.9926,0.0,33011,14149,9853,4296,1.4686,0.0,30755,32753,33.875,93.71,81.116,41232,40510,21218,682,0,0,20219,0.0
30.18:52:54,200,0.0,0.9919,0.0,33083,14156,9863,4293,1.47,0.0,30728,32705,33.906,93.712,81.116,41190,40512,21157,663,0,0,20219,0.0
30.18:53:04,210,0.0,0.9919,0.0,33001,14154,9835,4319,1.47,0.0,30711,32716,33.875,93.711,81.117,41196,40498,21187,660,0,0,20219,0.0
30.18:53:14,220,0.0,0.9919,0.0,33105,14173,9861,4312,1.47,0.0,30750,32671,33.906,93.713,81.117,41183,40507,21191,614,0,0,20219,0.0
30.18:53:24,230,0.0,0.9919,0.0,32964,14128,9828,4300,1.47,0.0,30745,32715,33.875,93.711,81.117,41218,40500,21275,639,0,0,20219,0.0
30.18:53:34,240,0.0,0.9919,0.0,33004,14169,9862,4307,1.47,0.0,30782,32705,33.906,93.711,81.117,41214,40509,21314,646,0,0,20219,0.0
30.18:53:44,250,0.0,0.9919,0.0,33068,14159,9847,4312,1.47,0.0,30750,32710,33.906,93.711,81.117,41214,40502,21267,629,0,0,20219,0.0
30.18:53:54,260,0.0,0.9933,0.0,33104,14120,9832,4288,1.47,0.0,30752,32674,33.906,93.71,81.116,41228,40518,21271,681,0,0,20219,0.0
30.18:54:04,270,0.0,0.9926,0.0,33016,14165,9847,4318,1.4686,0.0,30802,32710,33.906,93.711,81.117,41228,40503,21291,659,0,0,20219,0.0
30.18:54:14,280,0.0,0.9933,0.0,33144,14154,9856,4298,1.47,0.0,30764,32681,33.875,93.711,81.117,41215,40504,21267,652,0,0,20219,0.0
30.18:54:24,290,0.0,0.9919,0.0,33080,14140,9833,4307,1.47,0.0,30742,32736,33.906,93.712,81.117,41187,40504,21192,657,0,0,20219,0.0
30.18:54:34,300,0.0,0.9933,0.0,33135,14152,9841,4311,1.4686,0.0,30756,32675,33.906,93.71,81.117,41228,40512,21278,635,0,0,20219,0.0
30.18:54:44,310,0.0,0.9919,0.0,33188,14145,9856,4289,1.4686,0.0,30795,32664,33.906,93.711,81.117,41234,40513,21322,671,0,0,20219,0.0
30.18:54:54,320,0.0,0.9933,0.0,33069,14148,9844,4304,1.47,0.0,30773,32670,33.875,93.71,81.117,41203,40505,21290,657,0,0,20219,0.0
30.18:55:04,330,0.0,0.9912,0.0,32964,14098,9813,4285,1.47,0.0,30776,32706,33.906,93.71,81.117,41196,40505,21239,627,0,0,20219,0.0
30.18:55:14,340,0.0,0.9926,0.0,33043,14164,9864,4300,1.4686,0.0,30760,32715,33.875,93.71,81.117,41205,40505,21226,641,0,0,20219,0.0
30.18:55:24,350,0.0,0.9939,0.0,33113,14182,9875,4307,1.47,0.0,30763,32706,33.875,93.71,81.117,41229,40498,21173,641,0,0,20219,0.0
30.18:55:34,360,0.0,0.9933,0.0,33161,14148,9836,4312,1.47,0.0,30803,32674,33.875,93.71,81.117,41218,40498,21272,627,0,0,20219,0.0
30.18:55:44,370,0.0,0.9919,0.0,32939,14122,9827,4295,1.4686,0.0,30788,32664,33.875,93.71,81.117,41197,40506,21355,648,0,0,20219,0.0
30.18:55:54,380,0.0,0.9926,0.0,33032,14135,9834,4301,1.4686,0.0,30758,32697,33.906,93.71,81.117,41189,40506,21271,620,0,0,20219,0.0
30.18:56:04,390,0.0,0.9933,0.0,32941,14134,9852,4282,1.47,0.0,30763,32714,33.906,93.71,81.117,41203,40506,21199,645,0,0,20219,0.0
30.18:56:14,400,0.0,0.9912,0.0,32890,14143,9853,4290,1.4686,0.0,30748,32729,33.875,93.711,81.117,41200,40499,21243,628,0,0,20219,0.0
30.18:56:24,410,0.0,0.9919,0.0,32953,14129,9849,4280,1.47,0.0,30758,32712,33.875,93.71,81.117,41207,40514,21252,659,0,0,20219,0.0
30.18:56:34,420,0.0,0.9919,0.0,33169,14163,9873,4290,1.47,0.0,30765,32698,33.906,93.71,81.117,41214,40507,21214,638,0,0,20219,0.0
30.18:56:44,430,0.0,0.9919,0.0,33100,14127,9841,4286,1.47,0.0,30753,32676,33.906,93.71,81.117,41209,40499,21213,665,0,0,20219,0.0
30.18:56:54,440,0.0,0.9926,0.0,33029,14162,9882,4280,1.47,0.0,30775,32684,33.906,93.71,81.117,41223,40499,21247,654,0,0,20219,0.0
30.18:57:04,450,0.0,0.9933,0.0,32894,14133,9826,4307,1.4686,0.0,30763,32716,33.906,93.71,81.117,41215,40506,21389,638,0,0,20219,0.0
30.18:57:14,460,0.0,0.9919,0.0,33093,14118,9830,4288,1.4686,0.0,30756,32677,33.906,93.712,81.117,41198,40506,21195,657,0,0,20219,0.0
30.18:57:24,470,0.0,0.9919,0.0,33197,14167,9862,4305,1.47,0.0,30772,32706,33.906,93.711,81.117,41201,40498,21237,682,0,0,20219,0.0
30.18:57:34,480,0.0,0.9933,0.0,33059,14151,9843,4308,1.47,0.0,30821,32667,33.906,93.71,81.117,41194,40506,21395,673,0,0,20219,0.0
30.18:57:44,490,0.0,0.9919,0.0,33077,14173,9865,4308,1.47,0.0,30762,32648,33.906,93.711,81.117,41225,40505,21292,654,0,0,20219,0.0
30.18:57:54,500,0.0,0.9919,0.0,32958,14129,9839,4290,1.47,0.0,30724,32698,33.906,93.712,81.117,41184,40513,21143,637,0,0,20219,0.0
30.18:58:04,510,0.0,0.9933,0.0,33039,14137,9824,4313,1.47,0.0,30758,32657,33.938,93.71,81.117,41188,40512,21177,659,0,0,20219,0.0
30.18:58:14,520,0.0,0.9933,0.0,33016,14139,9838,4301,1.47,0.0,30754,32635,33.906,93.71,81.117,41203,40496,21251,652,0,0,20219,0.0
30.18:58:24,530,0.0,0.9933,0.0,33313,14151,9880,4271,1.47,0.0,30789,32673,33.906,93.71,81.117,41208,40504,21200,648,0,0,20219,0.0
30.18:58:34,540,0.0,0.9926,0.0,33073,14146,9860,4286,1.47,0.0,30758,32638,33.906,93.71,81.117,41205,40504,21180,623,0,0,20219,0.0
30.18:58:44,550,0.0,0.9919,0.0,33078,14132,9829,4303,1.47,0.0,30771,32639,33.906,93.71,81.117,41225,40495,21286,662,0,0,20219,0.0
30.18:58:54,560,0.0,0.9926,0.0,32989,14159,9843,4316,1.47,0.0,30794,32660,33.906,93.709,81.117,41229,40503,21323,662,0,0,20219,0.0
30.18:59:04,570,0.0,0.9933,0.0,33147,14153,9850,4303,1.47,0.0,30761,32654,33.875,93.712,81.117,41182,40503,21213,650,0,0,20219,0.0
30.18:59:14,580,0.0,0.9919,0.0,32977,14115,9814,4301,1.4686,0.0,30769,32646,33.906,93.71,81.117,41198,40511,21331,642,0,0,20219,0.0
30.18:59:24,590,0.0,0.9926,0.0,33064,14130,9878,4252,1.4686,0.0,30769,32646,33.906,93.71,81.117,41230,40511,21254,642,0,0,20219,0.0
30.18:59:34,600,0.0,0.9919,0.0,33017,14185,9861,4324,1.47,0.0,30785,32659,33.875,93.71,81.117,41206,40503,21232,647,0,0,20219,0.0
30.18:59:44,610,0.0,0.9926,0.0,32979,14152,9860,4292,1.47,0.0,30761,32665,33.906,93.71,81.117,41208,40503,21251,664,0,0,20219,0.0
30.18:59:54,620,0.0,0.9933,0.0,32977,14150,9837,4313,1.47,0.0,30781,32659,33.906,93.71,81.117,41207,40503,21286,661,0,0,20219,0.0
30.19:00:04,630,0.0,0.9926,0.0,33063,14125,9818,4307,1.47,0.0,30813,32640,33.906,93.711,81.117,41201,40495,21366,644,0,0,20219,0.0
30.19:00:14,640,0.0,0.9926,0.0,33085,14136,9838,4298,1.4686,0.0,30758,32623,33.906,93.71,81.117,41205,40503,21254,668,0,0,20219,0.0
30.19:00:24,650,0.0,0.9919,0.0,33080,14121,9850,4271,1.47,0.0,30736,32642,33.938,93.712,81.117,41176,40503,21168,642,0,0,20219,0.0
30.19:00:34,660,0.0,0.9919,0.0,33007,14132,9847,4285,1.4686,0.0,30767,32684,33.938,93.71,81.117,41205,40503,21265,675,0,0,20219,0.0
30.19:00:44,670,0.0,0.9919,0.0,33081,14124,9853,4271,1.47,0.0,30762,32655,33.906,93.712,81.117,41180,40502,21204,639,0,0,20219,0.0
30.19:00:54,680,0.0,0.9912,0.0,33037,14144,9834,4310,1.47,0.0,30767,32653,33.906,93.711,81.117,41206,40502,21277,649,0,0,20219,0.0
30.19:01:04,690,0.0,0.9926,0.0,30457,14141,9838,4303,1.47,0.0,30764,32588,33.906,93.71,81.117,41208,40501,21220,661,0,0,20219,0.0
30.19:01:14,700,0.0,0.9926,0.0,33062,14156,9839,4317,1.4686,0.0,30745,32593,33.938,93.711,81.117,41213,40508,21100,683,0,0,20219,0.0
30.19:01:24,710,0.0,0.9933,0.0,30840,14152,9856,4296,1.4686,0.0,30767,32607,33.938,93.711,81.117,41186,40500,21209,633,0,0,20219,0.0
30.19:01:34,720,0.0,0.9933,0.0,30431,14151,9837,4314,1.47,0.0,30785,32612,33.938,93.71,81.117,41199,40491,21305,640,0,0,20219,0.0
30.19:01:44,730,0.0,0.9933,0.0,30533,14180,9830,4350,1.4686,0.0,30775,32613,33.938,93.711,81.117,41206,40491,21216,642,0,0,20219,0.0
30.19:01:54,740,0.0,0.9919,0.0,33042,14107,9829,4278,1.47,0.0,30786,32653,33.938,93.71,81.117,41214,40490,21313,691,0,0,20219,0.0
30.19:02:04,750,0.0,0.9919,0.0,33125,14139,9833,4306,1.4686,0.0,30787,32610,33.938,93.71,81.117,41214,40497,21256,669,0,0,20219,0.0
30.19:02:14,760,0.0,0.9926,0.0,33087,14157,9860,4297,1.4686,0.0,30753,32616,33.938,93.711,81.117,41188,40488,21202,640,0,0,20219,0.0
30.19:02:24,770,0.0,0.9926,0.0,34079,14137,9847,4290,1.47,0.0,30786,32596,33.938,93.711,81.117,41208,40488,21228,655,0,0,20219,0.0
30.19:02:34,780,0.0,0.9919,0.0,30643,14157,9863,4294,1.47,0.0,30740,32601,33.969,93.712,81.117,41178,40487,21179,623,0,0,20219,0.0
30.19:02:44,790,0.0,0.9926,0.0,30406,14147,9839,4308,1.47,0.0,30750,32597,33.969,93.712,81.117,41169,40494,21264,645,0,0,20219,0.0
30.19:02:54,800,0.0,0.9933,0.0,30489,14184,9833,4351,1.47,0.0,30783,32625,33.969,93.709,81.117,41210,40493,21186,659,0,0,20219,0.0
30.19:03:04,810,0.0,0.9933,0.0,30469,14127,9853,4274,1.47,0.0,30773,32579,33.969,93.71,81.118,41194,40477,21258,648,0,0,20219,0.0
30.19:03:14,820,0.0,0.9919,0.0,33112,14148,9865,4283,1.47,0.0,30727,32601,33.969,93.712,81.118,41185,40476,21111,649,0,0,20219,0.0
30.19:03:24,830,0.0,0.9926,0.0,33104,14116,9845,4271,1.47,0.0,30805,32632,33.969,93.71,81.117,41178,40483,21342,669,0,0,20219,0.0
30.19:03:34,840,0.0,0.9933,0.0,33202,14190,9857,4333,1.47,0.0,30751,32592,33.969,93.711,81.117,41192,40482,21175,631,0,0,20219,0.0
30.19:03:44,850,0.0,0.9926,0.0,29824,14097,9889,4208,1.47,0.0,30775,32601,33.969,93.711,81.117,41193,40489,21244,679,0,0,20219,0.0
30.19:03:54,860,0.0,0.9919,0.0,30501,14134,9809,4325,1.47,0.0,30758,32607,33.969,93.712,81.117,41173,40480,21235,654,0,0,20219,0.0
30.19:04:04,870,0.0,0.9926,0.0,30601,14154,9861,4293,1.47,0.0,30765,32592,33.969,93.71,81.117,41197,40487,21251,640,0,0,20219,0.0
30.19:04:14,880,0.0,0.9919,0.0,33043,14177,9873,4304,1.4686,0.0,30743,32594,33.938,93.712,81.117,41178,40479,21142,667,0,0,20219,0.0
30.19:04:24,890,0.0,0.9933,0.0,33110,14160,9863,4297,1.4686,0.0,30764,32602,33.938,93.711,81.117,41195,40479,21231,638,0,0,20219,0.0
30.19:04:34,900,0.0,0.9933,0.0,33107,14158,9868,4290,1.47,0.0,30775,32583,33.938,93.71,81.117,41202,40486,21263,653,0,0,20219,0.0
30.19:04:44,910,0.0,0.9919,0.0,33013,14147,9858,4289,1.47,0.0,30745,32579,33.938,93.71,81.117,41181,40493,21202,707,0,0,20219,0.0
30.19:04:54,920,0.0,0.9926,0.0,33064,14108,9825,4283,1.4686,0.0,30751,32538,33.938,93.712,81.117,41173,40493,21237,650,0,0,20219,0.0
30.19:05:04,930,0.0,0.9919,0.0,32907,14131,9824,4307,1.47,0.0,30797,32598,33.938,93.712,81.117,41183,40485,21362,640,0,0,20219,0.0
30.19:05:14,940,0.0,0.9926,0.0,33098,14164,9872,4292,1.47,0.0,30784,32585,33.938,93.711,81.117,41188,40485,21261,701,0,0,20219,0.0
30.19:05:24,950,0.0,0.9919,0.0,33058,14155,9847,4308,1.47,0.0,30734,32562,33.969,93.712,81.117,41152,40477,21193,653,0,0,20219,0.0
30.19:05:34,960,0.0,0.9926,0.0,32999,14136,9838,4298,1.47,0.0,30740,32529,33.969,93.712,81.117,41156,40477,21148,666,0,0,20219,0.0
30.19:05:44,970,0.0,0.9933,0.0,33075,14149,9850,4299,1.4686,0.0,30741,32537,33.969,93.711,81.117,41185,40484,21232,666,0,0,20219,0.0
30.19:05:54,980,0.0,0.9919,0.0,32990,14147,9849,4298,1.47,0.0,30735,32589,33.969,93.713,81.117,41168,40492,21243,652,0,0,20219,0.0
30.19:06:04,990,0.0,0.9926,0.0,32988,14154,9863,4291,1.47,0.0,30733,32532,33.969,93.714,81.117,41166,40483,21182,633,0,0,20219,0.0
30.19:06:14,1000,0.0,0.9926,0.0,33040,14136,9820,4316,1.4686,0.0,30766,32557,33.969,93.711,81.117,41181,40475,21289,678,0,0,20219,0.0
30.19:06:24,1010,0.0,0.9933,0.0,33234,14174,9875,4299,1.47,0.0,30757,32591,33.969,93.711,81.117,41200,40483,21223,656,0,0,20219,0.0
30.19:06:34,1020,0.0,0.9919,0.0,33097,14145,9855,4290,1.47,0.0,30767,32500,33.969,93.711,81.117,41186,40475,21226,661,0,0,20219,0.0
30.19:06:44,1030,0.0,0.9926,0.0,33157,14126,9833,4293,1.4686,0.0,30778,32541,33.969,93.71,81.117,41189,40474,21238,665,0,0,20219,0.0
30.19:06:54,1040,0.0,0.9926,0.0,33068,14195,9872,4323,1.47,0.0,30763,32540,33.969,93.71,81.117,41193,40490,21213,640,0,0,20219,0.0
30.19:07:04,1050,0.0,0.9926,0.0,32999,14159,9855,4304,1.4686,0.0,30770,32545,33.969,93.71,81.117,41202,40482,21162,682,0,0,20219,0.0
30.19:07:14,1060,0.0,0.9926,0.0,33073,14141,9840,4301,1.4686,0.0,30775,32559,33.969,93.711,81.118,41179,40466,21239,643,0,0,20219,0.0
30.19:07:24,1070,0.0,0.9926,0.0,33072,14134,9827,4307,1.47,0.0,30778,32550,33.969,93.711,81.117,41181,40473,21244,640,0,0,20219,0.0
30.19:07:34,1080,0.0,0.9933,0.0,33102,14146,9853,4293,1.47,0.0,30797,32554,33.969,93.71,81.117,41185,40473,21290,659,0,0,20219,0.0
30.19:07:44,1090,0.0,0.9926,0.0,32991,14152,9884,4268,1.47,0.0,30758,32578,33.969,93.712,81.117,41179,40473,21155,644,0,0,20219,0.0
30.19:07:54,1100,0.0,0.9919,0.0,33010,14187,9891,4296,1.47,0.0,30770,32540,33.969,93.71,81.117,41187,40481,21129,679,0,0,20219,0.0
30.19:08:04,1110,0.0,0.9926,0.0,33039,14136,9823,4313,1.47,0.0,30818,32554,33.969,93.712,81.117,41180,40472,21318,663,0,0,20219,0.0
30.19:08:14,1120,0.0,0.9933,0.0,33127,14153,9859,4294,1.47,0.0,30785,32540,34.0,93.71,81.117,41191,40488,21282,671,0,0,20219,0.0
30.19:08:24,1130,0.0,0.9919,0.0,33079,14181,9868,4313,1.4686,0.0,30744,32526,34.0,93.714,81.117,41153,40471,21165,635,0,0,20219,0.0
30.19:08:34,1140,0.0,0.9919,0.0,33106,14136,9848,4288,1.47,0.0,30748,32544,33.969,93.711,81.118,41181,40463,21239,652,0,0,20219,0.0
30.19:08:44,1150,0.0,0.9926,0.0,33085,14134,9887,4247,1.4686,0.0,30766,32543,34.0,93.71,81.117,41183,40478,21229,647,0,0,20219,0.0
30.19:08:54,1160,0.0,0.9926,0.0,33076,14149,9832,4317,1.47,0.0,30772,32515,33.969,93.71,81.117,41182,40470,21265,630,0,0,20219,0.0
30.19:09:04,1170,0.0,0.9926,0.0,33135,14144,9830,4314,1.47,0.0,30783,32539,33.969,93.711,81.117,41192,40477,21331,628,0,0,20219,0.0
30.19:09:14,1180,0.0,0.9933,0.0,33085,14154,9848,4306,1.47,0.0,30793,32530,33.969,93.711,81.117,41194,40477,21315,645,0,0,20219,0.0
30.19:09:24,1190,0.0,0.9926,0.0,32865,14157,9871,4286,1.47,0.0,30788,32547,34.0,93.71,81.117,41182,40476,21273,652,0,0,20219,0.0
30.19:09:34,1200,0.0,0.9919,0.0,33118,14160,9842,4318,1.4686,0.0,30770,32508,34.0,93.711,81.117,41187,40468,21245,654,0,0,20219,0.0
30.19:09:44,1210,0.0,0.9926,0.0,32985,14148,9852,4296,1.4686,0.0,30750,32526,33.969,93.712,81.117,41168,40475,21239,622,0,0,20219,0.0
30.19:09:54,1220,0.0,0.9919,0.0,33131,14139,9856,4283,1.47,0.0,30734,32532,33.969,93.714,81.117,41153,40474,21234,663,0,0,20219,0.0
30.19:10:04,1230,0.0,0.9926,0.0,33007,14142,9853,4289,1.47,0.0,30778,32515,33.969,93.711,81.117,41173,40466,21235,660,0,0,20219,0.0
30.19:10:14,1240,0.0,0.9926,0.0,33097,14133,9865,4268,1.47,0.0,30768,32522,34.0,93.71,81.117,41175,40465,21275,635,0,0,20219,0.0
30.19:10:24,1250,0.0,0.9933,0.0,33028,14172,9866,4306,1.47,0.0,30777,32535,34.0,93.711,81.117,41167,40480,21161,638,0,0,20219,0.0
30.19:10:34,1260,0.0,0.9933,0.0,33049,14160,9856,4304,1.47,0.0,30806,32558,34.0,93.71,81.117,41172,40480,21287,632,0,0,20219,0.0
30.19:10:44,1270,0.0,0.9926,0.0,33088,14164,9861,4303,1.47,0.0,30750,32552,33.969,93.711,81.118,41170,40456,21141,667,0,0,20219,0.0
30.19:10:54,1280,0.0,0.9926,0.0,33069,14179,9888,4291,1.47,0.0,30803,32535,33.969,93.71,81.117,41179,40480,21324,684,0,0,20219,0.0
30.19:11:04,1290,0.0,0.9926,0.0,33078,14164,9867,4297,1.47,0.0,30797,32522,33.969,93.711,81.117,41195,40472,21258,628,0,0,20219,0.0
30.19:11:14,1300,0.0,0.9933,0.0,33071,14157,9862,4295,1.47,0.0,30814,32534,33.969,93.711,81.117,41189,40465,21274,679,0,0,20219,0.0
30.19:11:24,1310,0.0,0.9919,0.0,33044,14133,9824,4309,1.4686,0.0,30824,32520,33.969,93.71,81.117,41167,40473,21350,645,0,0,20219,0.0
30.19:11:34,1320,0.0,0.9933,0.0,33024,14192,9877,4315,1.47,0.0,30814,32546,33.969,93.71,81.117,41193,40481,21283,689,0,0,20219,0.0
30.19:11:44,1330,0.0,0.9926,0.0,33074,14156,9851,4305,1.47,0.0,30770,32469,33.969,93.71,81.117,41177,40482,21205,617,0,0,20219,0.0
30.19:11:54,1340,0.0,0.9926,0.0,32987,14153,9840,4313,1.47,0.0,30792,32490,33.969,93.71,81.117,41179,40474,21251,635,0,0,20219,0.0
30.19:12:04,1350,0.0,0.9919,0.0,33090,14146,9857,4289,1.4686,0.0,30799,32504,33.969,93.71,81.117,41175,40482,21266,637,0,0,20219,0.0
30.19:12:14,1360,0.0,0.9912,0.0,33015,14124,9837,4287,1.47,0.0,30829,32544,33.969,93.71,81.117,41175,40475,21321,671,0,0,20219,0.0
30.19:12:24,1370,0.0,0.9926,0.0,33060,14154,9851,4303,1.47,0.0,30925,32514,33.969,93.71,81.117,41167,40483,21270,682,0,0,20219,0.0
30.19:12:34,1380,0.0,0.9926,0.0,33082,14161,9854,4307,1.47,0.0,30968,32500,33.969,93.711,81.117,41183,40483,21344,665,0,0,20219,0.0
30.19:12:44,1390,0.0,0.9933,0.0,33140,14146,9843,4303,1.4686,0.0,30839,32461,33.969,93.709,81.117,41205,40483,21162,668,0,0,20219,0.0
30.19:12:54,1400,0.0,0.9912,0.0,33178,14143,9837,4306,1.47,0.0,30831,32467,33.969,93.71,81.117,41183,40475,21167,625,0,0,20219,0.0
30.19:13:04,1410,0.0,0.9926,0.0,33079,14153,9849,4304,1.47,0.0,30809,32488,33.969,93.71,81.117,41175,40475,21229,650,0,0,20219,0.0
30.19:13:14,1420,0.0,0.9926,0.0,32950,14151,9856,4295,1.47,0.0,30972,32536,33.969,93.71,81.117,41181,40483,21320,642,0,0,20219,0.0
30.19:13:24,1430,0.0,0.9926,0.0,33092,14169,9879,4290,1.47,0.0,30950,32500,33.969,93.71,81.117,41178,40476,21254,642,0,0,20219,0.0
30.19:13:34,1440,0.0,0.9926,0.0,33125,14159,9857,4302,1.47,0.0,30913,32494,33.969,93.71,81.117,41170,40468,21124,671,0,0,20219,0.0
30.19:13:44,1450,0.0,0.9919,0.0,33046,14136,9860,4276,1.47,0.0,30920,32463,33.969,93.71,81.117,41169,40468,21198,645,0,0,20219,0.0
30.19:13:54,1460,0.0,0.9926,0.0,33087,14151,9854,4297,1.47,0.0,30942,32504,34.0,93.711,81.117,41165,40476,21242,651,0,0,20219,0.0
30.19:14:04,1470,0.0,0.9926,0.0,33070,14155,9847,4308,1.47,0.0,30942,32501,33.969,93.711,81.117,41182,40468,21285,633,0,0,20219,0.0
30.19:14:14,1480,0.0,0.9926,0.0,32988,14145,9854,4291,1.47,0.0,30936,32507,33.969,93.711,81.117,41173,40476,21286,690,0,0,20219,0.0
30.19:14:24,1490,0.0,0.9919,0.0,33110,14188,9865,4323,1.47,0.0,30916,32467,33.969,93.711,81.117,41184,40477,21341,681,0,0,20219,0.0
30.19:14:34,1500,0.0,0.9933,0.0,33024,14164,9871,4293,1.47,0.0,30852,32482,33.969,93.709,81.117,41210,40484,21139,653,0,0,20219,0.0
30.19:14:44,1510,0.0,0.9919,0.0,33056,14156,9837,4319,1.47,0.0,30773,32501,33.969,93.711,81.117,41177,40477,21303,636,0,0,20219,0.0
30.19:14:54,1520,0.0,0.9926,0.0,33060,14141,9844,4297,1.47,0.0,30782,32501,33.969,93.711,81.117,41184,40477,21275,643,0,0,20219,0.0
30.19:15:04,1530,0.0,0.9933,0.0,33062,14154,9860,4294,1.47,0.0,30761,32485,33.969,93.709,81.117,41188,40485,21181,670,0,0,20219,0.0
30.19:15:14,1540,0.0,0.9926,0.0,32982,14148,9864,4284,1.47,0.0,30860,32488,33.938,93.71,81.117,41171,40485,21302,643,0,0,20219,0.0
30.19:15:24,1550,0.0,0.9919,0.0,33090,14166,9860,4306,1.47,0.0,30941,32525,33.969,93.711,81.117,41185,40477,21334,634,0,0,20219,0.0
30.19:15:34,1560,0.0,0.9939,0.0,33087,14149,9861,4288,1.47,0.0,30792,32493,33.969,93.711,81.117,41186,40478,21240,642,0,0,20219,0.0
30.19:15:44,1570,0.0,0.9926,0.0,33014,14156,9844,4312,1.47,0.0,30800,32518,33.969,93.711,81.117,41185,40470,21297,641,0,0,20219,0.0
30.19:15:54,1580,0.0,0.9919,0.0,33040,14171,9870,4301,1.47,0.0,30831,32485,33.969,93.71,81.117,41177,40470,21280,667,0,0,20219,0.0
30.19:16:04,1590,0.0,0.9912,0.0,33034,14154,9834,4320,1.47,0.0,30798,32508,33.969,93.71,81.117,41181,40486,21254,653,0,0,20219,0.0
30.19:16:14,1600,0.0,0.9926,0.0,33016,14184,9896,4288,1.4686,0.0,30935,32445,33.938,93.71,81.116,41172,40494,21217,638,0,0,20219,0.0
30.19:16:24,1610,0.0,0.9939,0.0,33106,14144,9822,4322,1.47,0.0,30945,32479,33.969,93.711,81.117,41168,40487,21304,658,0,0,20219,0.0
30.19:16:34,1620,0.0,0.9919,0.0,33074,14160,9854,4306,1.47,0.0,30981,32485,33.938,93.711,81.117,41181,40479,21353,651,0,0,20219,0.0
30.19:16:44,1630,0.0,0.9926,0.0,30480,14118,9823,4295,1.47,0.0,30953,32468,33.938,93.71,81.117,41183,40480,21284,633,0,0,20219,0.0
