DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,CM_mW,FAIL
16.10:14:16,220,0.0,1.1758,0.0,29303,14856,8781,6075,1.2371,0.0,29945,32837,33.75,95.061,84.20100000000001,46480,44923,32312,544,0,0,19019,176.5,0.0
16.10:14:26,230,0.0,1.1751,0.0,33247,14847,8729,6118,1.2371,0.0,29885,32806,33.719,95.06200000000001,84.20100000000001,46460,44921,32186,550,0,0,19019,176.5,0.0
16.10:14:36,240,0.0,1.1758,0.0,33251,14872,8745,6127,1.2371,0.0,29913,32844,33.75,95.06200000000001,84.20100000000001,46472,44920,32259,547,0,0,19019,176.5,0.0
16.10:14:46,250,0.0,1.1758,0.0,28674,14803,8744,6059,1.2371,0.0,29922,32842,33.75,95.061,84.2,46456,44926,32262,549,0,0,19019,176.5,0.0
16.10:14:56,260,0.0,1.1758,0.0,29265,14826,8742,6084,1.2371,0.0,29916,32844,33.75,95.06200000000001,84.2,46454,44932,32333,527,0,0,19019,176.5,0.0
16.10:15:06,270,0.0,1.1758,0.0,29326,14841,8743,6098,1.2371,0.0,29928,32824,33.75,95.061,84.20100000000001,46454,44915,32216,517,0,0,19019,176.5,0.0
16.10:15:16,280,0.0,1.1751,0.0,33078,14870,8773,6097,1.2371,0.0,29917,32824,33.75,95.06200000000001,84.20100000000001,46460,44914,32246,543,0,0,19019,176.5,0.0
16.10:15:26,290,0.0,1.1744,0.0,33028,14806,8718,6088,1.2371,0.0,29908,32812,33.781,95.06200000000001,84.2,46442,44920,32263,548,0,0,19019,179.6,0.0
16.10:15:36,300,0.0,1.1758,0.0,33190,14823,8737,6086,1.2371,0.0,29926,32814,33.75,95.06200000000001,84.2,46453,44919,32374,538,0,0,19019,173.4,0.0
16.10:15:46,310,0.0,1.1758,0.0,33310,14834,8748,6086,1.2371,0.0,29943,32809,33.75,95.061,84.2,46457,44918,32273,518,0,0,19019,173.4,0.0
16.10:15:56,320,0.0,1.1765,0.0,33370,14798,8704,6094,1.2371,0.0,29900,32794,33.75,95.061,84.2,46453,44916,32229,531,0,0,19019,176.5,0.0
16.10:16:06,330,0.0,1.1758,0.0,33250,14887,8743,6144,1.2371,0.0,29922,32833,33.781,95.061,84.20100000000001,46477,44907,32269,510,0,0,19019,176.5,0.0
16.10:16:16,340,0.0,1.1758,0.0,33226,14818,8733,6085,1.2371,0.0,29919,32866,33.781,95.061,84.2,46454,44922,32277,543,0,0,19019,176.5,0.0
16.10:16:26,350,0.0,1.1751,0.0,33189,14864,8764,6100,1.2371,0.0,29876,32790,33.75,95.06200000000001,84.2,46442,44920,32227,540,0,0,19019,176.5,0.0
16.10:16:36,360,0.0,1.1758,0.0,33140,14832,8731,6101,1.2371,0.0,29848,32801,33.781,95.061,84.2,46453,44911,32228,528,0,0,19019,176.5,0.0
16.10:16:46,370,0.0,1.1751,0.0,33282,14816,8742,6074,1.2371,0.0,29873,32783,33.781,95.061,84.2,46450,44910,32214,523,0,0,19019,176.5,0.0
16.10:16:56,380,0.0,1.1758,0.0,33287,14838,8740,6098,1.2371,0.0,29906,32806,33.781,95.061,84.2,46459,44917,32245,533,0,0,19019,173.4,0.0
16.10:17:06,390,0.0,1.1758,0.0,33245,14838,8732,6106,1.2371,0.0,29923,32792,33.781,95.061,84.2,46457,44900,32260,547,0,0,19019,173.4,0.0
16.10:17:16,400,0.0,1.1751,0.0,33243,14798,8708,6090,1.2371,0.0,29939,32803,33.781,95.06,84.2,46461,44915,32282,559,0,0,19019,173.4,0.0
16.10:17:26,410,0.0,1.1751,0.0,33241,14818,8742,6076,1.2371,0.0,29968,32804,33.781,95.06,84.20100000000001,46445,44899,32327,528,0,0,19019,176.5,0.0
16.10:17:36,420,0.0,1.1758,0.0,33099,14819,8724,6095,1.2371,0.0,29951,32811,33.781,95.061,84.2,46448,44905,32296,527,0,0,19019,176.5,0.0
16.10:17:46,430,0.0,1.1751,0.0,33289,14800,8716,6084,1.2371,0.0,29926,32813,33.781,95.06,84.2,46432,44912,32271,541,0,0,19019,176.5,0.0
16.10:17:56,440,0.0,1.1751,0.0,33113,14788,8706,6082,1.2371,0.0,29977,32806,33.781,95.06,84.2,46433,44912,32291,547,0,0,19019,173.4,0.0
16.10:18:06,450,0.0,1.1751,0.0,33336,14859,8770,6089,1.2371,0.0,29898,32786,33.781,95.061,84.20100000000001,46437,44895,32165,561,0,0,19019,173.4,0.0
16.10:18:16,460,0.0,1.1751,0.0,33349,14849,8742,6107,1.2371,0.0,29959,32768,33.813,95.059,84.20100000000001,46446,44894,32298,535,0,0,19019,173.4,0.0
16.10:18:26,470,0.0,1.1758,0.0,33382,14775,8692,6083,1.2371,0.0,29968,32784,33.781,95.06,84.2,46435,44909,32225,521,0,0,19019,176.5,0.0
16.10:18:36,480,0.0,1.1765,0.0,33281,14798,8704,6094,1.2371,0.0,29907,32799,33.813,95.06,84.2,46455,44908,32250,517,0,0,19019,179.6,0.0
16.10:18:46,490,0.0,1.1758,0.0,33351,14829,8731,6098,1.2371,0.0,29935,32814,33.781,95.06,84.2,46438,44899,32271,555,0,0,19019,179.6,0.0
16.10:18:56,500,0.0,1.1758,0.0,33168,14872,8772,6100,1.2371,0.0,29899,32784,33.781,95.06,84.2,46441,44898,32245,513,0,0,19019,173.4,0.0
16.10:19:06,510,0.0,1.1751,0.0,33381,14805,8700,6105,1.2371,0.0,29949,32789,33.813,95.06,84.2,46456,44905,32221,557,0,0,19019,173.4,0.0
16.10:19:16,520,0.0,1.1751,0.0,33257,14838,8733,6105,1.2371,0.0,29895,32769,33.781,95.061,84.2,46439,44897,32311,519,0,0,19019,176.5,0.0
16.10:19:26,530,0.0,1.1744,0.0,33245,14866,8767,6099,1.2371,0.0,29864,32775,33.813,95.06,84.2,46442,44896,32184,546,0,0,19019,176.5,0.0
16.10:19:36,540,0.0,1.1744,0.0,33255,14831,8720,6111,1.2371,0.0,29840,32781,33.813,95.061,84.2,46432,44895,32175,526,0,0,19019,173.4,0.0
16.10:19:46,550,0.0,1.1751,0.0,33127,14877,8768,6109,1.2371,0.0,29892,32801,33.813,95.061,84.2,46438,44894,32269,540,0,0,19019,176.5,0.0
16.10:19:56,560,0.0,1.1765,0.0,33232,14794,8705,6089,1.2371,0.0,29920,32785,33.813,95.06,84.2,46453,44893,32294,538,0,0,19019,173.4,0.0
16.10:20:06,570,0.0,1.1751,0.0,33205,14799,8716,6083,1.2371,0.0,29954,32803,33.813,95.061,84.2,46431,44892,32330,530,0,0,19019,179.5,0.0
16.10:20:16,580,0.0,1.1751,0.0,33247,14774,8715,6059,1.2371,0.0,29952,32781,33.813,95.06,84.2,46440,44900,32290,566,0,0,19019,176.5,0.0
16.10:20:26,590,0.0,1.1751,0.0,33049,14804,8722,6082,1.2371,0.0,29884,32792,33.813,95.06,84.2,46424,44891,32176,536,0,0,19019,173.4,0.0
16.10:20:36,600,0.0,1.1744,0.0,33201,14921,8824,6097,1.2371,0.0,29941,32799,33.813,95.06,84.2,46437,44891,32289,540,0,0,19019,176.5,0.0
16.10:20:46,610,0.0,1.1751,0.0,33293,14799,8717,6082,1.2371,0.0,29981,32774,33.813,95.06,84.2,46436,44898,32312,559,0,0,19019,176.5,0.0
16.10:20:56,620,0.0,1.1751,0.0,33316,14855,8762,6093,1.2371,0.0,29937,32738,33.844,95.059,84.20100000000001,46445,44881,32247,529,0,0,19019,170.3,0.0
16.10:21:06,630,0.0,1.1765,0.0,33314,14803,8705,6098,1.2371,0.0,29981,32779,33.813,95.059,84.2,46450,44896,32402,519,0,0,19019,176.5,0.0
16.10:21:16,640,0.0,1.1751,0.0,33074,14787,8727,6060,1.2371,0.0,29954,32765,33.813,95.06,84.2,46436,44888,32300,529,0,0,19019,176.5,0.0
16.10:21:26,650,0.0,1.1758,0.0,33060,14822,8722,6100,1.2371,0.0,29886,32797,33.813,95.061,84.2,46439,44895,32320,546,0,0,19019,176.5,0.0
16.10:21:36,660,0.0,1.1758,0.0,33278,14854,8752,6102,1.2371,0.0,29904,32773,33.844,95.06,84.2,46431,44887,32196,544,0,0,19019,176.5,0.0
16.10:21:46,670,0.0,1.1758,0.0,33306,14817,8721,6096,1.2371,0.0,29930,32757,33.813,95.06,84.2,46435,44886,32222,540,0,0,19019,173.4,0.0
16.10:21:56,680,0.0,1.1751,0.0,33055,14913,8801,6112,1.2371,0.0,29924,32764,33.844,95.06,84.20100000000001,46442,44877,32310,532,0,0,19019,179.6,0.0
16.10:22:06,690,0.0,1.1744,0.0,33265,14836,8750,6086,1.2371,0.0,29900,32786,33.844,95.061,84.2,46431,44885,32280,535,0,0,19019,176.5,0.0
16.10:22:16,700,0.0,1.1751,0.0,33090,14814,8746,6068,1.2371,0.0,29949,32753,33.844,95.06,84.20100000000001,46434,44876,32266,560,0,0,19019,176.5,0.0
16.10:22:26,710,0.0,1.1751,0.0,33236,14800,8735,6065,1.2371,0.0,29911,32737,33.844,95.06,84.2,46417,44891,32297,522,0,0,19019,173.4,0.0
16.10:22:36,720,0.0,1.1751,0.0,33253,14823,8736,6087,1.2371,0.0,29922,32739,33.844,95.059,84.2,46426,44882,32242,540,0,0,19019,173.4,0.0
16.10:22:46,730,0.0,1.1758,0.0,33270,14808,8724,6084,1.2371,0.0,29914,32719,33.844,95.06,84.2,46410,44889,32248,525,0,0,19019,173.4,0.0
16.10:22:56,740,0.0,1.1758,0.0,33260,14845,8744,6101,1.2371,0.0,29958,32752,33.844,95.06,84.2,46419,44889,32316,495,0,0,19019,176.5,0.0
16.10:23:06,750,0.0,1.1751,0.0,33162,14858,8768,6090,1.2371,0.0,29859,32735,33.844,95.06,84.20100000000001,46410,44872,32288,530,0,0,19019,176.5,0.0
16.10:23:16,760,0.0,1.1758,0.0,33150,14859,8758,6101,1.2371,0.0,29977,32746,33.844,95.059,84.2,46428,44879,32379,536,0,0,19019,176.5,0.0
16.10:23:26,770,0.0,1.1751,0.0,33166,14804,8715,6089,1.2371,0.0,29894,32745,33.844,95.06,84.2,46405,44879,32244,530,0,0,19019,173.4,0.0
16.10:23:36,780,0.0,1.1765,0.0,33017,14825,8744,6081,1.2371,0.0,29977,32734,33.844,95.059,84.20100000000001,46414,44870,32316,563,0,0,19019,173.4,0.0
16.10:23:46,790,0.0,1.1751,0.0,33277,14907,8745,6162,1.2371,0.0,29982,32709,33.844,95.059,84.2,46429,44877,32376,502,0,0,19019,173.4,0.0
16.10:23:56,800,0.0,1.1765,0.0,33211,14790,8706,6084,1.2371,0.0,29925,32723,33.875,95.059,84.2,46431,44877,32263,542,0,0,19019,176.5,0.0
16.10:24:06,810,0.0,1.1758,0.0,32814,14867,8771,6096,1.2371,0.0,29904,32727,33.875,95.059,84.2,46415,44876,32235,537,0,0,19019,173.4,0.0
16.10:24:16,820,0.0,1.1758,0.0,33246,14907,8807,6100,1.2371,0.0,29959,32747,33.875,95.059,84.2,46441,44883,32287,544,0,0,19019,176.5,0.0
16.10:24:26,830,0.0,1.1751,0.0,33140,14843,8760,6083,1.2371,0.0,29918,32723,33.875,95.06,84.2,46427,44882,32317,520,0,0,19019,176.5,0.0
16.10:24:36,840,0.0,1.1751,0.0,33079,14824,8732,6092,1.2371,0.0,29911,32697,33.844,95.06,84.2,46417,44881,32266,539,0,0,19019,176.5,0.0
16.10:24:46,850,0.0,1.1751,0.0,33154,14811,8731,6080,1.2371,0.0,29925,32721,33.875,95.06,84.2,46419,44873,32278,513,0,0,19019,176.5,0.0
16.10:24:56,860,0.0,1.1758,0.0,32989,14893,8820,6073,1.2371,0.0,29894,32717,33.875,95.059,84.2,46405,44872,32243,534,0,0,19019,176.5,0.0
16.10:25:06,870,0.0,1.1751,0.0,33034,14805,8724,6081,1.2357,0.0,29922,32736,33.875,95.06,84.2,46417,44872,32313,536,0,0,19019,173.4,0.0
16.10:25:16,880,0.0,1.1751,0.0,33042,14806,8713,6093,1.2371,0.0,29914,32739,33.875,95.06,84.2,46411,44879,32270,531,0,0,19019,173.4,0.0
16.10:25:26,890,0.0,1.1751,0.0,33174,14816,8736,6080,1.2371,0.0,29905,32697,33.875,95.06,84.2,46420,44879,32319,534,0,0,19019,173.4,0.0
16.10:25:36,900,0.0,1.1758,0.0,33341,14872,8742,6130,1.2371,0.0,29935,32720,33.875,95.06,84.2,46408,44878,32245,527,0,0,19019,176.5,0.0
16.10:25:46,910,0.0,1.1751,0.0,33170,14826,8707,6119,1.2371,0.0,29929,32731,33.844,95.059,84.2,46408,44877,32253,546,0,0,19019,176.5,0.0
16.10:25:56,920,0.0,1.1758,0.0,33185,14822,8734,6088,1.2371,0.0,29942,32746,33.875,95.059,84.2,46416,44869,32296,520,0,0,19019,179.6,0.0
16.10:26:06,930,0.0,1.1758,0.0,33344,14842,8729,6113,1.2371,0.0,29894,32712,33.875,95.06,84.2,46421,44885,32210,540,0,0,19019,179.6,0.0
16.10:26:16,940,0.0,1.1751,0.0,33248,14838,8757,6081,1.2371,0.0,29926,32729,33.875,95.06,84.2,46427,44869,32348,549,0,0,19019,176.5,0.0
16.10:26:26,950,0.0,1.1751,0.0,33110,14828,8732,6096,1.2371,0.0,29893,32712,33.875,95.06,84.2,46413,44868,32195,540,0,0,19019,176.5,0.0
16.10:26:36,960,0.0,1.1751,0.0,29169,14903,8806,6097,1.2371,0.0,29942,32737,33.875,95.06,84.2,46425,44876,32370,546,0,0,19019,176.5,0.0
16.10:26:46,970,0.0,1.1758,0.0,33232,14832,8728,6104,1.2371,0.0,29837,32711,33.875,95.059,84.2,46408,44876,32171,527,0,0,19019,173.4,0.0
16.10:26:56,980,0.0,1.1751,0.0,33153,14818,8726,6092,1.2371,0.0,29872,32741,33.875,95.06,84.2,46417,44867,32284,546,0,0,19019,179.6,0.0
16.10:27:06,990,0.0,1.1758,0.0,33110,14832,8716,6116,1.2371,0.0,29944,32692,33.875,95.059,84.2,46415,44867,32340,520,0,0,19019,176.5,0.0
16.10:27:16,1000,0.0,1.1758,0.0,33174,14818,8720,6098,1.2371,0.0,29902,32704,33.875,95.059,84.2,46432,44874,32265,562,0,0,19019,173.4,0.0
16.10:27:26,1010,0.0,1.1758,0.0,33136,14814,8721,6093,1.2371,0.0,29930,32709,33.875,95.059,84.2,46417,44874,32323,531,0,0,19019,173.4,0.0
16.10:27:36,1020,0.0,1.1751,0.0,29152,14848,8756,6092,1.2357,0.0,29928,32697,33.875,95.06,84.2,46443,44882,32310,506,0,0,19019,176.5,0.0
16.10:27:46,1030,0.0,1.1765,0.0,29296,14798,8703,6095,1.2371,0.0,29935,32689,33.875,95.059,84.2,46446,44873,32248,548,0,0,19019,179.6,0.0
16.10:27:56,1040,0.0,1.1758,0.0,29255,14800,8705,6095,1.2371,0.0,29940,32720,33.875,95.059,84.2,46421,44873,32317,557,0,0,19019,176.5,0.0
16.10:28:06,1050,0.0,1.1751,0.0,33062,14812,8729,6083,1.2371,0.0,29916,32704,33.875,95.059,84.2,46408,44872,32268,516,0,0,19019,176.5,0.0
16.10:28:16,1060,0.0,1.1758,0.0,33098,14886,8769,6117,1.2371,0.0,29876,32690,33.875,95.059,84.2,46408,44864,32130,499,0,0,19019,173.4,0.0
16.10:28:26,1070,0.0,1.1758,0.0,33241,14836,8742,6094,1.2371,0.0,29884,32668,33.875,95.059,84.2,46414,44871,32214,530,0,0,19019,176.5,0.0
16.10:28:36,1080,0.0,1.1751,0.0,28857,14822,8747,6075,1.2371,0.0,29904,32679,33.906,95.06,84.2,46401,44863,32221,530,0,0,19019,176.5,0.0
16.10:28:46,1090,0.0,1.1744,0.0,29236,14764,8675,6089,1.2371,0.0,29865,32672,33.906,95.06,84.2,46393,44870,32243,533,0,0,19019,176.5,0.0
16.10:28:56,1100,0.0,1.1758,0.0,29259,14843,8746,6097,1.2371,0.0,29904,32688,33.906,95.06,84.20100000000001,46411,44854,32309,548,0,0,19019,173.4,0.0
16.10:29:06,1110,0.0,1.1751,0.0,29314,14881,8752,6129,1.2371,0.0,29922,32690,33.906,95.05799999999999,84.2,46422,44861,32241,547,0,0,19019,176.5,0.0
16.10:29:16,1120,0.0,1.1751,0.0,29328,14869,8771,6098,1.2371,0.0,29864,32670,33.906,95.06,84.2,46390,44860,32117,535,0,0,19019,176.5,0.0
16.10:29:26,1130,0.0,1.1751,0.0,29439,14807,8700,6107,1.2371,0.0,29909,32679,33.906,95.059,84.2,46415,44859,32258,513,0,0,19019,176.5,0.0
16.10:29:36,1140,0.0,1.1744,0.0,29263,14787,8723,6064,1.2371,0.0,29922,32683,33.906,95.059,84.2,46389,44867,32286,563,0,0,19019,173.4,0.0
16.10:29:46,1150,0.0,1.1751,0.0,29262,14915,8787,6128,1.2371,0.0,29885,32675,33.906,95.059,84.2,46393,44859,32134,523,0,0,19019,176.5,0.0
16.10:29:56,1160,0.0,1.1758,0.0,28727,14860,8757,6103,1.2371,0.0,29940,32682,33.906,95.059,84.2,46396,44865,32316,527,0,0,19019,179.6,0.0
16.10:30:06,1170,0.0,1.1751,0.0,33122,14780,8685,6095,1.2371,0.0,29921,32680,33.906,95.059,84.2,46380,44865,32341,537,0,0,19019,173.4,0.0
16.10:30:16,1180,0.0,1.1758,0.0,33284,14850,8705,6145,1.2357,0.0,29870,32662,33.906,95.059,84.2,46387,44865,32269,528,0,0,19019,176.5,0.0
16.10:30:26,1190,0.0,1.1751,0.0,33141,14824,8725,6099,1.2371,0.0,29868,32685,33.938,95.059,84.20100000000001,46384,44848,32255,532,0,0,19019,176.5,0.0
16.10:30:36,1200,0.0,1.1758,0.0,28670,14788,8750,6038,1.2371,0.0,29910,32670,33.906,95.06,84.2,46417,44864,32332,533,0,0,19019,176.5,0.0
16.10:30:46,1210,0.0,1.1758,0.0,29540,14817,8720,6097,1.2371,0.0,29911,32687,33.906,95.059,84.2,46408,44855,32216,514,0,0,19019,176.5,0.0
16.10:30:56,1220,0.0,1.1758,0.0,29207,14811,8731,6080,1.2371,0.0,29950,32684,33.906,95.05799999999999,84.2,46394,44855,32330,543,0,0,19019,176.5,0.0
16.10:31:06,1230,0.0,1.1758,0.0,33852,14817,8712,6105,1.2371,0.0,29946,32667,33.906,95.059,84.2,46389,44862,32278,515,0,0,19019,176.5,0.0
16.10:31:16,1240,0.0,1.1751,0.0,33144,14812,8725,6087,1.2371,0.0,29923,32633,33.938,95.059,84.2,46399,44869,32245,569,0,0,19019,176.5,0.0
16.10:31:26,1250,0.0,1.1751,0.0,33932,14814,8742,6072,1.2371,0.0,29896,32656,33.938,95.06,84.2,46383,44861,32219,522,0,0,19019,176.5,0.0
16.10:31:36,1260,0.0,1.1758,0.0,33255,14888,8777,6111,1.2371,0.0,29935,32649,33.938,95.059,84.2,46419,44860,32343,533,0,0,19019,179.5,0.0
16.10:31:46,1270,0.0,1.1758,0.0,33236,14873,8766,6107,1.2371,0.0,29857,32634,33.938,95.06,84.2,46382,44852,32311,513,0,0,19019,173.4,0.0
16.10:31:56,1280,0.0,1.1758,0.0,33244,14844,8750,6094,1.2371,0.0,29923,32648,33.938,95.06,84.2,46406,44859,32289,517,0,0,19019,176.5,0.0
16.10:32:06,1290,0.0,1.1751,0.0,33217,14838,8738,6100,1.2371,0.0,29881,32652,33.906,95.059,84.20100000000001,46399,44843,32300,537,0,0,19019,176.5,0.0
16.10:32:16,1300,0.0,1.1758,0.0,33088,14830,8750,6080,1.2371,0.0,29878,32655,33.906,95.059,84.2,46393,44859,32204,537,0,0,19019,173.4,0.0
16.10:32:26,1310,0.0,1.1758,0.0,33116,14800,8722,6078,1.2371,0.0,29948,32657,33.906,95.059,84.2,46396,44858,32359,549,0,0,19019,176.5,0.0
16.10:32:36,1320,0.0,1.1744,0.0,33218,14814,8731,6083,1.2371,0.0,29920,32621,33.906,95.06,84.2,46398,44858,32213,552,0,0,19019,173.4,0.0
16.10:32:46,1330,0.0,1.1751,0.0,33266,14873,8772,6101,1.2371,0.0,29911,32628,33.906,95.059,84.2,46379,44858,32250,500,0,0,19019,173.4,0.0
16.10:32:56,1340,0.0,1.1758,0.0,33139,14825,8753,6072,1.2371,0.0,29978,32666,33.906,95.059,84.20100000000001,46400,44842,32317,520,0,0,19019,173.4,0.0
16.10:33:06,1350,0.0,1.1758,0.0,32956,14851,8749,6102,1.2371,0.0,29949,32642,33.938,95.059,84.2,46399,44857,32269,546,0,0,19019,179.5,0.0
16.10:33:16,1360,0.0,1.1758,0.0,33159,14918,8810,6108,1.2371,0.0,29898,32614,33.906,95.059,84.2,46379,44857,32156,527,0,0,19019,176.5,0.0
16.10:33:26,1370,0.0,1.1758,0.0,33319,14886,8784,6102,1.2371,0.0,29964,32646,33.938,95.059,84.2,46395,44849,32274,528,0,0,19019,173.4,0.0
16.10:33:36,1380,0.0,1.1751,0.0,33249,14891,8798,6093,1.2371,0.0,29981,32666,33.906,95.05799999999999,84.2,46408,44849,32405,530,0,0,19019,179.6,0.0
16.10:33:46,1390,0.0,1.1751,0.0,32940,14883,8784,6099,1.2371,0.0,29961,32669,33.938,95.05799999999999,84.2,46398,44856,32317,531,0,0,19019,176.5,0.0
16.10:33:56,1400,0.0,1.1751,0.0,33023,14797,8718,6079,1.2371,0.0,29951,32616,33.906,95.06,84.2,46379,44856,32405,493,0,0,19019,176.5,0.0
16.10:34:06,1410,0.0,1.1765,0.0,33223,14917,8818,6099,1.2371,0.0,29939,32641,33.906,95.059,84.2,46394,44856,32271,556,0,0,19019,176.5,0.0
16.10:34:16,1420,0.0,1.1751,0.0,33772,14837,8728,6109,1.2371,0.0,29930,32640,33.938,95.059,84.2,46390,44848,32264,523,0,0,19019,176.5,0.0
16.10:34:26,1430,0.0,1.1751,0.0,33236,14855,8741,6114,1.2371,0.0,29931,32635,33.938,95.059,84.2,46389,44855,32239,512,0,0,19019,179.6,0.0
16.10:34:36,1440,0.0,1.1751,0.0,33148,14857,8757,6100,1.2371,0.0,29923,32627,33.938,95.059,84.2,46390,44847,32214,526,0,0,19019,176.5,0.0
16.10:34:46,1450,0.0,1.1751,0.0,33229,14834,8715,6119,1.2371,0.0,29948,32611,33.938,95.059,84.2,46389,44846,32278,543,0,0,19019,176.5,0.0
16.10:34:56,1460,0.0,1.1744,0.0,33200,14893,8798,6095,1.2371,0.0,29976,32662,33.938,95.059,84.2,46394,44846,32384,533,0,0,19019,176.5,0.0
16.10:35:06,1470,0.0,1.1758,0.0,33019,14801,8701,6100,1.2371,0.0,29917,32633,33.938,95.059,84.2,46398,44853,32255,564,0,0,19019,176.5,0.0
16.10:35:16,1480,0.0,1.1765,0.0,33243,14852,8751,6101,1.2371,0.0,29942,32643,33.938,95.06,84.2,46392,44845,32297,528,0,0,19019,179.6,0.0
16.10:35:26,1490,0.0,1.1758,0.0,33223,14819,8721,6098,1.2371,0.0,29918,32604,33.938,95.059,84.2,46382,44844,32320,492,0,0,19019,176.5,0.0
16.10:35:36,1500,0.0,1.1744,0.0,33127,14821,8724,6097,1.2357,0.0,29923,32647,33.938,95.059,84.2,46381,44852,32284,543,0,0,19019,173.4,0.0
16.10:35:46,1510,0.0,1.1765,0.0,33232,14825,8712,6113,1.2371,0.0,29915,32634,33.938,95.059,84.2,46398,44843,32268,553,0,0,19019,176.5,0.0
