DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
22.20:15:34,820,0.0,0.9358,0.0,33096,14353,9747,4606,1.2193,0.0,32739,31613,34.031,85.76,83.863,38547,42477,29260,504,5,1,20793,0.0
22.20:15:44,830,0.0,0.9352,0.0,33130,14356,9729,4627,1.2193,0.0,32773,31573,34.063,85.76,83.863,38545,42477,29348,504,6,1,20793,0.0
22.20:15:54,840,0.0,0.9358,0.0,33140,14353,9740,4613,1.2193,0.0,32760,31584,34.063,85.76,83.863,38543,42478,29316,518,6,1,20793,0.0
22.20:16:04,850,0.0,0.9352,0.0,33087,14347,9753,4594,1.2193,0.0,32750,31607,34.063,85.76,83.863,38537,42478,29249,496,6,1,20793,0.0
22.20:16:14,860,0.0,0.9352,0.0,33133,14360,9755,4605,1.2193,0.0,32808,31583,34.063,85.759,83.86399999999999,38542,42462,29319,512,6,1,20793,0.0
22.20:16:24,870,0.0,0.9352,0.0,33171,14347,9756,4591,1.2193,0.0,32775,31610,34.063,85.76,83.863,38540,42478,29282,514,6,1,20793,0.0
22.20:16:34,880,0.0,0.9358,0.0,33069,14376,9775,4601,1.2193,0.0,32803,31602,34.094,85.76,83.86399999999999,38549,42470,29370,521,6,1,20793,0.0
22.20:16:44,890,0.0,0.9358,0.0,33031,14348,9757,4591,1.2193,0.0,32742,31571,34.063,85.76,83.863,38537,42486,29271,515,6,1,20793,0.0
22.20:16:54,900,0.0,0.9365,0.0,33123,14355,9752,4603,1.2193,0.0,32745,31600,34.094,85.759,83.86399999999999,38539,42470,29232,515,6,1,20793,0.0
22.20:17:04,910,0.0,0.9352,0.0,33102,14358,9752,4606,1.2193,0.0,32801,31607,34.094,85.759,83.86399999999999,38542,42477,29342,509,6,1,20793,0.0
22.20:17:14,920,0.0,0.9358,0.0,33173,14356,9766,4590,1.2193,0.0,32817,31613,34.094,85.759,83.863,38540,42485,29328,518,6,1,20793,0.0
22.20:17:24,930,0.0,0.9358,0.0,33173,14352,9756,4596,1.2193,0.0,32766,31600,34.094,85.759,83.863,38538,42477,29303,520,6,1,20793,0.0
22.20:17:34,940,0.0,0.9352,0.0,32941,14372,9759,4613,1.2193,0.0,32768,31586,34.094,85.759,83.86399999999999,38533,42469,29229,498,6,1,20793,0.0
22.20:17:44,950,0.0,0.9352,0.0,33165,14365,9764,4601,1.2193,0.0,32762,31596,34.094,85.759,83.863,38533,42476,29277,507,6,1,20793,0.0
22.20:17:54,960,0.0,0.9365,0.0,33117,14368,9767,4601,1.2193,0.0,32831,31596,34.094,85.759,83.86399999999999,38545,42467,29330,503,6,1,20793,0.0
22.20:18:04,970,0.0,0.9358,0.0,33255,14353,9747,4606,1.2179,0.0,32787,31594,34.094,85.759,83.863,38534,42483,29297,512,6,1,20793,0.0
22.20:18:14,980,0.0,0.9352,0.0,33158,14356,9763,4593,1.2193,0.0,32787,31561,34.094,85.759,83.863,38534,42474,29359,512,6,1,20793,0.0
22.20:18:24,990,0.0,0.9358,0.0,33189,14355,9736,4619,1.2193,0.0,32763,31552,34.125,85.759,83.86399999999999,38535,42466,29328,507,7,1,20793,0.0
22.20:18:34,1000,0.0,0.9358,0.0,33115,14350,9778,4572,1.2193,0.0,32789,31586,34.094,85.76,83.863,38537,42481,29317,519,6,1,20793,0.0
22.20:18:44,1010,0.0,0.9358,0.0,32993,14362,9755,4607,1.2179,0.0,32749,31583,34.094,85.759,83.86399999999999,38536,42449,29306,509,6,1,20793,0.0
22.20:18:54,1020,0.0,0.9352,0.0,33174,14379,9752,4627,1.2193,0.0,32733,31595,34.094,85.759,83.863,38530,42472,29271,511,6,1,20793,0.0
22.20:19:04,1030,0.0,0.9352,0.0,33166,14349,9754,4595,1.2193,0.0,32764,31573,34.094,85.759,83.863,38537,42472,29237,505,6,1,20793,0.0
22.20:19:14,1040,0.0,0.9352,0.0,33117,14366,9747,4619,1.2193,0.0,32803,31587,34.094,85.759,83.86399999999999,38530,42464,29320,506,6,1,20793,0.0
22.20:19:24,1050,0.0,0.9358,0.0,33231,14357,9762,4595,1.2193,0.0,32749,31561,34.094,85.759,83.86399999999999,38535,42464,29204,508,6,1,20793,0.0
22.20:19:34,1060,0.0,0.9358,0.0,33101,14361,9753,4608,1.2193,0.0,32740,31603,34.094,85.759,83.86399999999999,38535,42463,29254,508,6,1,20793,0.0
